trade_date,name,buy_elg_amount,buy_lg_amount,net_amount
20260225,清洁小家电,2244352.0,-11896508.0,-9652156.0
20260225,橡胶助剂,-131365.0,-9706544.0,-9837909.0
20260225,医药商业,49114336.0,-59255088.0,-10140752.0
20260225,文化用品,11702608.0,-22366492.0,-10663884.0
20260225,租赁,-16843993.0,5227797.0,-11616196.0
20260225,电机Ⅲ,206382496.0,-218162192.0,-11779696.0
20260225,电机Ⅱ,206382496.0,-218162192.0,-11779696.0
20260225,酒店餐饮,-522818.0,-11371870.0,-11894688.0
20260225,资产管理,2687443.0,-16182214.0,-13494771.0
20260225,食用菌,-11900869.0,-1836843.0,-13737712.0
20260225,彩电,12425120.0,-27793184.0,-15368064.0
20260225,胶黏剂及胶带,-7734992.0,-7825973.0,-15560965.0
20260225,其他饰品,-5348400.0,-10319135.0,-15667535.0
20260225,其他多元金融,-8810536.0,-7166450.0,-15976986.0
20260225,旅游综合,2412864.0,-19666690.0,-17253826.0
20260225,其他纺织,-798872.0,-16636112.0,-17434984.0
20260225,鞋帽及其他,-11174141.0,-6720669.0,-17894810.0
20260225,综合Ⅲ,74795298.0,-93000064.0,-18204766.0
20260225,综合,74795298.0,-93000064.0,-18204766.0
20260225,综合Ⅱ,74795298.0,-93000064.0,-18204766.0
20260225,多业态零售,-54834518.0,36288768.0,-18545750.0
20260225,厨房小家电,5178454.0,-23945984.0,-18767530.0
20260225,预加工食品,3869381.0,-24191477.0,-20322096.0
20260225,化学制药,-289374224.0,268720128.0,-20654096.0
20260225,酒店,-12220202.0,-10344932.0,-22565134.0
20260225,血液制品,6163827.0,-29110122.0,-22946295.0
20260225,仓储物流,-17594267.0,-5741328.0,-23335595.0
20260225,黑色家电,26157792.0,-50312416.0,-24154624.0
20260225,农产品加工,20522387.0,-44690704.0,-24168317.0
20260225,高速公路,669048.0,-25013584.0,-24344536.0
20260225,其他农产品加工,14093789.0,-38719168.0,-24625379.0
20260225,互联网电商,-14841933.0,-11071392.0,-25913325.0
20260225,卫浴制品,-9348104.0,-18460431.0,-27808535.0
20260225,小家电,10159304.0,-38422784.0,-28263480.0
20260225,机场,12649695.0,-41362464.0,-28712769.0
20260225,水产饲料,-7519480.0,-26074766.0,-33594246.0
20260225,印刷包装机械,-6661968.0,-30058274.0,-36720242.0
20260225,旅游及景区,-35914588.0,-848832.0,-36763420.0
20260225,粮食种植,-12954582.0,-24734511.0,-37689093.0
20260225,化学制剂,-260401392.0,222531328.0,-37870064.0
20260225,辅料,-13312384.0,-25677466.0,-38989850.0
20260225,品牌消费电子,-36431575.0,-2737792.0,-39169367.0
20260225,线下药店,10046700.0,-49493531.0,-39446831.0
20260225,电工仪器仪表,-18942633.0,-20506368.0,-39449001.0
20260225,广告媒体,-10435313.0,-29065582.0,-39500895.0
20260225,汽车服务,-12316209.0,-27623834.0,-39940043.0
20260225,多元金融,-28236208.0,-13181616.0,-41417824.0
20260225,汽车综合服务,-10909675.0,-31600305.0,-42509980.0
20260225,锦纶,-25064478.0,-18070837.0,-43135315.0
20260225,零食,-3750146.0,-39734846.0,-43484992.0
20260225,瓷砖地板,-19960563.0,-23697552.0,-43658115.0
20260225,大气治理,-7462324.0,-38204922.0,-45667246.0
20260225,教育运营及其他,-40040394.0,-5689904.0,-45730298.0
20260225,纺织制造,-13558496.0,-32254992.0,-45813488.0
20260225,人工景区,-45004248.0,-1035582.0,-46039830.0
20260225,氟化工,59340448.0,-105719296.0,-46378848.0
20260225,视频媒体,-46511268.0,-639481.0,-47150749.0
20260225,集成电路封测,8155664.0,-56285696.0,-48130032.0
20260225,水产养殖,-42893242.0,-5466168.0,-48359410.0
20260225,输变电设备,226262016.0,-276672768.0,-50410752.0
20260225,其他运输设备,-29912039.0,-22850842.0,-52762881.0
20260225,模拟芯片设计,-2298704.0,-51723184.0,-54021888.0
20260225,钛白粉,110158992.0,-170072432.0,-59913440.0
20260225,水泥制品,7323653.0,-68218208.0,-60894555.0
20260225,燃气Ⅲ,19946480.0,-82062688.0,-62116208.0
20260225,燃气Ⅱ,19946480.0,-82062688.0,-62116208.0
20260225,化学纤维,97614064.0,-162025648.0,-64411584.0
20260225,铁路运输,-29619376.0,-38126256.0,-67745632.0
20260225,专业服务,-47887197.0,-20575952.0,-68463149.0
20260225,改性塑料,29312271.0,-100568144.0,-71255873.0
20260225,金融控股,-28506624.0,-43265232.0,-71771856.0
20260225,医疗设备,-123920208.0,50311520.0,-73608688.0
20260225,铁路公路,-44918832.0,-28843648.0,-73762480.0
20260225,装修装饰Ⅲ,38503792.0,-112296560.0,-73792768.0
20260225,装修装饰Ⅱ,38503792.0,-112296560.0,-73792768.0
20260225,电商服务,-25528396.0,-48915936.0,-74444332.0
20260225,纯碱,-16288423.0,-60000624.0,-76289047.0
20260225,海洋捕捞,-32987323.0,-44290931.0,-77278254.0
20260225,通信终端及配件,3545168.0,-81031440.0,-77486272.0
20260225,其他汽车零部件,-58930784.0,-19536208.0,-78466992.0
20260225,港口,-66170080.0,-13763072.0,-79933152.0
20260225,农林牧渔,-27087728.0,-53472512.0,-80560240.0
20260225,涤纶,10544508.0,-93936064.0,-83391556.0
20260225,检测服务,-58318764.0,-25750656.0,-84069420.0
20260225,面板,160601568.0,-245182448.0,-84580880.0
20260225,诊断服务,-37033782.0,-47677732.0,-84711514.0
20260225,仪器仪表,87970176.0,-176963712.0,-88993536.0
20260225,轮胎轮毂,5246960.0,-95081520.0,-89834560.0
20260225,车身附件及饰件,-38027024.0,-55744816.0,-93771840.0
20260225,医疗研发外包,-29240848.0,-70943808.0,-100184656.0
20260225,调味发酵品Ⅲ,-68458614.0,-35215008.0,-103673622.0
20260225,调味发酵品Ⅱ,-68458614.0,-35215008.0,-103673622.0
20260225,照明设备Ⅲ,-91352259.0,-12877024.0,-104229283.0
20260225,照明设备Ⅱ,-91352259.0,-12877024.0,-104229283.0
20260225,纺织服饰,-15720576.0,-91865440.0,-107586016.0
20260225,轻工制造,-5970176.0,-103063552.0,-109033728.0
20260225,白酒Ⅲ,8621344.0,-117686400.0,-109065056.0
20260225,白酒Ⅱ,8621344.0,-117686400.0,-109065056.0
20260225,其他种植业,-64135905.0,-45166288.0,-109302193.0
20260225,社会服务,-121500784.0,7637504.0,-113863280.0
20260225,摩托车,-164839593.0,48266768.0,-116572825.0
20260225,城商行Ⅲ,-245163216.0,125185216.0,-119978000.0
20260225,国际工程,-65653140.0,-56692132.0,-122345272.0
20260225,其他数字媒体,-56282272.0,-66950496.0,-123232768.0
20260225,电视广播Ⅲ,-99200800.0,-24092512.0,-123293312.0
20260225,电视广播Ⅱ,-99200800.0,-24092512.0,-123293312.0
20260225,医疗服务,-21552016.0,-102070464.0,-123622480.0
20260225,其他石化,-90011291.0,-35118352.0,-125129643.0
20260225,纺织化学制品,-196689936.0,71057760.0,-125632176.0
20260225,渔业,-75880565.0,-49757104.0,-125637669.0
20260225,种植业,-138064544.0,8450128.0,-129614416.0
20260225,钴,-159620448.0,27679376.0,-131941072.0
20260225,钟表珠宝,-89408445.0,-43703648.0,-133112093.0
20260225,锂电池,500257280.0,-633386752.0,-133129472.0
20260225,机床工具,-94212055.0,-45119376.0,-139331431.0
20260225,化学工程,-126786528.0,-13161680.0,-139948208.0
20260225,通信工程及服务,-88519552.0,-58227968.0,-146747520.0
20260225,饰品,-94756853.0,-54022800.0,-148779653.0
20260225,配电设备,-60962752.0,-89210400.0,-150173152.0
20260225,水泥制造,-49588256.0,-102137808.0,-151726064.0
20260225,光伏发电,-50406832.0,-106334816.0,-156741648.0
20260225,制冷空调设备,-98834080.0,-58060576.0,-156894656.0
20260225,冰洗,-120219920.0,-38998656.0,-159218576.0
20260225,航空运输,-240479296.0,79380096.0,-161099200.0
20260225,电能综合服务,-127645344.0,-37929136.0,-165574480.0
20260225,聚氨酯,40912240.0,-206926080.0,-166013840.0
20260225,院线,-57446368.0,-111454240.0,-168900608.0
20260225,摩托车及其他,-194751644.0,25415936.0,-169335708.0
20260225,饮料乳品,-247998704.0,77868944.0,-170129760.0
20260225,乳品,-254549728.0,77734640.0,-176815088.0
20260225,热力服务,-103516112.0,-73694528.0,-177210640.0
20260225,商用车,-124855392.0,-58802560.0,-183657952.0
20260225,化学原料,-38874752.0,-146631936.0,-185506688.0
20260225,空调,-149000624.0,-38489472.0,-187490096.0
20260225,航空机场,-227829600.0,38017632.0,-189811968.0
20260225,焦炭Ⅲ,-94238176.0,-101612512.0,-195850688.0
20260225,焦炭Ⅱ,-94238176.0,-101612512.0,-195850688.0
20260225,商用载货车,-148767680.0,-56966480.0,-205734160.0
20260225,地面兵装Ⅲ,-39949120.0,-168697808.0,-208646928.0
20260225,地面兵装Ⅱ,-39949120.0,-168697808.0,-208646928.0
20260225,图片媒体,-79315862.0,-129983936.0,-209299798.0
20260225,水泥,-42264608.0,-170356016.0,-212620624.0
20260225,工程机械整机,88655056.0,-301797152.0,-213142096.0
20260225,煤化工,-177355744.0,-42155808.0,-219511552.0
20260225,工程机械,86140224.0,-307731456.0,-221591232.0
20260225,炼油化工,-191620432.0,-32049008.0,-223669440.0
20260225,保险Ⅲ,-119541840.0,-105743696.0,-225285536.0
20260225,保险Ⅱ,-119541840.0,-105743696.0,-225285536.0
20260225,光学光电子,236127232.0,-461747968.0,-225620736.0
20260225,风力发电,-77488736.0,-152305952.0,-229794688.0
20260225,体外诊断,-107722000.0,-122936416.0,-230658416.0
20260225,机器人,-64774016.0,-172831744.0,-237605760.0
20260225,能源及重型设备,-32032032.0,-208692560.0,-240724592.0
20260225,物流,-119540992.0,-121602128.0,-241143120.0
20260225,线缆部件及其他,-97875536.0,-148299520.0,-246175056.0
20260225,医疗器械,-154109216.0,-101284384.0,-255393600.0
20260225,光伏辅材,-185283408.0,-72383216.0,-257666624.0
20260225,电网自动化设备,-63912960.0,-194777664.0,-258690624.0
20260225,建筑材料,294555648.0,-553379328.0,-258823680.0
20260225,硅料硅片,-133871712.0,-139664240.0,-273535952.0
20260225,工控设备,-14220032.0,-266503392.0,-280723424.0
20260225,其他专业工程,-23551664.0,-263652304.0,-287203968.0
20260225,光伏加工设备,-155636704.0,-135724800.0,-291361504.0
20260225,快递,-155059636.0,-144526768.0,-299586404.0
20260225,煤炭开采,-99148800.0,-202456128.0,-301604928.0
20260225,玻璃玻纤,35129920.0,-339728896.0,-304598976.0
20260225,动力煤,-98986624.0,-226213536.0,-325200160.0
20260225,炼化及贸易,-165932288.0,-171772000.0,-337704288.0
20260225,食品饮料,-233248144.0,-105641984.0,-338890128.0
20260225,其他电源设备Ⅲ,-259602944.0,-80643232.0,-340246176.0
20260225,白色家电,-269220576.0,-77488128.0,-346708704.0
20260225,安防设备,-291995552.0,-61763424.0,-353758976.0
20260225,光学元件,-32087888.0,-326750688.0,-358838576.0
20260225,房屋建设Ⅲ,-574299504.0,200744560.0,-373554944.0
20260225,房屋建设Ⅱ,-574299504.0,200744560.0,-373554944.0
20260225,金属制品,448785664.0,-822925312.0,-374139648.0
20260225,玻纤制造,-100983472.0,-326414848.0,-427398320.0
20260225,航空装备Ⅲ,-7138304.0,-420487936.0,-427626240.0
20260225,航空装备Ⅱ,-7138304.0,-420487936.0,-427626240.0
20260225,集成电路制造,-32474240.0,-406773616.0,-439247856.0
20260225,农药,-134765824.0,-321885504.0,-456651328.0
20260225,包装印刷,-330703200.0,-127351312.0,-458054512.0
20260225,文字媒体,-369623840.0,-114129520.0,-483753360.0
20260225,乘用车,-538539152.0,45052128.0,-493487024.0
20260225,煤炭,-193386992.0,-304068640.0,-497455632.0
20260225,其他专用设备,-107390192.0,-393982976.0,-501373168.0
20260225,轨交设备Ⅲ,-550807824.0,39845504.0,-510962320.0
20260225,轨交设备Ⅱ,-550807824.0,39845504.0,-510962320.0
20260225,专业工程,-200224912.0,-324608176.0,-524833088.0
20260225,商贸零售,-195444000.0,-342899712.0,-538343712.0
20260225,磨具磨料,-449130960.0,-95030512.0,-544161472.0
20260225,综合电力设备商,-387211728.0,-160291008.0,-547502736.0
20260225,其他自动化设备,-441085552.0,-107538848.0,-548624400.0
20260225,综合乘用车,-517382560.0,-37315440.0,-554698000.0
20260225,家电零部件Ⅲ,-301330320.0,-281069344.0,-582399664.0
20260225,家电零部件Ⅱ,-301330320.0,-281069344.0,-582399664.0
20260225,工程咨询服务Ⅲ,-291788272.0,-291389216.0,-583177488.0
20260225,工程咨询服务Ⅱ,-291788272.0,-291389216.0,-583177488.0
20260225,国有大型银行Ⅲ,-234782080.0,-359671824.0,-594453904.0
20260225,金属包装,-441944704.0,-175746080.0,-617690784.0
20260225,其他电子Ⅲ,-352246016.0,-282101200.0,-634347216.0
20260225,其他电子Ⅱ,-352246016.0,-282101200.0,-634347216.0
20260225,专用设备,-59476736.0,-582032640.0,-641509376.0
20260225,水力发电,-635015712.0,-45784832.0,-680800544.0
20260225,核力发电,-823478528.0,114644720.0,-708833808.0
20260225,旅游零售Ⅲ,-352648096.0,-387334928.0,-739983024.0
20260225,旅游零售Ⅱ,-352648096.0,-387334928.0,-739983024.0
20260225,电网设备,-15431936.0,-729466624.0,-744898560.0
20260225,航运,-604676608.0,-155317264.0,-759993872.0
20260225,航海装备Ⅲ,-597563392.0,-183030272.0,-780593664.0
20260225,航海装备Ⅱ,-597563392.0,-183030272.0,-780593664.0
20260225,底盘与发动机系统,-33201568.0,-782978048.0,-816179616.0
20260225,其他电源设备Ⅱ,-637342176.0,-181467648.0,-818809824.0
20260225,电力设备,661822720.0,-1489592576.0,-827769856.0
20260225,通信网络设备及器件,-294507520.0,-542499584.0,-837007104.0
20260225,激光设备,-185871504.0,-653947136.0,-839818640.0
20260225,航运港口,-670846464.0,-169080320.0,-839926784.0
20260225,其他计算机设备,-499420032.0,-344865280.0,-844285312.0
20260225,汽车零部件,19889408.0,-960097024.0,-940207616.0
20260225,火力发电,-696492832.0,-323563456.0,-1020056288.0
20260225,游戏Ⅲ,-558018544.0,-495082256.0,-1053100800.0
20260225,游戏Ⅱ,-558018544.0,-495082256.0,-1053100800.0
20260225,证券Ⅲ,-592563200.0,-479513344.0,-1072076544.0
20260225,证券Ⅱ,-592563200.0,-479513344.0,-1072076544.0
20260225,家用电器,-619049072.0,-470499840.0,-1089548912.0
20260225,计算机设备,-791415584.0,-406628864.0,-1198044448.0
20260225,股份制银行Ⅲ,-1841569504.0,562423712.0,-1279145792.0
20260225,通用设备,-77534208.0,-1229459200.0,-1306993408.0
20260225,软件开发,-910205952.0,-410056192.0,-1320262144.0
20260225,通信应用增值服务,-996928224.0,-324777728.0,-1321705952.0
20260225,光伏电池组件,-1042936944.0,-290762752.0,-1333699696.0
20260225,非银金融,-740341248.0,-598438656.0,-1338779904.0
20260225,交通运输,-1063136256.0,-281508352.0,-1344644608.0
20260225,通信服务,-1050955584.0,-344834816.0,-1395790400.0
20260225,影视动漫制作,-845361424.0,-629811856.0,-1475173280.0
20260225,光伏设备,-1013206272.0,-489327616.0,-1502533888.0
20260225,横向通用软件,-1002928928.0,-628146688.0,-1631075616.0
20260225,影视院线,-902807776.0,-741266176.0,-1644073952.0
20260225,基础建设,-1787891456.0,90687488.0,-1697203968.0
20260225,通信线缆及配套,-1180603888.0,-540103424.0,-1720707312.0
20260225,半导体,167198976.0,-1915233024.0,-1748034048.0
20260225,基建市政工程,-1838867392.0,53584896.0,-1785282496.0
20260225,汽车,-850573056.0,-976055296.0,-1826628352.0
20260225,自动化设备,-705950976.0,-1200820992.0,-1906771968.0
20260225,银行,-2187111936.0,275098624.0,-1912013312.0
20260225,银行Ⅱ,-2187111936.0,275098624.0,-1912013312.0
20260225,门户网站,-1614315376.0,-468665792.0,-2082981168.0
20260225,营销代理,-1050748752.0,-1367342768.0,-2418091520.0
20260225,广告营销,-1061184064.0,-1396408320.0,-2457592384.0
20260225,通信设备,-1457897472.0,-1174627072.0,-2632524544.0
20260225,数字媒体,-2166048544.0,-780369152.0,-2946417696.0
20260225,电力,-2510399488.0,-629160960.0,-3139560448.0
20260225,公用事业,-2490453248.0,-711223552.0,-3201676800.0
20260225,建筑装饰,-2815700224.0,-436861952.0,-3252562176.0
20260225,IT服务Ⅲ,-2960137984.0,-1021301504.0,-3981439488.0
20260225,IT服务Ⅱ,-2960137984.0,-1021301504.0,-3981439488.0
20260225,通信,-2508853248.0,-1519462144.0,-4028315392.0
20260225,机械设备,-1307629568.0,-3280198656.0,-4587828224.0
20260225,数字芯片设计,-2922798592.0,-1917856256.0,-4840654848.0
20260225,计算机,-4661759232.0,-1837986304.0,-6499745536.0
20260225,传媒,-4619248128.0,-3373134848.0,-7992382976.0
20260226,5G概念,7334711296.0,613900288.0,7948611584.0
20260226,液冷概念,5292719104.0,8671744.0,5301390848.0
20260226,PCB,6195073024.0,-973168896.0,5221904128.0
20260226,光通信模块,4496297728.0,492516352.0,4988814080.0
20260226,CPO概念,3786434560.0,1169312768.0,4955747328.0
20260226,物联网,6541678592.0,-1624494336.0,4917184256.0
20260226,东数西算,2808311040.0,815948544.0,3624259584.0
20260226,特高压,3775177216.0,-205618432.0,3569558784.0
20260226,数据中心,4202612224.0,-957395456.0,3245216768.0
20260226,风能,4610788864.0,-1387379712.0,3223409152.0
20260226,6G概念,3145816832.0,-75527424.0,3070289408.0
20260226,国产芯片,6782758912.0,-3899944960.0,2882813952.0
20260226,OLED,2905455360.0,-305489408.0,2599965952.0
20260226,新型工业化,2333120000.0,178960896.0,2512080896.0
20260226,商业航天,2247043584.0,246263808.0,2493307392.0
20260226,量子科技,2246435584.0,102460672.0,2348896256.0
20260226,超超临界发电,2456467456.0,-200656128.0,2255811328.0
20260226,F5G概念,1576968448.0,503164416.0,2080132864.0
20260226,铜缆高速连接,1359878656.0,610027776.0,1969906432.0
20260226,Chiplet概念,3482630144.0,-1560741120.0,1921889024.0
20260226,可控核聚变,2502892032.0,-650843136.0,1852048896.0
20260226,英伟达概念,1845833984.0,1173504.0,1847007488.0
20260226,柔性屏(折叠屏),929779968.0,745512704.0,1675292672.0
20260226,抽水蓄能,1027630336.0,599362816.0,1626993152.0
20260226,3D打印,2082716672.0,-502430976.0,1580285696.0
20260226,大飞机,965218560.0,613915392.0,1579133952.0
20260226,华为概念,4720041984.0,-3159474176.0,1560567808.0
20260226,超导概念,1722611504.0,-226975744.0,1495635760.0
20260226,玻璃基板,917185792.0,539291904.0,1456477696.0
20260226,MiniLED,2067285504.0,-617062144.0,1450223360.0
20260226,新能源,1994515456.0,-601487616.0,1393027840.0
20260226,小米概念,2082814208.0,-717203200.0,1365611008.0
20260226,军工,1723378688.0,-363544576.0,1359834112.0
20260226,LED,1422368768.0,-68122112.0,1354246656.0
20260226,航天航空,339862272.0,1008430080.0,1348292352.0
20260226,智能电网,1404590080.0,-102511360.0,1302078720.0
20260226,工业互联,1888062720.0,-604591616.0,1283471104.0
20260226,MicroLED,1454605584.0,-235293952.0,1219311632.0
20260226,网络安全,2562655488.0,-1345231616.0,1217423872.0
20260226,富士康,1491095552.0,-287530240.0,1203565312.0
20260226,蓝宝石,691701760.0,509438464.0,1201140224.0
20260226,时空大数据,1275045440.0,-97545648.0,1177499792.0
20260226,植物照明,1334222576.0,-258586960.0,1075635616.0
20260226,绿色电力,1216209920.0,-142375680.0,1073834240.0
20260226,核能核电,1887524864.0,-842289920.0,1045234944.0
20260226,激光雷达,920664320.0,110436352.0,1031100672.0
20260226,高带宽内存,653300224.0,297901824.0,951202048.0
20260226,苹果概念,1603221760.0,-666561792.0,936659968.0
20260226,北斗导航,563710720.0,349567488.0,913278208.0
20260226,荣耀概念,452214784.0,415107328.0,867322112.0
20260226,江苏板块,3617432320.0,-1423990784.0,2193441536.0
20260226,陕西板块,1533665024.0,-272026880.0,1261638144.0
20260226,湖北板块,739645440.0,96829952.0,836475392.0
20260226,湖南板块,1232982272.0,-568600832.0,664381440.0
20260226,青海板块,257841328.0,155891456.0,413732784.0
20260226,河北板块,739737856.0,-470222336.0,269515520.0
20260226,辽宁板块,333724944.0,-150886912.0,182838032.0
20260226,天津板块,476747264.0,-342545664.0,134201600.0
20260226,黑龙江,-124323776.0,-74979696.0,-199303472.0
20260226,宁夏板块,-142495392.0,-91423232.0,-233918624.0
20260226,新疆板块,-280494336.0,-30782208.0,-311276544.0
20260226,西藏板块,-115717296.0,-216948048.0,-332665344.0
20260226,吉林板块,-254782048.0,-114341968.0,-369124016.0
20260226,广西板块,-152220032.0,-228265968.0,-380486000.0
20260226,甘肃板块,-381179344.0,-295174656.0,-676354000.0
20260226,山西板块,-482427712.0,-463999952.0,-946427664.0
20260226,河南板块,-255578624.0,-726504704.0,-982083328.0
20260226,贵州板块,-631559424.0,-357997824.0,-989557248.0
20260226,四川板块,-240584448.0,-889723648.0,-1130308096.0
20260226,云南板块,-717226496.0,-821062656.0,-1538289152.0
20260226,重庆板块,-1017036528.0,-781196032.0,-1798232560.0
20260226,山东板块,-1543011328.0,-402199552.0,-1945210880.0
20260226,内蒙古,-2063726080.0,-66214912.0,-2129940992.0
20260226,海南板块,-1359049936.0,-926476544.0,-2285526480.0
20260226,江西板块,-1029967872.0,-1377999360.0,-2407967232.0
20260226,上海板块,-1524154368.0,-937619456.0,-2461773824.0
20260226,广东板块,281665536.0,-4603289600.0,-4321624064.0
20260226,安徽板块,-2883304192.0,-2176797696.0,-5060101888.0
20260226,浙江板块,-2527788544.0,-2767839232.0,-5295627776.0
20260226,福建板块,-3100498176.0,-2478314240.0,-5578812416.0
20260226,北京板块,-4396311296.0,-6792699904.0,-11189011200.0
20260226,边缘计算,1999176448.0,-1132753408.0,866423040.0
20260226,节能环保,1962531840.0,-1103816704.0,858715136.0
20260226,北交所概念,784979840.0,54003440.0,838983280.0
20260226,通用航空,801617600.0,-17383168.0,784234432.0
20260226,培育钻石,589257344.0,192817712.0,782075056.0
20260226,汽车热管理,912739584.0,-154108416.0,758631168.0
20260226,碳纤维,814082736.0,-67460352.0,746622384.0
20260226,湖北自贸,541841664.0,129405696.0,671247360.0
20260226,互联网服务,1651130368.0,-989821440.0,661308928.0
20260226,算力概念,1396439552.0,-775491584.0,620947968.0
20260226,华为海思,266290688.0,282481408.0,548772096.0
20260226,碳化硅,241325056.0,283457024.0,524782080.0
20260226,第三代半导体,932489984.0,-443142912.0,489347072.0
20260226,Kimi概念,1045474816.0,-564422144.0,481052672.0
20260226,虚拟电厂,335813648.0,142670080.0,478483728.0
20260226,智慧政务,715188208.0,-243765760.0,471422448.0
20260226,3D玻璃,295885472.0,173028096.0,468913568.0
20260226,上海自贸,466088896.0,-13704464.0,452384432.0
20260226,AIPC,785407744.0,-342477056.0,442930688.0
20260226,空间站概念,103331472.0,327341568.0,430673040.0
20260226,EDA概念,304813920.0,80777904.0,385591824.0
20260226,发电机概念,185195952.0,189818208.0,375014160.0
20260226,ERP概念,-11207504.0,386041904.0,374834400.0
20260226,VPN,23885488.0,347266912.0,371152400.0
20260226,光刻机(胶),428145920.0,-59999232.0,368146688.0
20260226,注册制次新股,408595312.0,-85093888.0,323501424.0
20260226,换电概念,-57310512.0,376581888.0,319271376.0
20260226,卫星互联网,184226560.0,82968064.0,267194624.0
20260226,维生素,359535360.0,-96968976.0,262566384.0
20260226,氮化镓,323590656.0,-63421184.0,260169472.0
20260226,次新股,374908784.0,-135926784.0,238982000.0
20260226,被动元件,262613760.0,-24701952.0,237911808.0
20260226,土壤修复,110220960.0,122964144.0,233185104.0
20260226,超级电容,464306688.0,-233765120.0,230541568.0
20260226,电子后视镜,296633552.0,-93666576.0,202966976.0
20260226,腾讯云,-209362128.0,378983168.0,169621040.0
20260226,纳米银,220428928.0,-51331872.0,169097056.0
20260226,C2M概念,-29832224.0,182022192.0,152189968.0
20260226,海工装备,1748807168.0,-1607369984.0,141437184.0
20260226,代糖概念,163663120.0,-23898352.0,139764768.0
20260226,PLC概念,13939552.0,122685744.0,136625296.0
20260226,地热能,54933216.0,70926560.0,125859776.0
20260226,钒电池,551573584.0,-433366528.0,118207056.0
20260226,屏下摄像,213011552.0,-99883280.0,113128272.0
20260226,生物质能发电,181642448.0,-69994032.0,111648416.0
20260226,工业气体,41947088.0,64394960.0,106342048.0
20260226,医废处理,181263600.0,-75450416.0,105813184.0
20260226,第四代半导体,9648192.0,82765536.0,92413728.0
20260226,华为欧拉,13925072.0,68142032.0,82067104.0
20260226,数字哨兵,26257072.0,40462560.0,66719632.0
20260226,熔盐储能,50067809.0,13145808.0,63213617.0
20260226,财税数字化,-214609872.0,242452624.0,27842752.0
20260226,青蒿素,27902496.0,-14058016.0,13844480.0
20260226,免疫治疗,28373168.0,-14794112.0,13579056.0
20260226,国资云概念,-244316240.0,253869136.0,9552896.0
20260226,肝素概念,-5485507.0,11389280.0,5903773.0
20260226,碳交易,897831168.0,-893364992.0,4466176.0
20260226,噪声防治,7472654.0,-4212240.0,3260414.0
20260226,养老金,605334784.0,-606884608.0,-1549824.0
20260226,裸眼3D,1405632.0,-7425248.0,-6019616.0
20260226,进口博览,-7347953.0,-1340896.0,-8688849.0
20260226,B股,180153.0,-9923628.0,-9743475.0
20260226,供销社概念,-54824081.0,40559952.0,-14264129.0
20260226,电子纸概念,88954624.0,-110920064.0,-21965440.0
20260226,雅下水电概念,-266047232.0,243342336.0,-22704896.0
20260226,MLOps概念,-49986544.0,26856608.0,-23129936.0
20260226,碳基材料,-42663520.0,15864320.0,-26799200.0
20260226,托育服务,-42077446.0,14316048.0,-27761398.0
20260226,数字水印,-146243040.0,107520352.0,-38722688.0
20260226,举牌,-32917237.0,-9993847.0,-42911084.0
20260226,气溶胶检测,-22302832.0,-20798528.0,-43101360.0
20260226,智慧灯杆,-57043888.0,9630240.0,-47413648.0
20260226,东北振兴,164867792.0,-215896816.0,-51029024.0
20260226,鸡肉概念,-21088293.0,-34160112.0,-55248405.0
20260226,飞行汽车(eVTOL),-17498384.0,-47069184.0,-64567568.0
20260226,MLCC,-166520528.0,101260800.0,-65259728.0
20260226,毛发医疗,-53214123.0,-12244112.0,-65458235.0
20260226,移动支付,-86949120.0,18322688.0,-68626432.0
20260226,WiFi,-163550400.0,94877696.0,-68672704.0
20260226,长寿药,160963296.0,-232032304.0,-71069008.0
20260226,汽车一体化压铸,86165056.0,-159563248.0,-73398192.0
20260226,华为昇腾,-175048112.0,99702272.0,-75345840.0
20260226,调味品概念,-2677376.0,-75311696.0,-77989072.0
20260226,一带一路,1722372096.0,-1803190272.0,-80818176.0
20260226,2025三季报扭亏,-52247680.0,-30227616.0,-82475296.0
20260226,军民融合,737157376.0,-822374144.0,-85216768.0
20260226,重组蛋白,25673452.0,-114381504.0,-88708052.0
20260226,可燃冰,230162016.0,-324135072.0,-93973056.0
20260226,新型城镇化,-85571968.0,-16619776.0,-102191744.0
20260226,石墨烯,532508672.0,-640882176.0,-108373504.0
20260226,造纸印刷,-80611440.0,-30831200.0,-111442640.0
20260226,彩票概念,-84841536.0,-44542464.0,-129384000.0
20260226,社保重仓,-124225600.0,-9705968.0,-133931568.0
20260226,沪企改革,-44720608.0,-89552304.0,-134272912.0
20260226,人造肉,-74519146.0,-67222048.0,-141741194.0
20260226,共享经济,-124824112.0,-21274944.0,-146099056.0
20260226,工业大麻,-103230896.0,-54705440.0,-157936336.0
20260226,京东金融,-61482704.0,-99349200.0,-160831904.0
20260226,充电桩,999374336.0,-1163859712.0,-164485376.0
20260226,SPD概念,-84964238.0,-79739376.0,-164703614.0
20260226,空间计算,-187846496.0,12776256.0,-175070240.0
20260226,水产养殖,-35417638.0,-143112736.0,-178530374.0
20260226,拼多多概念,-96974208.0,-87893360.0,-184867568.0
20260226,乳业,-98659616.0,-87789584.0,-186449200.0
20260226,电子车牌,-71228560.0,-115269184.0,-186497744.0
20260226,同步磁阻电机,-139020352.0,-49527856.0,-188548208.0
