基金代码,基金名称,基金公司,固收+类型,股票仓位(%),债券贡献(%),加的贡献(%),90天规模变化(%),易方达/鹏华
023351.OF,兴银合丰政策性金融债E,兴银基金,纯债/其他,0.0,0,0,0.0,否
023213.OF,博时鑫源E,博时基金,纯债/其他,0.0,0,0,0.0,否
023262.OF,景顺长城资源垄断C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
022683.OF,平安盈弘6个月持有C,平安基金,纯债/其他,0.0,0,0,0.0,否
023349.OF,泓德裕和纯债D,泓德基金,纯债/其他,0.0,0,0,0.0,否
023003.OF,兴全盈鑫多元配置三个月持有A,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
023265.OF,景顺长城智能生活C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
022594.OF,金鹰安荣配置两年持有A,金鹰基金,纯债/其他,0.0,0,0,0.0,否
022565.OF,银华华丰三个月持有A,银华基金,纯债/其他,0.0,0,0,0.0,否
022566.OF,银华华丰三个月持有C,银华基金,纯债/其他,0.0,0,0,0.0,否
159397.SZ,信用债ETF广发,广发基金,纯债/其他,0.0,0,0,0.0,否
023077.OF,诺德安锦利率债,诺德基金,纯债/其他,0.0,0,0,0.0,否
022397.OF,大成添鑫A,大成基金,纯债/其他,0.0,0,0,0.0,否
022398.OF,大成添鑫C,大成基金,纯债/其他,0.0,0,0,0.0,否
159398.SZ,信用债ETF天弘,天弘基金,纯债/其他,0.0,0,0,0.0,否
020429.OF,华安先进制造C,华安基金,纯债/其他,0.0,0,0,0.0,否
022068.OF,建信鑫源90天持有C,建信基金,纯债/其他,0.0,0,0,0.0,否
022067.OF,建信鑫源90天持有A,建信基金,纯债/其他,0.0,0,0,0.0,否
023037.OF,中欧资源精选C,中欧基金,纯债/其他,0.0,0,0,0.0,否
022446.OF,前海开源周期精选A,前海开源基金,纯债/其他,0.0,0,0,0.0,否
023036.OF,中欧资源精选A,中欧基金,纯债/其他,0.0,0,0,0.0,否
022447.OF,前海开源周期精选C,前海开源基金,纯债/其他,0.0,0,0,0.0,否
020428.OF,华安先进制造A,华安基金,纯债/其他,0.0,0,0,0.0,否
023271.OF,华富5年恒定久期国开债E,华富基金,纯债/其他,0.0,0,0,0.0,否
023286.OF,前海开源人工智能C,前海开源基金,纯债/其他,0.0,0,0,0.0,否
023193.OF,景顺长城产业趋势C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
022334.OF,广发产业甄选A,广发基金,纯债/其他,0.0,0,0,0.0,否
021668.OF,申万菱信智华稳进配置3个月持有A,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022335.OF,广发产业甄选C,广发基金,纯债/其他,0.0,0,0,0.0,否
021669.OF,申万菱信智华稳进配置3个月持有C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
021582.OF,贝莱德和悦利率债C,贝莱德基金,纯债/其他,0.0,0,0,0.0,否
511190.SH,信用债ETF海富通,海富通基金,纯债/其他,0.0,0,0,0.0,否
021581.OF,贝莱德和悦利率债A,贝莱德基金,纯债/其他,0.0,0,0,0.0,否
511200.SH,信用债ETF华夏,华夏基金,纯债/其他,0.0,0,0,0.0,否
159395.SZ,信用债ETF大成,大成基金,纯债/其他,0.0,0,0,0.0,否
159396.SZ,信用债ETF博时,博时基金,纯债/其他,0.0,0,0,0.0,否
023029.OF,富达任远稳健三个月持有C,富达基金,纯债/其他,0.0,0,0,0.0,否
023274.OF,万家安弘D,万家基金,纯债/其他,0.0,0,0,0.0,否
023028.OF,富达任远稳健三个月持有A,富达基金,纯债/其他,0.0,0,0,0.0,否
022115.OF,鑫元致远量化选股A,鑫元基金,纯债/其他,0.0,0,0,0.0,否
022116.OF,鑫元致远量化选股C,鑫元基金,纯债/其他,0.0,0,0,0.0,否
023095.OF,中邮新思路C,中邮基金,纯债/其他,0.0,0,0,0.0,否
023176.OF,中邮沪港深精选C,中邮基金,纯债/其他,0.0,0,0,0.0,否
023175.OF,中邮中小盘灵活配置C,中邮基金,纯债/其他,0.0,0,0,0.0,否
022693.OF,恒生前海港股通价值A,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
022199.OF,金鹰稳利配置三个月持有A,金鹰基金,纯债/其他,0.0,0,0,0.0,否
023141.OF,国泰金龙债券D,国泰基金,纯债/其他,0.0,0,0,0.0,否
022694.OF,恒生前海港股通价值C,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
022200.OF,金鹰稳利配置三个月持有C,金鹰基金,纯债/其他,0.0,0,0,0.0,否
511070.SH,公司债ETF南方,南方基金,纯债/其他,0.0,0,0,0.0,否
023241.OF,安信长鑫增强E,安信基金,纯债/其他,0.0,0,0,0.0,否
023168.OF,创金合信怡久回报E,创金合信基金,纯债/其他,0.0,0,0,0.0,否
023167.OF,浦银安盛盛世精选E,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
023189.OF,平安添润E,平安基金,纯债/其他,0.0,0,0,0.0,否
022977.OF,平安利率债E,平安基金,纯债/其他,0.0,0,0,0.0,否
023096.OF,中邮消费升级C,中邮基金,纯债/其他,0.0,0,0,0.0,否
023021.OF,中邮信息产业C,中邮基金,纯债/其他,0.0,0,0,0.0,否
023170.OF,兴证资管国企红利优选C,兴证资管,纯债/其他,0.0,0,0,0.0,否
023169.OF,兴证资管国企红利优选A,兴证资管,纯债/其他,0.0,0,0,0.0,否
022354.OF,华泰紫金中债0-3年政金债C,华泰证券资管,纯债/其他,0.0,0,0,0.0,否
023194.OF,平安鼎信E,平安基金,纯债/其他,0.0,0,0,0.0,否
022353.OF,华泰紫金中债0-3年政金债A,华泰证券资管,纯债/其他,0.0,0,0,0.0,否
023054.OF,南方宝祥E,南方基金,纯债/其他,0.0,0,0,0.0,否
023049.OF,南方宝顺E,南方基金,纯债/其他,0.0,0,0,0.0,否
023081.OF,南方致远E,南方基金,纯债/其他,0.0,0,0,0.0,否
022611.OF,国泰利添120天滚动持有A,国泰基金,纯债/其他,0.0,0,0,0.0,否
023048.OF,南方通利E,南方基金,纯债/其他,0.0,0,0,0.0,否
022612.OF,国泰利添120天滚动持有C,国泰基金,纯债/其他,0.0,0,0,0.0,否
023047.OF,南方达元E,南方基金,纯债/其他,0.0,0,0,0.0,否
023177.OF,安信灵活配置C,安信基金,纯债/其他,0.0,0,0,0.0,否
023156.OF,博时中债5-10年农发行E,博时基金,纯债/其他,0.0,0,0,0.0,否
023165.OF,博时转债增强E,博时基金,纯债/其他,0.0,0,0,0.0,否
021552.OF,广发景裕纯债A,广发基金,纯债/其他,0.0,0,0,0.0,否
023166.OF,兴全恒嘉30天持有E,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
000459.OF,英大领先回报B,英大基金,纯债/其他,0.0,0,0,0.0,否
023164.OF,招商安和D,招商基金,纯债/其他,0.0,0,0,0.0,否
022901.OF,英大领先回报C,英大基金,纯债/其他,0.0,0,0,0.0,否
021553.OF,广发景裕纯债C,广发基金,纯债/其他,0.0,0,0,0.0,否
023139.OF,南方ESG纯债C,南方基金,纯债/其他,0.0,0,0,0.0,否
023150.OF,鹏扬平衡养老目标三年持有Y,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
023079.OF,南方泽元C,南方基金,纯债/其他,0.0,0,0,0.0,否
023080.OF,长信利保E,长信基金,纯债/其他,0.0,0,0,0.0,否
023102.OF,招商和惠养老2045五年持有Y,招商基金,纯债/其他,0.0,0,0,0.0,否
023084.OF,汇安核心资产E,汇安基金,纯债/其他,0.0,0,0,0.0,否
022705.OF,银河科技成长C,银河基金,纯债/其他,0.0,0,0,0.0,否
022748.OF,平安港股通红利优选A,平安基金,纯债/其他,0.0,0,0,0.0,否
022749.OF,平安港股通红利优选C,平安基金,纯债/其他,0.0,0,0,0.0,否
023097.OF,安信比较优势C,安信基金,纯债/其他,0.0,0,0,0.0,否
023092.OF,招商招坤纯债D,招商基金,纯债/其他,0.0,0,0,0.0,否
023094.OF,安信中国制造2025沪港深C,安信基金,纯债/其他,0.0,0,0,0.0,否
023134.OF,泰康招享E,泰康基金,纯债/其他,0.0,0,0,0.0,否
022704.OF,银河科技成长A,银河基金,纯债/其他,0.0,0,0,0.0,否
022029.OF,京管泰富科技驱动C,京管泰富基金,纯债/其他,0.0,0,0,0.0,否
023085.OF,招商招旭纯债E,招商基金,纯债/其他,0.0,0,0,0.0,否
022028.OF,京管泰富科技驱动A,京管泰富基金,纯债/其他,0.0,0,0,0.0,否
023086.OF,浦银安盛经济带崛起E,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
023008.OF,兴华智选成长三个月持有C,兴华基金,纯债/其他,0.0,0,0,0.0,否
022648.OF,博时月月兴30天持有A,博时基金,纯债/其他,0.0,0,0,0.0,否
022649.OF,博时月月兴30天持有C,博时基金,纯债/其他,0.0,0,0,0.0,否
023007.OF,兴华智选成长三个月持有A,兴华基金,纯债/其他,0.0,0,0,0.0,否
023017.OF,南方丰元信用增强D,南方基金,纯债/其他,0.0,0,0,0.0,否
022978.OF,博时臻选楚汇三个月持有B,博时基金,纯债/其他,0.0,0,0,0.0,否
021639.OF,景顺长城臻品三个月持有C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
023091.OF,鑫元合丰纯债D,鑫元基金,纯债/其他,0.0,0,0,0.0,否
023046.OF,南方骏元中短期利率债C,南方基金,纯债/其他,0.0,0,0,0.0,否
023103.OF,圆信永丰医药健康C,圆信永丰基金,纯债/其他,0.0,0,0,0.0,否
021638.OF,景顺长城臻品三个月持有A,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
023072.OF,招商招悦纯债D,招商基金,纯债/其他,0.0,0,0,0.0,否
021731.OF,富达低碳成长C,富达基金,纯债/其他,0.0,0,0,0.0,否
023016.OF,路博迈CFETS0-5年期气候变化债券指数,路博迈基金,纯债/其他,0.0,0,0,0.0,否
023018.OF,南方恩元C,南方基金,纯债/其他,0.0,0,0,0.0,否
021730.OF,富达低碳成长A,富达基金,纯债/其他,0.0,0,0,0.0,否
023019.OF,南方臻元C,南方基金,纯债/其他,0.0,0,0,0.0,否
022786.OF,大摩稳丰利率债A,摩根士丹利基金,纯债/其他,0.0,0,0,0.0,否
022787.OF,大摩稳丰利率债C,摩根士丹利基金,纯债/其他,0.0,0,0,0.0,否
023078.OF,西部利得多策略优选A,西部利得基金,纯债/其他,0.0,0,0,0.0,否
022337.OF,京管泰富创新动力C,京管泰富基金,纯债/其他,0.0,0,0,0.0,否
023013.OF,南方安睿C,南方基金,纯债/其他,0.0,0,0,0.0,否
022550.OF,平安瑞利6个月持有A,平安基金,纯债/其他,0.0,0,0,0.0,否
022700.OF,睿远港股通核心价值A,睿远基金,纯债/其他,0.0,0,0,0.0,否
022638.OF,东方招益C,东方基金,纯债/其他,0.0,0,0,0.0,否
022496.OF,嘉实红利精选C,嘉实基金,纯债/其他,0.0,0,0,0.0,否
022637.OF,东方招益A,东方基金,纯债/其他,0.0,0,0,0.0,否
022495.OF,嘉实红利精选A,嘉实基金,纯债/其他,0.0,0,0,0.0,否
022419.OF,中欧优享A,中欧基金,纯债/其他,0.0,0,0,0.0,否
022659.OF,平安惠泰C,平安基金,纯债/其他,0.0,0,0,0.0,否
022551.OF,平安瑞利6个月持有C,平安基金,纯债/其他,0.0,0,0,0.0,否
022993.OF,中信保诚稳瑞D,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
021373.OF,天弘价值驱动C,天弘基金,纯债/其他,0.0,0,0,0.0,否
022701.OF,睿远港股通核心价值C,睿远基金,纯债/其他,0.0,0,0,0.0,否
022420.OF,中欧优享C,中欧基金,纯债/其他,0.0,0,0,0.0,否
022994.OF,中信保诚稳健D,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
022396.OF,国泰海通稳健添利C,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
022852.OF,中航优选领航A,中航基金,纯债/其他,0.0,0,0,0.0,否
022853.OF,中航优选领航C,中航基金,纯债/其他,0.0,0,0,0.0,否
023014.OF,南方安康C,南方基金,纯债/其他,0.0,0,0,0.0,否
022395.OF,国泰海通稳健添利A,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
021372.OF,天弘价值驱动A,天弘基金,纯债/其他,0.0,0,0,0.0,否
022336.OF,京管泰富创新动力A,京管泰富基金,纯债/其他,0.0,0,0,0.0,否
022889.OF,广发汇宜一年定开C,广发基金,纯债/其他,0.0,0,0,0.0,否
023063.OF,国投瑞银和宜E,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
022808.OF,创金合信恒睿90天持有C,创金合信基金,纯债/其他,0.0,0,0,0.0,否
023020.OF,南方臻利3个月定开E,南方基金,纯债/其他,0.0,0,0,0.0,否
023025.OF,南方升元中短期利率债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022807.OF,创金合信恒睿90天持有A,创金合信基金,纯债/其他,0.0,0,0,0.0,否
023015.OF,招商招华纯债D,招商基金,纯债/其他,0.0,0,0,0.0,否
511160.SH,国债ETF东财,东财基金,纯债/其他,0.0,0,0,0.0,否
022619.OF,永赢安和30天持有A,永赢基金,纯债/其他,0.0,0,0,0.0,否
022620.OF,永赢安和30天持有C,永赢基金,纯债/其他,0.0,0,0,0.0,否
022007.OF,国泰利民安悦30天持有A,国泰基金,纯债/其他,0.0,0,0,0.0,否
023012.OF,南方信元C,南方基金,纯债/其他,0.0,0,0,0.0,否
022008.OF,国泰利民安悦30天持有C,国泰基金,纯债/其他,0.0,0,0,0.0,否
022878.OF,长城久稳E,长城基金,纯债/其他,0.0,0,0,0.0,否
022877.OF,交银丰晟收益E,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
022876.OF,南方光元C,南方基金,纯债/其他,0.0,0,0,0.0,否
022616.OF,路博迈悦航30天持有C,路博迈基金,纯债/其他,0.0,0,0,0.0,否
022615.OF,路博迈悦航30天持有A,路博迈基金,纯债/其他,0.0,0,0,0.0,否
022148.OF,诺安价值增长C,诺安基金,纯债/其他,0.0,0,0,0.0,否
022149.OF,诺安价值增长D,诺安基金,纯债/其他,0.0,0,0,0.0,否
022986.OF,华宝双债增强D,华宝基金,纯债/其他,0.0,0,0,0.0,否
022379.OF,富国安泽A,富国基金,纯债/其他,0.0,0,0,0.0,否
021502.OF,信澳科技驱动C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
022641.OF,富达中债0-5年政策性金融债A,富达基金,纯债/其他,0.0,0,0,0.0,否
022305.OF,天弘月月宝30天持有A,天弘基金,纯债/其他,0.0,0,0,0.0,否
022784.OF,国泰鑫策略价值灵活C,国泰基金,纯债/其他,0.0,0,0,0.0,否
022785.OF,国泰鑫策略价值灵活E,国泰基金,纯债/其他,0.0,0,0,0.0,否
022522.OF,中欧农业产业C,中欧基金,纯债/其他,0.0,0,0,0.0,否
022642.OF,富达中债0-5年政策性金融债C,富达基金,纯债/其他,0.0,0,0,0.0,否
021927.OF,融通同业存单指数7天持有,融通基金,纯债/其他,0.0,0,0,0.0,否
022521.OF,中欧农业产业A,中欧基金,纯债/其他,0.0,0,0,0.0,否
022871.OF,中加裕盈纯债C,中加基金,纯债/其他,0.0,0,0,0.0,否
022875.OF,南方宁元C,南方基金,纯债/其他,0.0,0,0,0.0,否
021501.OF,信澳科技驱动A,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
022622.OF,民生加银双月鑫60天持有C,民生加银基金,纯债/其他,0.0,0,0,0.0,否
022891.OF,国联物联网主题C,国联基金,纯债/其他,0.0,0,0,0.0,否
022747.OF,申万菱信恒利三个月定开C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022829.OF,南方定元中短债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022306.OF,天弘月月宝30天持有C,天弘基金,纯债/其他,0.0,0,0,0.0,否
022380.OF,富国安泽C,富国基金,纯债/其他,0.0,0,0,0.0,否
022621.OF,民生加银双月鑫60天持有A,民生加银基金,纯债/其他,0.0,0,0,0.0,否
022213.OF,中信保诚乾元30天持有A,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
022214.OF,中信保诚乾元30天持有C,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
022874.OF,南方赢元C,南方基金,纯债/其他,0.0,0,0,0.0,否
022765.OF,富国中债优选投资级信用债指数C,富国基金,纯债/其他,0.0,0,0,0.0,否
022764.OF,富国中债优选投资级信用债指数A,富国基金,纯债/其他,0.0,0,0,0.0,否
022830.OF,华富安鑫C,华富基金,纯债/其他,0.0,0,0,0.0,否
022119.OF,平安产业趋势A,平安基金,纯债/其他,0.0,0,0,0.0,否
022120.OF,平安产业趋势C,平安基金,纯债/其他,0.0,0,0,0.0,否
022760.OF,华富安享C,华富基金,纯债/其他,0.0,0,0,0.0,否
022872.OF,南方耀元C,南方基金,纯债/其他,0.0,0,0,0.0,否
022798.OF,博时富发纯债D,博时基金,纯债/其他,0.0,0,0,0.0,否
022870.OF,博时裕恒纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
022775.OF,财通汇利纯债C,财通基金,纯债/其他,0.0,0,0,0.0,否
022851.OF,诺安汇利E,诺安基金,纯债/其他,0.0,0,0,0.0,否
022827.OF,南方1-3年国开债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022738.OF,国泰海通安睿纯债C,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
016721.OF,前海开源高端装备制造C,前海开源基金,纯债/其他,0.0,0,0,0.0,否
022479.OF,汇丰晋信绿色A,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
022799.OF,博时富华纯债D,博时基金,纯债/其他,0.0,0,0,0.0,否
022401.OF,财通安泰利率债,财通基金,纯债/其他,0.0,0,0,0.0,否
022806.OF,博时富益纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
022828.OF,南方赢元D,南方基金,纯债/其他,0.0,0,0,0.0,否
022480.OF,汇丰晋信绿色C,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
021798.OF,财通稳裕回报C,财通基金,纯债/其他,0.0,0,0,0.0,否
021821.OF,兴业聚享6个月持有A,兴业基金,纯债/其他,0.0,0,0,0.0,否
022404.OF,信澳稳悦60天滚动持有C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
022376.OF,光大安选平衡养老目标三年持有A,光大保德信基金,纯债/其他,0.0,0,0,0.0,否
021871.OF,兴业聚享6个月持有C,兴业基金,纯债/其他,0.0,0,0,0.0,否
022766.OF,博时裕荣纯债D,博时基金,纯债/其他,0.0,0,0,0.0,否
022809.OF,博时裕乾E,博时基金,纯债/其他,0.0,0,0,0.0,否
021797.OF,财通稳裕回报A,财通基金,纯债/其他,0.0,0,0,0.0,否
022368.OF,永赢睿恒C,永赢基金,纯债/其他,0.0,0,0,0.0,否
022758.OF,国泰海通君得盛D,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
022639.OF,太平恒庆利率债A,太平基金,纯债/其他,0.0,0,0,0.0,否
022563.OF,农银同业存单指数7天持有,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
022640.OF,太平恒庆利率债C,太平基金,纯债/其他,0.0,0,0,0.0,否
017234.OF,永赢睿恒A,永赢基金,纯债/其他,0.0,0,0,0.0,否
022403.OF,信澳稳悦60天滚动持有A,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
022080.OF,贝莱德同业存单指数7天持有,贝莱德基金,纯债/其他,0.0,0,0,0.0,否
022783.OF,南方0-2年国开债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022780.OF,南方1-5年国开债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022735.OF,申万菱信新经济C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022740.OF,申万菱信乐享C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022744.OF,广发可转债D,广发基金,纯债/其他,0.0,0,0,0.0,否
022739.OF,申万菱信新能源汽车C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022415.OF,前海开源国企精选C,前海开源基金,纯债/其他,0.0,0,0,0.0,否
022414.OF,前海开源国企精选A,前海开源基金,纯债/其他,0.0,0,0,0.0,否
022737.OF,南方贺元利率债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022736.OF,南方景元中高等级信用债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022617.OF,摩根共同分类目录绿色A,摩根基金,纯债/其他,0.0,0,0,0.0,否
022767.OF,博时裕弘纯债D,博时基金,纯债/其他,0.0,0,0,0.0,否
022618.OF,摩根共同分类目录绿色C,摩根基金,纯债/其他,0.0,0,0,0.0,否
022391.OF,景顺长城中债0-3年国开行A,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
022722.OF,博时信用优选E,博时基金,纯债/其他,0.0,0,0,0.0,否
022753.OF,汇安稳裕C,汇安基金,纯债/其他,0.0,0,0,0.0,否
021520.OF,长盛中债0-3年政金债C,长盛基金,纯债/其他,0.0,0,0,0.0,否
021519.OF,长盛中债0-3年政金债A,长盛基金,纯债/其他,0.0,0,0,0.0,否
022392.OF,景顺长城中债0-3年国开行C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
022349.OF,融通稳鑫90天持有C,融通基金,纯债/其他,0.0,0,0,0.0,否
022348.OF,融通稳鑫90天持有A,融通基金,纯债/其他,0.0,0,0,0.0,否
022724.OF,南方7-10年国开债D,南方基金,纯债/其他,0.0,0,0,0.0,否
022727.OF,南方中债3-5年农发行D,南方基金,纯债/其他,0.0,0,0,0.0,否
021975.OF,创金合信红利甄选量化选股A,创金合信基金,纯债/其他,0.0,0,0,0.0,否
021976.OF,创金合信红利甄选量化选股C,创金合信基金,纯债/其他,0.0,0,0,0.0,否
021786.OF,天弘永利兴宁A,天弘基金,纯债/其他,0.0,0,0,0.0,否
022211.OF,人保红利智享A,人保资产,纯债/其他,0.0,0,0,0.0,否
022212.OF,人保红利智享C,人保资产,纯债/其他,0.0,0,0,0.0,否
021787.OF,天弘永利兴宁C,天弘基金,纯债/其他,0.0,0,0,0.0,否
022318.OF,兴全恒嘉30天持有A,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
022733.OF,申万菱信盛利精选C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
021849.OF,财通资管同业存单指数7天持有,财通证券资管,纯债/其他,0.0,0,0,0.0,否
022356.OF,长盛元赢四个月定开,长盛基金,纯债/其他,0.0,0,0,0.0,否
022734.OF,申万菱信新动力C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
022711.OF,南方1-3年国开债I,南方基金,纯债/其他,0.0,0,0,0.0,否
022319.OF,兴全恒嘉30天持有C,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
022399.OF,东海增益A,东海基金,纯债/其他,0.0,0,0,0.0,否
022400.OF,东海增益C,东海基金,纯债/其他,0.0,0,0,0.0,否
022488.OF,浦银安盛红利量化A,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
022489.OF,浦银安盛红利量化C,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
