基金代码,基金名称,基金公司,基金类型,投资类型,股票仓位(%),3个月收益(%),6个月收益(%),9个月收益(%),重点管理人
026992.OF,博时恒乐B,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025906.OF,东方红欣享稳健多资产6个月持有A,东方红资产管理,混合型,混合型,0.0,0.0,0.0,0.0,否
025907.OF,东方红欣享稳健多资产6个月持有C,东方红资产管理,混合型,混合型,0.0,0.0,0.0,0.0,否
026361.OF,财通资管双泰A,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
026362.OF,财通资管双泰C,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
026043.OF,华泰保兴安元A,华泰保兴基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026044.OF,华泰保兴安元C,华泰保兴基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025850.OF,山证资管裕弘60天滚动持有A,山证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
026708.OF,永赢元鑫稳健多资产六个月持有C,永赢基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026999.OF,鑫元锦利一年定开债C,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026234.OF,东财瑞兴C,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026233.OF,东财瑞兴A,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026500.OF,富国嘉汇C,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026499.OF,富国嘉汇A,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026457.OF,银华启元C,银华基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026456.OF,银华启元A,银华基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026054.OF,安信欣鑫回报C,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026930.OF,明亚稳健配置三个月持有C,明亚基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026170.OF,华富安沣C,华富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026311.OF,中信建投双颐3个月持有C,中信建投基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026053.OF,安信欣鑫回报A,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026169.OF,华富安沣A,华富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026310.OF,中信建投双颐3个月持有A,中信建投基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025360.OF,中加均衡回报A,中加基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026594.OF,万家润安稳健三个月持有A,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025361.OF,中加均衡回报C,中加基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026381.OF,国泰海通善选稳健配置三个月持有C,国泰海通资管,混合型,混合型,0.0,0.0,0.0,0.0,否
026595.OF,万家润安稳健三个月持有C,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026380.OF,国泰海通善选稳健配置三个月持有A,国泰海通资管,混合型,混合型,0.0,0.0,0.0,0.0,否
026268.OF,兴业臻选回报C,兴业基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026172.OF,景顺长城丰泽稳健C,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026171.OF,景顺长城丰泽稳健A,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026267.OF,兴业臻选回报A,兴业基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026590.OF,国泰海通稳健汇利A,国泰海通资管,债券型,债券型,0.0,0.0,0.0,0.0,否
026204.OF,中欧添瑞A,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026634.OF,平安久瑞回报A,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026784.OF,诺安悦鑫90天持有C,诺安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026783.OF,诺安悦鑫90天持有A,诺安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026205.OF,中欧添瑞C,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026591.OF,国泰海通稳健汇利C,国泰海通资管,债券型,债券型,0.0,0.0,0.0,0.0,否
026635.OF,平安久瑞回报C,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025974.OF,工银添悦A,工银瑞信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025981.OF,工银添悦C,工银瑞信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026929.OF,明亚稳健配置三个月持有A,明亚基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026447.OF,中欧稳泰120天持有C,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026446.OF,中欧稳泰120天持有A,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025218.OF,中欧盈欣稳健6个月持有A,中欧基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026343.OF,富国智安稳健90天持有A,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
022471.OF,兴全安养稳健养老一年持有,兴证全球基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025219.OF,中欧盈欣稳健6个月持有C,中欧基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026344.OF,富国智安稳健90天持有C,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026970.OF,泓德裕康D,泓德基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026507.OF,建信丰享C,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026506.OF,建信丰享A,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024998.OF,前海开源兴和C,前海开源基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024997.OF,前海开源兴和A,前海开源基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026239.OF,南方逸享稳健添利A,南方基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026240.OF,南方逸享稳健添利C,南方基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026731.OF,富国价值回报C,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026730.OF,富国价值回报A,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026481.OF,农银瑞恒A,农银汇理基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026482.OF,农银瑞恒C,农银汇理基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026406.OF,永赢丰享90天持有C,永赢基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026405.OF,永赢丰享90天持有A,永赢基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026876.OF,诺安双利C,诺安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026869.OF,兴业裕丰C,兴业基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026502.OF,汇添富增益回报C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026501.OF,汇添富增益回报A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026193.OF,摩根恒睿A,摩根基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026846.OF,华富安华D,华富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026194.OF,摩根恒睿C,摩根基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026833.OF,国寿安保尊利增强回报E,国寿安保基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026058.OF,兴全嘉益C,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026057.OF,兴全嘉益A,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026588.OF,国投瑞银聚福稳健3个月持有A,国投瑞银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026589.OF,国投瑞银聚福稳健3个月持有C,国投瑞银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026576.OF,摩根聚利稳健三个月持有A,摩根基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026190.OF,路博迈添航C,路博迈基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026189.OF,路博迈添航A,路博迈基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026577.OF,摩根聚利稳健三个月持有C,摩根基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026845.OF,汇添富添添乐双盈E,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024969.OF,鑫元悦鑫添益C,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025798.OF,国泰多资产稳健领航6个月持有,国泰基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026348.OF,华富淳信稳健3个月持有C,华富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026347.OF,华富淳信稳健3个月持有A,华富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026404.OF,鹏安安泰利率债C,鹏安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026403.OF,鹏安安泰利率债A,鹏安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024968.OF,鑫元悦鑫添益A,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026578.OF,广发悦丰多元稳健三个月持有A,广发基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026579.OF,广发悦丰多元稳健三个月持有C,广发基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026411.OF,广发添益120天滚动持有A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026412.OF,广发添益120天滚动持有C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026417.OF,中欧盈享稳健6个月持有C,中欧基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026416.OF,中欧盈享稳健6个月持有A,中欧基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025966.OF,国泰鼎利A,国泰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025967.OF,国泰鼎利C,国泰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025980.OF,万家元利C,万家基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025979.OF,万家元利A,万家基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025120.OF,宏利盛享C,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026349.OF,信澳盈泰稳健3个月持有A,信达澳亚基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025300.OF,金鹰鑫泰A,金鹰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026350.OF,信澳盈泰稳健3个月持有C,信达澳亚基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025301.OF,金鹰鑫泰C,金鹰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025302.OF,金鹰鑫泰D,金鹰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025096.OF,鑫元挚享180天持有A,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025097.OF,鑫元挚享180天持有C,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025280.OF,长城兴怡C,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025279.OF,长城兴怡A,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025119.OF,宏利盛享A,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026782.OF,宏利泰和稳健养老C,宏利基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026104.OF,工银盈泰稳健6个月持有,工银瑞信基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024515.OF,海富通瑞泽90天持有A,海富通基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024516.OF,海富通瑞泽90天持有C,海富通基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026243.OF,中银证券安怡C,中银证券,债券型,债券型,0.0,0.0,0.0,0.0,否
026242.OF,中银证券安怡A,中银证券,债券型,债券型,0.0,0.0,0.0,0.0,否
026326.OF,上银慧达双利C,上银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026325.OF,上银慧达双利A,上银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026182.OF,南方惠益稳健添利C,南方基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026181.OF,南方惠益稳健添利A,南方基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025519.OF,鹏扬稳健融选三个月持有A,鹏扬基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025520.OF,鹏扬稳健融选三个月持有C,鹏扬基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024967.OF,中欧稳健添悦C,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024966.OF,中欧稳健添悦A,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026565.OF,富国智汇稳健3个月持有C,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026564.OF,富国智汇稳健3个月持有A,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025638.OF,汇添富稳健多资产三个月持有A,汇添富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025639.OF,汇添富稳健多资产三个月持有C,汇添富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026306.OF,西部利得汇和C,西部利得基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026305.OF,西部利得汇和A,西部利得基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025114.OF,海富通瑞颐30天滚动持有A,海富通基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025115.OF,海富通瑞颐30天滚动持有C,海富通基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025972.OF,汇丰晋信多元稳健配置3个月持有A,汇丰晋信基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025973.OF,汇丰晋信多元稳健配置3个月持有C,汇丰晋信基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024956.OF,平安添享6个月持有A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025262.OF,光大双鑫收益A,光大保德信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024957.OF,平安添享6个月持有C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025263.OF,光大双鑫收益C,光大保德信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026413.OF,中邮睿信增强C,中邮基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026226.OF,东海增裕C,东海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026098.OF,前海开源安和C,前海开源基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026220.OF,东海增裕A,东海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026097.OF,前海开源安和A,前海开源基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026115.OF,广发悦盈稳健三个月持有A,广发基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026007.OF,中金恒嘉稳健3个月持有C,中金基金,债券型,债券型,0.0,0.0,0.0,0.0,否
010579.OF,中金恒嘉稳健3个月持有A,中金基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026116.OF,广发悦盈稳健三个月持有C,广发基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025025.OF,万家启泰稳健三个月持有A,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025052.OF,万家启泰稳健三个月持有E,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025026.OF,万家启泰稳健三个月持有C,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026045.OF,华商安元A,华商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026052.OF,信澳鑫丰C,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026051.OF,信澳鑫丰A,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026046.OF,华商安元C,华商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024999.OF,中航祥泰6个月封闭C,中航基金,债券型,债券型,0.0,0.0,0.0,0.0,否
017286.OF,中航祥泰6个月封闭A,中航基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026136.OF,泰康裕泽C,泰康基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026135.OF,泰康裕泽A,泰康基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026435.OF,金信民旺E,金信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026414.OF,国富强化收益D,国海富兰克林基金,债券型,强化收益型,0.0,0.0,0.0,0.0,否
026023.OF,汇泉安悦90天持有A,汇泉基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026024.OF,汇泉安悦90天持有C,汇泉基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026042.OF,天弘普利90天持有C,天弘基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026041.OF,天弘普利90天持有A,天弘基金,债券型,债券型,0.0,-0.9502850855256595,0.0,0.0,否
026317.OF,广发弘利3个月滚动持有C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026316.OF,广发弘利3个月滚动持有A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026056.OF,东方红汇裕C,东方红资产管理,债券型,债券型,0.0,0.0,0.0,0.0,否
025797.OF,国泰多资产稳健甄选3个月持有C,国泰基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026055.OF,东方红汇裕A,东方红资产管理,债券型,债券型,0.0,0.0,0.0,0.0,否
025796.OF,国泰多资产稳健甄选3个月持有A,国泰基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026162.OF,招商安琪C,招商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026063.OF,大成元瑞诚利C,大成基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026062.OF,大成元瑞诚利A,大成基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026161.OF,招商安琪A,招商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024945.OF,国联稳健鑫益A,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026064.OF,苏新苏匠A,苏新基金,债券型,债券型,0.0,-2.1599999999999953,0.0,0.0,否
025977.OF,大摩添益A,摩根士丹利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025978.OF,大摩添益C,摩根士丹利基金,债券型,债券型,0.0,0.509898020395938,0.0,0.0,否
026318.OF,广发昭利中短债A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025285.OF,京管泰富京信A,京管泰富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026319.OF,广发昭利中短债B,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026322.OF,广发乾利一年持有C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026321.OF,广发乾利一年持有A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026320.OF,广发昭利中短债C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026315.OF,广发多添利六个月持有C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026065.OF,苏新苏匠C,苏新基金,债券型,债券型,0.0,-2.2599999999999953,0.0,0.0,否
025286.OF,京管泰富京信C,京管泰富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024946.OF,国联稳健鑫益C,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026314.OF,广发多添利六个月持有A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026032.OF,中欧稳达三个月滚动持有C,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026031.OF,中欧稳达三个月滚动持有A,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026035.OF,中欧稳达中短债A,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026036.OF,中欧稳达中短债C,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026342.OF,兴银长乐半年定期C,兴银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024057.OF,宏利鼎森稳健3个月持有A,宏利基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024058.OF,宏利鼎森稳健3个月持有C,宏利基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025282.OF,富国稳健双景C,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025281.OF,富国稳健双景A,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025135.OF,信澳丰享利率债C,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025739.OF,国泰利享鑫益90天持有A,国泰基金,债券型,债券型,0.0,0.6896551724138167,0.0,0.0,否
025134.OF,信澳丰享利率债A,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026219.OF,泰康金泰回报3个月持有C,泰康基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026099.OF,平安盈安3个月持有A,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026100.OF,平安盈安3个月持有C,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024129.OF,宏利嘉利C,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024128.OF,宏利嘉利A,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025740.OF,国泰利享鑫益90天持有C,国泰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026039.OF,长信稳健添益A,长信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026040.OF,长信稳健添益C,长信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025271.OF,浦银安盛稳健双利C,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025270.OF,浦银安盛稳健双利A,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025742.OF,安信瑞安30天持有中短债B,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025743.OF,安信瑞安30天持有中短债C,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025741.OF,安信瑞安30天持有中短债A,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026033.OF,平安添元6个月持有A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026034.OF,平安添元6个月持有C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025859.OF,民生加银多元稳健配置3个月持有C,民生加银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026101.OF,前海开源康悦稳健养老一年持有Y,前海开源基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025858.OF,民生加银多元稳健配置3个月持有A,民生加银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025563.OF,国富恒安30天持有A,国海富兰克林基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025914.OF,平安盈顺3个月持有C,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025913.OF,平安盈顺3个月持有A,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025702.OF,惠升均衡回报A,惠升基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025703.OF,惠升均衡回报C,惠升基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025991.OF,广发集辉A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025992.OF,广发集辉C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025321.OF,兴银裕安增利A,兴银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025564.OF,国富恒安30天持有C,国海富兰克林基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025322.OF,兴银裕安增利C,兴银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026008.OF,东财鑫享30天滚动持有中短债A,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026010.OF,东财禧悦90天滚动持有中短债A,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025744.OF,安信瑞鸿中短债A,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025746.OF,安信瑞鸿中短债C,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026009.OF,东财鑫享30天滚动持有中短债C,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026011.OF,东财禧悦90天滚动持有中短债C,东财基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025887.OF,国联金如意3个月滚动持有A,国联基金,债券型,债券型,0.0,0.5458326113325418,0.0,0.0,否
025888.OF,国联金如意3个月滚动持有C,国联基金,债券型,债券型,0.0,0.48963889131765637,0.0,0.0,否
026249.OF,长城稳固收益D,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025745.OF,安信瑞鸿中短债B,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
026241.OF,万家增强收益A,万家基金,债券型,增强型,0.0,0.0,0.0,0.0,否
025962.OF,永赢优选增强A,永赢基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025963.OF,永赢优选增强C,永赢基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025813.OF,富国智恒稳健90天持有C,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025812.OF,富国智恒稳健90天持有A,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
024568.OF,财通资管通达稳鑫3个月持有型A,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
024151.OF,长城丰泽C,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024569.OF,财通资管通达稳鑫3个月持有型C,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
024150.OF,长城丰泽A,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
019655.OF,农银鑫享稳健养老目标一年持有Y,农银汇理基金,混合型,混合型,0.0,0.0,0.0,0.0,否
026225.OF,招商添兴6个月定开C,招商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025669.OF,信澳水星聚利中短债A,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025670.OF,信澳水星聚利中短债C,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025671.OF,信澳水星聚利中短债E,信达澳亚基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025569.OF,光大阳光稳健增长C,光大保德信基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025568.OF,光大阳光稳健增长A,光大保德信基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025531.OF,光大阳光稳债中短债A,光大保德信基金,债券型,债券型,0.0,0.5274351339855432,0.0,0.0,否
025532.OF,光大阳光稳债中短债C,光大保德信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025272.OF,中金恒宁A,中金基金,债券型,债券型,0.0,1.118881118881121,0.0,0.0,否
025273.OF,中金恒宁C,中金基金,债券型,债券型,0.0,1.0492655141401297,0.0,0.0,否
025101.OF,信澳鑫诚3个月持有A,信达澳亚基金,债券型,债券型,0.0,0.5287837972662857,0.0,0.0,否
025102.OF,信澳鑫诚3个月持有C,信达澳亚基金,债券型,债券型,0.0,0.42918454935620964,0.0,0.0,否
025820.OF,银华多策略稳健三个月持有A,银华基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025821.OF,银华多策略稳健三个月持有C,银华基金,混合型,混合型,0.0,0.0,0.0,0.0,否
023798.OF,西部利得双季享6个月持有A,西部利得基金,债券型,债券型,0.0,0.9773611249626057,0.0,0.0,否
025903.OF,天弘盈悦稳健配置6个月持有C,天弘基金,混合型,混合型,0.0,0.0,0.0,0.0,否
023799.OF,西部利得双季享6个月持有C,西部利得基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024995.OF,汇添富稳颐优选A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
024996.OF,汇添富稳颐优选C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025902.OF,天弘盈悦稳健配置6个月持有A,天弘基金,混合型,混合型,0.0,0.0,0.0,0.0,否
025260.OF,华安沣泰A,华安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025261.OF,华安沣泰C,华安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025975.OF,前海联合弘利A,新疆前海联合基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025976.OF,前海联合弘利C,新疆前海联合基金,债券型,债券型,0.0,0.0,0.0,0.0,否
025640.OF,国泰民安增利D,国泰基金,债券型,债券型,0.0,-0.1545595054095794,0.0,0.0,否
026061.OF,国泰民安增利F,国泰基金,债券型,债券型,0.0,-0.20340086241966704,0.0,0.0,否
025093.OF,天弘匠心回报C,天弘基金,债券型,债券型,0.0,-0.6895173378634878,0.0,0.0,否
