trade_date,ts_code,pct_change,amount
20251024,801200.SI,-0.61,2060780.0
20251027,801200.SI,0.23,1978049.0
20251028,801200.SI,-0.35,2070864.0
20251029,801200.SI,0.66,2051748.0
20251030,801200.SI,-0.97,2287685.0
20251031,801200.SI,2.08,2740596.0
20251103,801200.SI,0.47,2231153.0
20251104,801200.SI,-1.01,2026317.0
20251105,801200.SI,1.22,2513283.0
20251106,801200.SI,-1.04,2100342.0
20251107,801200.SI,0.69,2219244.0
20251110,801200.SI,2.69,3476354.0
20251111,801200.SI,1.43,3724831.0
20251112,801200.SI,-0.64,3250551.0
20251113,801200.SI,1.37,3334975.0
20251114,801200.SI,-0.81,3343442.0
20251117,801200.SI,0.21,2827745.0
20251118,801200.SI,-1.36,3099630.0
20251119,801200.SI,-1.7,2754917.0
20251120,801200.SI,-1.42,2528629.0
20251121,801200.SI,-3.17,2563401.0
20251124,801200.SI,1.08,2189584.0
20251125,801200.SI,0.98,2234237.0
20251126,801200.SI,1.11,2656779.0
20251127,801200.SI,-1.2,2591484.0
20251128,801200.SI,1.46,2561776.0
20251201,801200.SI,1.41,3135592.0
20251202,801200.SI,-0.05,2723646.0
20251203,801200.SI,-1.4,2630105.0
20251204,801200.SI,-1.55,2103874.0
20251205,801200.SI,0.8,1973630.0
20251208,801200.SI,1.25,2426023.0
20251209,801200.SI,0.36,3069794.0
20251210,801200.SI,1.97,3504953.0
20251211,801200.SI,-2.44,4490815.0
20251212,801200.SI,-1.28,3355001.0
20251215,801200.SI,1.49,3705165.0
20251216,801200.SI,1.32,4615033.0
20251217,801200.SI,0.18,5253464.0
20251218,801200.SI,-0.11,4685210.0
20251219,801200.SI,3.66,6466867.0
20251222,801200.SI,1.37,5680060.0
20251223,801200.SI,-1.6,5733171.0
20251224,801200.SI,0.03,4473978.0
20251225,801200.SI,-0.47,4196960.0
20251226,801200.SI,0.86,4657661.0
20251229,801200.SI,-0.7,4217076.0
20251230,801200.SI,-1.56,3737007.0
20251231,801200.SI,0.63,3552032.0
20260105,801200.SI,-0.17,3546047.0
20260106,801200.SI,1.16,3794727.0
20260107,801200.SI,0.14,3696228.0
20260108,801200.SI,0.7,3819436.0
20260109,801200.SI,2.35,4796495.0
20260112,801200.SI,2.36,5968573.0
20260113,801200.SI,-1.5,6059672.0
20260114,801200.SI,0.54,6235069.0
20260115,801200.SI,-1.65,4386552.0
20260116,801200.SI,-1.17,3744590.0
20260119,801200.SI,1.41,3572448.0
20260120,801200.SI,0.61,4258311.0
20260121,801200.SI,-1.07,3331837.0
20260122,801200.SI,0.71,3108559.0
20260123,801200.SI,0.49,3712252.0
20260126,801200.SI,-1.93,3587017.0
20260127,801200.SI,-0.9,2940645.0
20260128,801200.SI,-0.29,2762986.0
20260129,801200.SI,0.44,3485100.0
20260130,801200.SI,-1.57,3085867.0
20260202,801200.SI,-1.81,2736323.0
20260203,801200.SI,1.64,2797965.0
20260204,801200.SI,0.14,2711352.0
20260205,801200.SI,0.9,3332170.0
20260206,801200.SI,-1.17,2882221.0
20260209,801200.SI,1.73,2991004.0
20260210,801200.SI,-0.87,2532442.0
20260211,801200.SI,-0.19,2241057.0
20260212,801200.SI,-1.57,2217884.0
20260213,801200.SI,-0.67,1817164.0
20260224,801200.SI,-1.46,1934804.0
20250120,801210.SI,1.25,1251558.0
20250121,801210.SI,-1.32,959959.0
20250122,801210.SI,-1.82,753037.0
20250123,801210.SI,0.9,1198102.0
20250124,801210.SI,1.72,1204203.0
20250127,801210.SI,-0.86,985020.0
20250205,801210.SI,0.97,1318440.0
20250206,801210.SI,1.66,1360708.0
20250207,801210.SI,0.55,1609525.0
20250210,801210.SI,2.87,1894225.0
20250211,801210.SI,-0.45,1816964.0
20250212,801210.SI,1.0,1800983.0
20250213,801210.SI,-0.56,1689889.0
20250214,801210.SI,-0.29,1385154.0
20250217,801210.SI,1.7,2016588.0
20250218,801210.SI,-3.85,1722854.0
20250219,801210.SI,1.41,1265993.0
20250220,801210.SI,1.02,1329904.0
20250221,801210.SI,0.7,1545236.0
20250224,801210.SI,-0.21,1449498.0
20250225,801210.SI,-1.34,1178029.0
20250226,801210.SI,0.91,1206758.0
20250227,801210.SI,0.63,1535420.0
20250228,801210.SI,-2.79,1443811.0
20250303,801210.SI,0.33,1240087.0
20250304,801210.SI,0.97,994084.0
20250305,801210.SI,-0.16,987271.0
20250306,801210.SI,2.75,1482984.0
20250307,801210.SI,0.21,1532149.0
20250310,801210.SI,0.44,1219835.0
20250311,801210.SI,0.88,1536299.0
20250312,801210.SI,0.06,1574421.0
20250313,801210.SI,-0.57,1417751.0
20250314,801210.SI,2.87,2052488.0
20250317,801210.SI,0.38,1890730.0
20250318,801210.SI,0.39,1957826.0
20250319,801210.SI,-0.62,1783359.0
20250320,801210.SI,-0.31,1679122.0
20250321,801210.SI,-1.01,1542458.0
20250324,801210.SI,0.32,2253082.0
20250325,801210.SI,-0.19,2044280.0
20250326,801210.SI,0.33,1685365.0
20250327,801210.SI,-1.29,1618333.0
20250328,801210.SI,-1.13,1498153.0
20250331,801210.SI,-1.27,1482364.0
20250401,801210.SI,0.79,1339785.0
20250402,801210.SI,0.09,1152162.0
20250403,801210.SI,0.89,1532746.0
20250407,801210.SI,-10.47,1904195.0
20250408,801210.SI,2.91,1817192.0
20250409,801210.SI,3.58,2089610.0
20250410,801210.SI,2.29,2287435.0
20250411,801210.SI,-0.5,1863420.0
20250414,801210.SI,2.09,2008869.0
20250415,801210.SI,-0.91,1669160.0
20250416,801210.SI,0.38,1943443.0
20250417,801210.SI,1.09,2186951.0
20250418,801210.SI,-2.45,1812088.0
20250421,801210.SI,1.34,1629551.0
20250422,801210.SI,-0.57,1713189.0
20250423,801210.SI,-0.56,1397954.0
20250424,801210.SI,-0.84,1280522.0
20250425,801210.SI,0.2,1443763.0
20250428,801210.SI,-2.19,1471362.0
20250429,801210.SI,-0.47,1014619.0
20250430,801210.SI,0.02,1122255.0
20250506,801210.SI,2.13,1333457.0
20250507,801210.SI,-0.24,1169472.0
20250508,801210.SI,0.35,1004327.0
20250509,801210.SI,-1.09,898435.0
20250512,801210.SI,0.75,862202.0
20250513,801210.SI,0.1,1164693.0
20250514,801210.SI,-0.17,914453.0
20250515,801210.SI,-1.22,814778.0
20250516,801210.SI,0.01,755227.0
20250519,801210.SI,1.02,987541.0
20250520,801210.SI,1.3,1093994.0
20250521,801210.SI,-0.87,881739.0
20250522,801210.SI,-1.8,924523.0
20250523,801210.SI,-1.22,773879.0
20250526,801210.SI,0.76,634376.0
20250527,801210.SI,-0.04,668139.0
20250528,801210.SI,-0.58,713588.0
20250529,801210.SI,1.25,825395.0
20250530,801210.SI,-1.19,771547.0
20250603,801210.SI,1.37,951593.0
20250604,801210.SI,1.36,1210768.0
20250605,801210.SI,0.02,1222466.0
20250606,801210.SI,-0.67,1047425.0
20250609,801210.SI,1.51,1453500.0
20250610,801210.SI,-0.66,1519863.0
20250611,801210.SI,1.07,1355960.0
20250612,801210.SI,-0.26,1390200.0
20250613,801210.SI,-1.63,1619188.0
20250616,801210.SI,0.37,1121451.0
20250617,801210.SI,-0.4,1076592.0
20250618,801210.SI,-0.43,926634.0
20250619,801210.SI,-1.67,1096894.0
20250620,801210.SI,-1.19,861005.0
20250623,801210.SI,1.0,852235.0
20250624,801210.SI,1.65,1012919.0
20250625,801210.SI,1.35,1117660.0
20250626,801210.SI,0.42,1580754.0
20250627,801210.SI,0.11,1452722.0
20250630,801210.SI,0.83,1243416.0
20250701,801210.SI,0.24,1352808.0
20250702,801210.SI,-0.55,1279816.0
20250703,801210.SI,0.42,1128386.0
20250704,801210.SI,-0.2,1298108.0
20250707,801210.SI,0.3,1141497.0
20250708,801210.SI,0.93,1273524.0
20250709,801210.SI,0.42,1406096.0
20250710,801210.SI,0.32,1405555.0
20250711,801210.SI,0.12,1386512.0
20250714,801210.SI,-0.49,1214558.0
20250715,801210.SI,-0.94,1403770.0
20250716,801210.SI,1.13,1206471.0
20250717,801210.SI,0.7,1167042.0
20250718,801210.SI,0.65,1517976.0
20250721,801210.SI,0.41,1556332.0
20250722,801210.SI,0.98,1660589.0
20250723,801210.SI,-1.19,1804756.0
20250724,801210.SI,2.01,1782961.0
20250725,801210.SI,0.1,1937129.0
20250728,801210.SI,-0.18,1535264.0
20250729,801210.SI,0.23,1688420.0
20250730,801210.SI,0.65,1868555.0
20250731,801210.SI,-0.99,1887950.0
20250801,801210.SI,0.41,1759285.0
20250804,801210.SI,-0.21,1396421.0
20250805,801210.SI,0.52,1367463.0
20250806,801210.SI,-0.19,1666846.0
20250807,801210.SI,-0.28,1671557.0
20250808,801210.SI,0.05,1691118.0
20250811,801210.SI,0.55,1611843.0
20250812,801210.SI,-0.36,1565242.0
20250813,801210.SI,0.39,1603398.0
20250814,801210.SI,-1.35,1934412.0
20250815,801210.SI,1.18,1605815.0
20250818,801210.SI,1.78,2215042.0
20250819,801210.SI,0.17,2035941.0
20250820,801210.SI,1.1,2217804.0
20250821,801210.SI,-0.06,2186382.0
20250822,801210.SI,1.5,2274569.0
20250825,801210.SI,1.53,2535746.0
20250826,801210.SI,0.3,2733368.0
20250827,801210.SI,-2.5,3001419.0
20250828,801210.SI,0.89,2792424.0
20250829,801210.SI,-0.39,2495802.0
20250901,801210.SI,0.64,2472134.0
20250902,801210.SI,-1.55,2482400.0
20250903,801210.SI,-1.28,2191733.0
20250904,801210.SI,0.67,2638543.0
20250905,801210.SI,1.57,2564394.0
20250908,801210.SI,0.03,2457147.0
20250909,801210.SI,-0.96,1959939.0
20250910,801210.SI,1.07,2066108.0
20250911,801210.SI,0.22,2130166.0
20250912,801210.SI,-0.64,1937829.0
20250915,801210.SI,0.37,1934153.0
20250916,801210.SI,1.14,2246481.0
20250917,801210.SI,-0.86,2232756.0
20250918,801210.SI,0.03,2849090.0
20250919,801210.SI,1.01,2957302.0
20250922,801210.SI,-2.04,2286593.0
20250923,801210.SI,-3.11,2165065.0
20250924,801210.SI,0.51,1615893.0
20250925,801210.SI,0.18,1624726.0
20250926,801210.SI,-1.57,1302001.0
20250929,801210.SI,-0.24,1328677.0
20250930,801210.SI,0.06,1349633.0
20251009,801210.SI,-1.03,1661258.0
20251010,801210.SI,0.02,1217667.0
20251013,801210.SI,-0.37,1298076.0
20251014,801210.SI,-0.4,1394717.0
20251015,801210.SI,1.43,1199376.0
20251016,801210.SI,-0.63,1163644.0
20251017,801210.SI,-1.74,1207052.0
20251020,801210.SI,1.31,1188600.0
20251021,801210.SI,1.18,1224155.0
20251022,801210.SI,-0.26,1132466.0
20251023,801210.SI,1.07,1342455.0
20251024,801210.SI,-0.71,1276988.0
20251027,801210.SI,0.38,1369746.0
20251028,801210.SI,-0.41,1225439.0
20251029,801210.SI,-0.1,1193540.0
20251030,801210.SI,-1.13,1221123.0
20251031,801210.SI,1.74,1351741.0
20251103,801210.SI,1.04,1405950.0
20251104,801210.SI,0.15,1483332.0
20251105,801210.SI,0.47,1736194.0
20251106,801210.SI,-1.1,1528818.0
20251107,801210.SI,-0.43,1418272.0
20251110,801210.SI,2.09,1850154.0
20251111,801210.SI,-0.19,1531701.0
20251112,801210.SI,-0.21,1447317.0
20251113,801210.SI,1.18,1481483.0
20251114,801210.SI,-0.59,1544479.0
20251117,801210.SI,0.63,1537721.0
20251118,801210.SI,-0.6,1520805.0
20251119,801210.SI,-0.8,1559519.0
20251120,801210.SI,-1.19,1376410.0
20251121,801210.SI,-2.97,1559442.0
20251124,801210.SI,2.22,1495593.0
20251125,801210.SI,1.86,1717128.0
20251126,801210.SI,-0.97,1561691.0
20251127,801210.SI,-0.1,1506672.0
20251128,801210.SI,0.88,1420329.0
20251201,801210.SI,1.35,1677842.0
20251202,801210.SI,-0.42,1610919.0
20251203,801210.SI,-0.82,1553704.0
20251204,801210.SI,-1.62,1345077.0
20251205,801210.SI,0.88,1224858.0
20251208,801210.SI,0.37,1550449.0
20251209,801210.SI,-0.92,1439598.0
20251210,801210.SI,1.22,1647936.0
20251211,801210.SI,-1.52,1544725.0
20251212,801210.SI,0.1,1442502.0
20251215,801210.SI,-0.53,1148610.0
20251216,801210.SI,0.13,1407066.0
20251217,801210.SI,1.03,1721409.0
20251218,801210.SI,-0.01,1515365.0
20251219,801210.SI,2.03,1727811.0
20251222,801210.SI,-0.19,1478545.0
20251223,801210.SI,-2.07,1521626.0
20251224,801210.SI,0.78,1502390.0
20251225,801210.SI,0.37,1435423.0
20251226,801210.SI,0.09,1413796.0
20251229,801210.SI,-0.62,1280573.0
20251230,801210.SI,-1.13,1298827.0
20251231,801210.SI,1.04,1457671.0
20260105,801210.SI,1.05,1756062.0
20260106,801210.SI,1.19,1808068.0
20260107,801210.SI,0.29,1948235.0
20260108,801210.SI,0.83,1842862.0
20260109,801210.SI,1.26,2186932.0
20260112,801210.SI,3.21,2778141.0
20260113,801210.SI,-0.71,3106592.0
20260114,801210.SI,1.23,3657139.0
20260115,801210.SI,-0.43,2806224.0
20260116,801210.SI,-1.71,2611776.0
20260119,801210.SI,1.63,2555253.0
20260120,801210.SI,0.01,2306351.0
20260121,801210.SI,-0.04,1881637.0
20260122,801210.SI,0.58,1740901.0
20260123,801210.SI,0.99,1904755.0
20260126,801210.SI,-2.3,2087968.0
20260127,801210.SI,-0.34,1720120.0
20260128,801210.SI,-0.94,1461096.0
20260129,801210.SI,0.2,1791267.0
20260130,801210.SI,-0.1,2010221.0
20260202,801210.SI,-1.59,1849009.0
20260203,801210.SI,1.92,1587303.0
20260204,801210.SI,0.38,1417892.0
20260205,801210.SI,0.73,1778961.0
20260206,801210.SI,-1.37,1540954.0
20260209,801210.SI,1.49,1399035.0
20260210,801210.SI,0.74,1655688.0
20260211,801210.SI,-1.74,1349438.0
20260212,801210.SI,-0.8,1353250.0
20260213,801210.SI,-0.45,1149680.0
20260224,801210.SI,-0.16,1378021.0
20250120,801780.SI,-0.43,2024960.0
20250121,801780.SI,-0.01,1761719.0
20250122,801780.SI,-1.84,2353509.0
20250123,801780.SI,2.3,3223192.0
20250124,801780.SI,0.06,2369698.0
20250127,801780.SI,1.4,2569380.0
20250205,801780.SI,-1.62,2340528.0
20250206,801780.SI,0.01,2087159.0
20250207,801780.SI,-0.32,2562956.0
20250210,801780.SI,0.15,2190501.0
20250211,801780.SI,0.93,2427298.0
20250212,801780.SI,0.81,2193142.0
20250213,801780.SI,0.08,2145143.0
20250214,801780.SI,0.42,2050426.0
20250217,801780.SI,-0.28,2461023.0
20250218,801780.SI,1.05,3121130.0
20250219,801780.SI,-0.46,2184964.0
20250220,801780.SI,-0.13,1657905.0
20250221,801780.SI,-1.24,2903208.0
20250224,801780.SI,-0.74,2461171.0
20250225,801780.SI,-0.8,2271732.0
20250226,801780.SI,0.52,2150276.0
20250227,801780.SI,1.29,2455291.0
20250228,801780.SI,-0.61,2624805.0
20250303,801780.SI,-0.02,2245061.0
20250304,801780.SI,-0.16,1799445.0
20250305,801780.SI,1.73,2823307.0
20250306,801780.SI,-0.55,2436230.0
20250307,801780.SI,0.15,2101344.0
20250310,801780.SI,-0.91,2028408.0
20250311,801780.SI,0.74,1952570.0
20250312,801780.SI,-0.26,1938961.0
20250313,801780.SI,0.56,2182975.0
20250314,801780.SI,1.28,3419583.0
20250317,801780.SI,0.31,2833215.0
20250318,801780.SI,-0.12,1759061.0
20250319,801780.SI,1.42,2562847.0
20250320,801780.SI,-0.57,2128562.0
20250321,801780.SI,-1.21,2427488.0
20250324,801780.SI,0.88,2310826.0
20250325,801780.SI,0.46,1861192.0
20250326,801780.SI,-1.45,2336168.0
20250327,801780.SI,0.45,1882953.0
20250328,801780.SI,-0.36,1958417.0
20250331,801780.SI,0.35,3124410.0
20250401,801780.SI,-0.59,2491878.0
20250402,801780.SI,0.9,2290127.0
20250403,801780.SI,0.28,2172694.0
20250407,801780.SI,-4.67,5922258.0
20250408,801780.SI,1.68,4614243.0
20250409,801780.SI,-0.94,3471319.0
20250410,801780.SI,0.68,2674830.0
20250411,801780.SI,0.27,2222440.0
20250414,801780.SI,0.64,2305012.0
20250415,801780.SI,1.5,2603213.0
20250416,801780.SI,1.0,2832790.0
20250417,801780.SI,0.07,2053649.0
20250418,801780.SI,0.78,2099316.0
20250421,801780.SI,-1.23,2462554.0
20250422,801780.SI,0.67,2156686.0
20250423,801780.SI,-0.48,1803444.0
20250424,801780.SI,1.16,2112904.0
20250425,801780.SI,-0.5,2017255.0
20250428,801780.SI,0.98,2260594.0
20250429,801780.SI,-0.36,2251576.0
20250430,801780.SI,-2.09,3694096.0
20250506,801780.SI,-0.13,2737033.0
20250507,801780.SI,1.49,2843401.0
20250508,801780.SI,1.11,2718021.0
20250509,801780.SI,1.36,2898132.0
20250512,801780.SI,0.16,2842969.0
20250513,801780.SI,1.52,2970345.0
20250514,801780.SI,0.82,3276883.0
20250515,801780.SI,-0.12,2589494.0
20250516,801780.SI,-0.94,2528547.0
20250519,801780.SI,-0.32,2078751.0
20250520,801780.SI,0.19,2049934.0
20250521,801780.SI,0.71,2242240.0
20250522,801780.SI,1.0,2528659.0
20250523,801780.SI,-0.97,2628337.0
20250526,801780.SI,-0.75,2335385.0
20250527,801780.SI,0.53,2201746.0
20250528,801780.SI,-0.14,2145995.0
20250529,801780.SI,-0.24,2252424.0
20250530,801780.SI,0.64,2868728.0
20250603,801780.SI,1.98,3865889.0
20250604,801780.SI,0.04,2660229.0
20250605,801780.SI,-0.73,2637719.0
20250606,801780.SI,0.28,2189725.0
20250609,801780.SI,0.26,2659835.0
20250610,801780.SI,0.48,3292289.0
20250611,801780.SI,0.31,2470201.0
20250612,801780.SI,0.3,2630674.0
20250613,801780.SI,-0.92,3892557.0
20250616,801780.SI,1.32,2934935.0
20250617,801780.SI,-0.17,2305040.0
20250618,801780.SI,0.92,2781929.0
20250619,801780.SI,-0.15,2572034.0
20250620,801780.SI,0.69,3243954.0
20250623,801780.SI,1.22,3659164.0
20250624,801780.SI,0.41,4016359.0
20250625,801780.SI,1.05,3688279.0
20250626,801780.SI,1.01,3712006.0
20250627,801780.SI,-2.95,5480493.0
20250630,801780.SI,-0.34,3292979.0
20250701,801780.SI,1.54,2933321.0
20250702,801780.SI,0.75,2746152.0
20250703,801780.SI,-0.06,2396836.0
20250704,801780.SI,1.84,3636384.0
20250707,801780.SI,0.43,2969476.0
20250708,801780.SI,-0.24,2971708.0
20250709,801780.SI,0.33,3190961.0
20250710,801780.SI,0.92,4805030.0
20250711,801780.SI,-2.41,6071617.0
20250714,801780.SI,0.51,4059127.0
20250715,801780.SI,-0.97,3206361.0
20250716,801780.SI,-0.74,3276259.0
20250717,801780.SI,-0.42,2369179.0
20250718,801780.SI,0.59,2793528.0
20250721,801780.SI,-0.77,2956296.0
20250722,801780.SI,-0.98,4128920.0
20250723,801780.SI,0.4,3788637.0
20250724,801780.SI,-1.42,3975969.0
20250725,801780.SI,-0.13,3224785.0
20250728,801780.SI,0.01,3083972.0
20250729,801780.SI,-1.19,3197658.0
20250730,801780.SI,0.63,3396467.0
20250731,801780.SI,-0.5,3716931.0
20250801,801780.SI,0.22,3248187.0
20250804,801780.SI,0.75,3245711.0
20250805,801780.SI,1.59,3426965.0
20250806,801780.SI,-0.14,2681763.0
20250807,801780.SI,0.42,2665082.0
20250808,801780.SI,-0.31,2407398.0
20250811,801780.SI,-1.01,2909187.0
20250812,801780.SI,0.33,2618816.0
20250813,801780.SI,-1.06,3574284.0
20250814,801780.SI,-0.02,2950006.0
20250815,801780.SI,-1.46,4820158.0
20250818,801780.SI,0.33,3848972.0
20250819,801780.SI,0.13,2922013.0
20250820,801780.SI,0.46,3246759.0
20250821,801780.SI,0.63,3055834.0
20250822,801780.SI,-0.3,3640663.0
20250825,801780.SI,0.74,4185124.0
20250826,801780.SI,-0.65,3074936.0
20250827,801780.SI,-1.83,4052243.0
20250828,801780.SI,0.38,3750866.0
20250829,801780.SI,-0.76,5126838.0
20250901,801780.SI,-1.03,4950311.0
20250902,801780.SI,1.95,4941827.0
20250903,801780.SI,-1.18,3471273.0
20250904,801780.SI,0.79,4895449.0
20250905,801780.SI,-0.99,3248383.0
20250908,801780.SI,-0.59,3510234.0
20250909,801780.SI,0.83,2693844.0
20250910,801780.SI,0.12,2654646.0
20250911,801780.SI,0.52,3343149.0
20250912,801780.SI,-1.52,3496546.0
20250915,801780.SI,-0.9,3304689.0
20250916,801780.SI,-1.15,3836270.0
20250917,801780.SI,-0.38,2934362.0
20250918,801780.SI,-1.91,4071602.0
20250919,801780.SI,0.06,3453371.0
20250922,801780.SI,-1.04,2548903.0
20250923,801780.SI,1.52,4551448.0
20250924,801780.SI,-0.36,3207123.0
20250925,801780.SI,-0.66,2840261.0
20250926,801780.SI,0.08,2616967.0
20250929,801780.SI,-0.46,3514158.0
20250930,801780.SI,-0.74,2901363.0
20251009,801780.SI,-0.18,3398600.0
20251010,801780.SI,0.47,3976500.0
20251013,801780.SI,0.74,4430557.0
20251014,801780.SI,2.51,5738494.0
20251015,801780.SI,0.55,4007194.0
20251016,801780.SI,1.35,4219402.0
20251017,801780.SI,-0.32,3915396.0
20251020,801780.SI,-0.1,3543796.0
20251021,801780.SI,0.33,3383406.0
20251022,801780.SI,0.97,3446641.0
20251023,801780.SI,0.64,4244214.0
20251024,801780.SI,-0.43,3828438.0
20251027,801780.SI,0.05,4086560.0
20251028,801780.SI,-0.17,3300965.0
20251029,801780.SI,-1.98,3958895.0
20251030,801780.SI,0.07,3549494.0
20251031,801780.SI,-0.14,3936365.0
20251103,801780.SI,1.33,3603940.0
20251104,801780.SI,2.03,4528419.0
20251105,801780.SI,-0.04,3359535.0
20251106,801780.SI,-0.42,2997775.0
20251107,801780.SI,-0.12,2660495.0
20251110,801780.SI,0.63,2588811.0
20251111,801780.SI,0.35,2331551.0
20251112,801780.SI,0.5,3445984.0
20251113,801780.SI,-0.05,3047964.0
20251114,801780.SI,0.26,3271607.0
20251117,801780.SI,-1.31,3188519.0
20251118,801780.SI,-0.34,2336478.0
20251119,801780.SI,0.92,2767796.0
20251120,801780.SI,0.86,4251498.0
20251121,801780.SI,-1.0,4136544.0
20251124,801780.SI,-0.79,3505049.0
20251125,801780.SI,1.33,3062748.0
20251126,801780.SI,-0.79,2743460.0
20251127,801780.SI,0.51,2622430.0
20251128,801780.SI,-0.83,2524647.0
20251201,801780.SI,0.76,3179924.0
20251202,801780.SI,0.0,2299473.0
20251203,801780.SI,-0.92,2659933.0
20251204,801780.SI,-0.43,2081231.0
20251205,801780.SI,-0.58,2703006.0
20251208,801780.SI,0.02,2527859.0
20251209,801780.SI,-0.06,2371466.0
20251210,801780.SI,-1.58,3051552.0
20251211,801780.SI,0.17,2574180.0
20251212,801780.SI,-0.32,3793449.0
20251215,801780.SI,-0.09,2462315.0
20251216,801780.SI,-0.55,2219182.0
20251217,801780.SI,0.12,2318979.0
20251218,801780.SI,1.97,2672609.0
20251219,801780.SI,-0.44,2384891.0
20251222,801780.SI,-0.52,2039184.0
20251223,801780.SI,0.37,2128859.0
20251224,801780.SI,-0.3,1947750.0
20251225,801780.SI,-0.18,1753805.0
20251226,801780.SI,-0.38,1724676.0
20251229,801780.SI,1.03,2661467.0
20251230,801780.SI,-0.15,2305165.0
20251231,801780.SI,0.12,2152678.0
20260105,801780.SI,-0.34,3006485.0
20260106,801780.SI,0.48,3259880.0
20260107,801780.SI,-0.72,2954191.0
20260108,801780.SI,-0.89,2783862.0
20260109,801780.SI,-0.44,2627929.0
20260112,801780.SI,0.3,2956941.0
20260113,801780.SI,0.65,3613654.0
20260114,801780.SI,-1.88,4268285.0
20260115,801780.SI,-0.7,2951996.0
20260116,801780.SI,-1.41,3819916.0
20260119,801780.SI,-0.6,2838141.0
20260120,801780.SI,0.8,3110802.0
20260121,801780.SI,-1.58,3556611.0
20260122,801780.SI,-0.43,3645410.0
20260123,801780.SI,-0.9,3625241.0
20260126,801780.SI,0.44,4456971.0
20260127,801780.SI,-0.08,3882157.0
20260128,801780.SI,-0.62,4573375.0
20260129,801780.SI,1.52,4959752.0
20260130,801780.SI,-0.4,3888706.0
20260202,801780.SI,0.17,4172077.0
20260203,801780.SI,-0.85,3269768.0
20260204,801780.SI,1.4,2913621.0
20260205,801780.SI,1.57,3782551.0
20260206,801780.SI,-0.58,2946646.0
20260209,801780.SI,0.36,2391573.0
20260210,801780.SI,0.27,2236366.0
20260211,801780.SI,0.18,1952110.0
20260212,801780.SI,-1.41,2710758.0
20260213,801780.SI,-0.7,2215607.0
20260224,801780.SI,-0.24,2100488.0
20250120,801790.SI,0.64,4287789.0
20250121,801790.SI,0.12,3788096.0
20250122,801790.SI,-0.84,3696093.0
20250123,801790.SI,1.33,8129428.0
20250124,801790.SI,0.98,5194993.0
20250127,801790.SI,-1.97,4407338.0
20250205,801790.SI,-0.52,3613844.0
20250206,801790.SI,1.59,4653485.0
20250207,801790.SI,1.99,8628169.0
20250210,801790.SI,0.28,5732461.0
20250211,801790.SI,-0.73,5075064.0
20250212,801790.SI,1.49,6049809.0
20250213,801790.SI,-0.44,8132135.0
20250214,801790.SI,0.45,5869784.0
20250217,801790.SI,0.24,6728990.0
20250218,801790.SI,-2.2,6437919.0
20250219,801790.SI,0.99,5629978.0
20250220,801790.SI,-0.7,4666522.0
20250221,801790.SI,1.81,7977584.0
20250224,801790.SI,-0.02,6404287.0
20250225,801790.SI,-1.7,4966440.0
20250226,801790.SI,2.19,6989415.0
20250227,801790.SI,-0.19,8055206.0
20250228,801790.SI,-3.1,7500616.0
20250303,801790.SI,-0.35,5058401.0
20250304,801790.SI,0.15,3794944.0
20250305,801790.SI,0.24,4078748.0
20250306,801790.SI,2.62,7770776.0
20250307,801790.SI,-1.37,6053758.0
20250310,801790.SI,-0.84,4112638.0
20250311,801790.SI,0.37,4049495.0
20250312,801790.SI,0.28,6033624.0
20250313,801790.SI,-0.59,4671947.0
20250314,801790.SI,3.97,11840434.0
20250317,801790.SI,-0.59,6183097.0
20250318,801790.SI,0.18,4365773.0
20250319,801790.SI,0.11,4412885.0
20250320,801790.SI,-1.48,4546512.0
20250321,801790.SI,-1.57,5160293.0
20250324,801790.SI,0.14,4174497.0
20250325,801790.SI,-0.42,3157399.0
20250326,801790.SI,-0.13,2859530.0
20250327,801790.SI,0.32,3651166.0
20250328,801790.SI,-0.01,3845289.0
20250331,801790.SI,-1.46,5150947.0
20250401,801790.SI,-0.17,4065018.0
20250402,801790.SI,0.58,3669513.0
20250403,801790.SI,-0.26,3995281.0
20250407,801790.SI,-8.99,8191077.0
20250408,801790.SI,1.47,6436591.0
20250409,801790.SI,1.33,6593474.0
20250410,801790.SI,1.4,6427690.0
20250411,801790.SI,-0.08,4390593.0
20250414,801790.SI,0.37,3889191.0
20250415,801790.SI,-0.07,3042969.0
20250416,801790.SI,-0.22,3350107.0
20250417,801790.SI,0.11,2692842.0
20250418,801790.SI,0.61,3260516.0
20250421,801790.SI,0.41,3309751.0
20250422,801790.SI,0.26,3792432.0
20250423,801790.SI,0.15,4223509.0
20250424,801790.SI,-0.19,3667143.0
20250425,801790.SI,0.54,4011187.0
20250428,801790.SI,-0.67,3448665.0
20250429,801790.SI,-0.4,2826793.0
20250430,801790.SI,0.03,3480397.0
20250506,801790.SI,1.38,4365432.0
20250507,801790.SI,0.72,6332921.0
20250508,801790.SI,0.59,4196328.0
20250509,801790.SI,-0.94,3142264.0
20250512,801790.SI,2.08,4812841.0
20250513,801790.SI,-0.49,3938459.0
20250514,801790.SI,3.99,10504523.0
20250515,801790.SI,-1.78,5626223.0
20250516,801790.SI,-1.21,3650490.0
20250519,801790.SI,-0.05,3160630.0
20250520,801790.SI,0.26,3186921.0
20250521,801790.SI,-0.16,2983273.0
20250522,801790.SI,-0.37,2594923.0
20250523,801790.SI,-1.41,3375125.0
