日期,创业板指涨跌幅%,科创50涨跌幅%,等权平均涨跌幅%,归1净值
2025/08/18,2.8404,2.1365,1.4403373267239756
2025/08/19,-0.1711,-1.1162,1.445115084073825
2025/08/20,0.2272,3.2259,1.4520449889479925
2025/08/21,-0.4674,0.0874,1.4436169132595416
2025/08/22,3.3554,8.5899,1.4635989388707915
2025/08/25,2.9986,3.1952,1.4830934620249963
2025/08/26,-0.7551,-1.3095,1.4828197571265795
2025/08/27,-0.6903,0.1326,1.447689295599454
2025/08/28,3.8181,7.2333,1.4647779503367466
2025/08/29,2.2267,-1.707,1.4570953218172458
2025/09/01,2.2923,1.1808,1.4755935257724995
2025/09/02,-2.8465,-2.1272,1.437787668679258
2025/09/03,0.9453,-1.6413,1.4110494477181168
2025/09/04,-4.2466,-6.0846,1.3847520295918727
2025/09/05,6.5532,3.3877,1.4294999452401267
2025/09/08,-0.8429,0.5767,1.4501333474497227
2025/09/09,-2.2255,-2.3779,1.4248602349530337
2025/09/10,1.2657,1.0893,1.4276982145746036
2025/09/11,5.1469,5.3163,1.459688876900291
2025/09/12,-1.0913,0.9038,1.4593145688815874
2025/09/15,1.5149,0.1778,1.45594575579247
2025/09/16,0.6803,1.3168,1.475298609002733
2025/09/17,1.9535,0.9118,1.4841393949291262
2025/09/18,-1.6361,0.7239,1.4655161911806462
2025/09/19,-0.1566,-1.2824,1.4539149891493173
2025/09/22,0.5462,3.3754,1.4646949546014656
2025/09/23,0.2145,-0.0953,1.4450759955034094
2025/09/24,2.2802,3.4937,1.4763855322493447
2025/09/25,1.5757,1.2371,1.4715208566844384
2025/09/26,-2.6032,-1.6048,1.45010006001056
2025/09/29,2.7441,1.3503,1.4659956073373772
2025/09/30,0.0046,1.6916,1.4792093147642444
2025/10/09,0.7307,2.9287,1.489544638999061
2025/10/10,-4.5545,-5.6141,1.4656929628718216
2025/10/13,-1.1082,1.4003,1.4657015225187249
2025/10/14,-3.9879,-4.2577,1.4332000602813593
2025/10/15,2.3642,1.3966,1.4566914131574213
2025/10/16,0.3825,-0.9386,1.4395295198086202
2025/10/17,-3.3605,-3.7701,1.3971442573473936
2025/10/20,1.9788,0.347,1.4175157802492524
2025/10/21,3.0153,2.8087,1.4437958282323413
2025/10/22,-0.7911,-0.0648,1.437575378285985
2025/10/23,0.0929,-0.2954,1.4362215704249919
2025/10/24,3.5728,4.3508,1.4599773789483905
2025/10/27,1.9828,1.5035,1.4744154748429297
