trade_date,ts_code,close,pct_chg
20251204,932000.CSI,3043.529,-0.7464
20251205,932000.CSI,3100.3133,1.8657
20251208,932000.CSI,3145.7298,1.4649
20251209,932000.CSI,3128.9699,-0.5328
20251210,932000.CSI,3134.4949,0.1766
20251211,932000.CSI,3081.3346,-1.696
20251212,932000.CSI,3101.7655,0.6631
20251215,932000.CSI,3094.4264,-0.2366
20251216,932000.CSI,3041.0041,-1.7264
20251217,932000.CSI,3063.8605,0.7516
20251218,932000.CSI,3066.0946,0.0729
20251219,932000.CSI,3111.1622,1.4699
20251222,932000.CSI,3137.9195,0.86
20251223,932000.CSI,3118.2996,-0.6253
20251224,932000.CSI,3166.7413,1.5535
20251225,932000.CSI,3208.14,1.3073
20251226,932000.CSI,3206.5109,-0.0508
20251229,932000.CSI,3205.927,-0.0182
20251230,932000.CSI,3200.1755,-0.1794
20251231,932000.CSI,3203.2319,0.0955
20260105,932000.CSI,3257.0905,1.6814
20260106,932000.CSI,3296.7971,1.2191
20260107,932000.CSI,3313.9154,0.5192
20260108,932000.CSI,3356.8917,1.2968
20260109,932000.CSI,3412.8377,1.6666
20260112,932000.CSI,3507.1141,2.7624
20260113,932000.CSI,3444.3116,-1.7907
20260114,932000.CSI,3477.3626,0.9596
20260115,932000.CSI,3443.4653,-0.9748
20260116,932000.CSI,3445.0691,0.0466
20260119,932000.CSI,3484.432,1.1426
20260120,932000.CSI,3449.8185,-0.9934
20260121,932000.CSI,3484.1848,0.9962
20260122,932000.CSI,3519.0616,1.001
20260123,932000.CSI,3584.3964,1.8566
20260126,932000.CSI,3527.6287,-1.5837
20260127,932000.CSI,3537.2076,0.2715
20260128,932000.CSI,3511.3732,-0.7304
20260129,932000.CSI,3468.8146,-1.212
20260130,932000.CSI,3464.6869,-0.119
20260202,932000.CSI,3381.3605,-2.405
20260203,932000.CSI,3476.9308,2.8264
20260204,932000.CSI,3480.8289,0.1121
20260205,932000.CSI,3438.212,-1.2243
20260206,932000.CSI,3452.7846,0.4238
20260209,932000.CSI,3525.8316,2.1156
20260210,932000.CSI,3522.2271,-0.1022
20260211,932000.CSI,3506.9743,-0.433
20260212,932000.CSI,3516.2864,0.2655
20260213,932000.CSI,3493.1845,-0.657
20260224,932000.CSI,3536.6924,1.2455
20250120,000300.SH,3829.6764,0.4547
20250121,000300.SH,3832.6145,0.0767
20250122,000300.SH,3797.0166,-0.9288
20250123,000300.SH,3803.7439,0.1772
20250124,000300.SH,3832.8637,0.7656
20250127,000300.SH,3817.0802,-0.4118
20250205,000300.SH,3795.0848,-0.5762
20250206,000300.SH,3842.8314,1.2581
20250207,000300.SH,3892.7028,1.2978
20250210,000300.SH,3901.0618,0.2147
20250211,000300.SH,3883.1352,-0.4595
20250212,000300.SH,3919.8617,0.9458
20250213,000300.SH,3905.1398,-0.3756
20250214,000300.SH,3939.0085,0.8673
20250217,000300.SH,3947.3983,0.213
20250218,000300.SH,3912.7829,-0.8769
20250219,000300.SH,3940.1602,0.6997
20250220,000300.SH,3928.8959,-0.2859
20250221,000300.SH,3978.444,1.2611
20250224,000300.SH,3969.7169,-0.2194
20250225,000300.SH,3925.6505,-1.1101
20250226,000300.SH,3959.9413,0.8735
20250227,000300.SH,3968.1159,0.2064
20250228,000300.SH,3890.0487,-1.9674
20250303,000300.SH,3888.4738,-0.0405
20250304,000300.SH,3885.2208,-0.0837
20250305,000300.SH,3902.5706,0.4466
20250306,000300.SH,3956.2369,1.3752
20250307,000300.SH,3944.0143,-0.3089
20250310,000300.SH,3928.8018,-0.3857
20250311,000300.SH,3941.4157,0.3211
20250312,000300.SH,3927.2315,-0.3599
20250313,000300.SH,3911.5793,-0.3986
20250314,000300.SH,4006.5567,2.4281
20250317,000300.SH,3996.7876,-0.2438
20250318,000300.SH,4007.7229,0.2736
20250319,000300.SH,4010.168,0.061
20250320,000300.SH,3974.9918,-0.8772
20250321,000300.SH,3914.6956,-1.5169
20250324,000300.SH,3934.8486,0.5148
20250325,000300.SH,3932.2951,-0.0649
20250326,000300.SH,3919.3566,-0.329
20250327,000300.SH,3932.4117,0.3331
20250328,000300.SH,3915.1662,-0.4385
20250331,000300.SH,3887.3056,-0.7116
20250401,000300.SH,3887.6841,0.0097
20250402,000300.SH,3884.3858,-0.0848
20250403,000300.SH,3861.5034,-0.5891
20250407,000300.SH,3589.4406,-7.0455
20250408,000300.SH,3650.759,1.7083
20250409,000300.SH,3686.7943,0.9871
20250410,000300.SH,3735.1151,1.3106
20250411,000300.SH,3750.5167,0.4123
20250414,000300.SH,3759.1422,0.23
20250415,000300.SH,3761.2348,0.0557
20250416,000300.SH,3772.8204,0.308
20250417,000300.SH,3772.2221,-0.0159
20250418,000300.SH,3772.523,0.008
20250421,000300.SH,3784.8806,0.3276
20250422,000300.SH,3783.9522,-0.0245
20250423,000300.SH,3786.8824,0.0774
20250424,000300.SH,3784.3574,-0.0667
20250425,000300.SH,3786.9937,0.0697
20250428,000300.SH,3781.6188,-0.1419
20250429,000300.SH,3775.0767,-0.173
20250430,000300.SH,3770.5705,-0.1194
20250506,000300.SH,3808.5424,1.0071
20250507,000300.SH,3831.627,0.6061
20250508,000300.SH,3852.8963,0.5551
20250509,000300.SH,3846.1566,-0.1749
20250512,000300.SH,3890.6096,1.1558
20250513,000300.SH,3896.2583,0.1452
20250514,000300.SH,3943.2108,1.2051
20250515,000300.SH,3907.1992,-0.9133
20250516,000300.SH,3889.0854,-0.4636
20250519,000300.SH,3877.1453,-0.307
20250520,000300.SH,3898.1705,0.5423
20250521,000300.SH,3916.3807,0.4671
20250522,000300.SH,3913.8651,-0.0642
20250523,000300.SH,3882.2741,-0.8072
20250526,000300.SH,3860.1067,-0.571
20250527,000300.SH,3839.3969,-0.5365
20250528,000300.SH,3836.2366,-0.0823
20250529,000300.SH,3858.6998,0.5856
20250530,000300.SH,3840.2323,-0.4786
20250603,000300.SH,3852.0127,0.3068
20250604,000300.SH,3868.7429,0.4343
20250605,000300.SH,3877.5557,0.2278
20250606,000300.SH,3873.9841,-0.0921
20250609,000300.SH,3885.2459,0.2907
20250610,000300.SH,3865.4652,-0.5091
20250611,000300.SH,3894.6252,0.7544
20250612,000300.SH,3892.1992,-0.0623
20250613,000300.SH,3864.1822,-0.7198
20250616,000300.SH,3873.7951,0.2488
20250617,000300.SH,3870.3786,-0.0882
20250618,000300.SH,3874.9708,0.1186
20250619,000300.SH,3843.0912,-0.8227
20250620,000300.SH,3846.6443,0.0925
20250623,000300.SH,3857.9016,0.2927
20250624,000300.SH,3904.0342,1.1958
20250625,000300.SH,3960.0662,1.4352
20250626,000300.SH,3946.0195,-0.3547
20250627,000300.SH,3921.7578,-0.6148
20250630,000300.SH,3936.0791,0.3652
20250701,000300.SH,3942.762,0.1698
20250702,000300.SH,3943.6849,0.0234
20250703,000300.SH,3968.0676,0.6183
20250704,000300.SH,3982.2034,0.3562
20250707,000300.SH,3965.1746,-0.4276
20250708,000300.SH,3998.4527,0.8393
20250709,000300.SH,3991.4006,-0.1764
20250710,000300.SH,4010.0243,0.4666
20250711,000300.SH,4014.807,0.1193
20250714,000300.SH,4017.6678,0.0713
20250715,000300.SH,4019.0644,0.0348
20250716,000300.SH,4007.2019,-0.2952
20250717,000300.SH,4034.491,0.681
20250718,000300.SH,4058.5486,0.5963
20250721,000300.SH,4085.6072,0.6667
20250722,000300.SH,4118.9582,0.8163
20250723,000300.SH,4119.7685,0.0197
20250724,000300.SH,4149.0368,0.7104
20250725,000300.SH,4127.1634,-0.5272
20250728,000300.SH,4135.8242,0.2098
20250729,000300.SH,4152.0247,0.3917
20250730,000300.SH,4151.2379,-0.0189
20250731,000300.SH,4075.5912,-1.8223
20250801,000300.SH,4054.9286,-0.507
20250804,000300.SH,4070.7023,0.389
20250805,000300.SH,4103.45,0.8045
20250806,000300.SH,4113.4852,0.2446
20250807,000300.SH,4114.666,0.0287
20250808,000300.SH,4104.9669,-0.2357
20250811,000300.SH,4122.5106,0.4274
20250812,000300.SH,4143.8252,0.517
20250813,000300.SH,4176.5776,0.7904
20250814,000300.SH,4173.3131,-0.0782
20250815,000300.SH,4202.3533,0.6959
20250818,000300.SH,4239.4125,0.8819
20250819,000300.SH,4223.3741,-0.3783
20250820,000300.SH,4271.3958,1.137
20250821,000300.SH,4288.0707,0.3904
20250822,000300.SH,4377.9977,2.0971
20250825,000300.SH,4469.2217,2.0837
20250826,000300.SH,4452.5905,-0.3721
20250827,000300.SH,4386.1266,-1.4927
20250828,000300.SH,4463.782,1.7705
20250829,000300.SH,4496.7591,0.7388
20250901,000300.SH,4523.7111,0.5994
20250902,000300.SH,4490.4528,-0.7352
20250903,000300.SH,4459.8296,-0.682
20250904,000300.SH,4365.2085,-2.1216
20250905,000300.SH,4460.3249,2.179
20250908,000300.SH,4467.5733,0.1625
20250909,000300.SH,4436.2584,-0.7009
20250910,000300.SH,4445.3649,0.2053
20250911,000300.SH,4548.0345,2.3096
20250912,000300.SH,4521.998,-0.5725
20250915,000300.SH,4533.0557,0.2445
20250916,000300.SH,4523.3367,-0.2144
20250917,000300.SH,4551.023,0.6121
20250918,000300.SH,4498.109,-1.1627
20250919,000300.SH,4501.9195,0.0847
20250922,000300.SH,4522.608,0.4595
20250923,000300.SH,4519.7781,-0.0626
20250924,000300.SH,4566.0708,1.0242
20250925,000300.SH,4593.4875,0.6004
20250926,000300.SH,4550.0487,-0.9457
20250929,000300.SH,4620.0528,1.5385
20250930,000300.SH,4640.6935,0.4468
20251009,000300.SH,4709.482,1.4823
20251010,000300.SH,4616.8341,-1.9673
20251013,000300.SH,4593.9785,-0.495
20251014,000300.SH,4539.0644,-1.1953
20251015,000300.SH,4606.2879,1.481
20251016,000300.SH,4618.4218,0.2634
20251017,000300.SH,4514.2345,-2.2559
20251020,000300.SH,4538.2201,0.5313
20251021,000300.SH,4607.8715,1.5348
20251022,000300.SH,4592.57,-0.3321
20251023,000300.SH,4606.3447,0.2999
20251024,000300.SH,4660.6835,1.1797
20251027,000300.SH,4716.0186,1.1873
20251028,000300.SH,4691.973,-0.5099
20251029,000300.SH,4747.8378,1.1906
20251030,000300.SH,4709.911,-0.7988
20251031,000300.SH,4640.6676,-1.4702
20251103,000300.SH,4653.4028,0.2744
20251104,000300.SH,4618.699,-0.7458
20251105,000300.SH,4627.257,0.1853
20251106,000300.SH,4693.4032,1.4295
20251107,000300.SH,4678.7944,-0.3113
20251110,000300.SH,4695.0507,0.3474
20251111,000300.SH,4652.1655,-0.9134
20251112,000300.SH,4645.9079,-0.1345
20251113,000300.SH,4702.0738,1.2089
20251114,000300.SH,4628.1398,-1.5724
20251117,000300.SH,4598.0525,-0.6501
20251118,000300.SH,4568.1928,-0.6494
20251119,000300.SH,4588.2922,0.44
20251120,000300.SH,4564.9483,-0.5088
20251121,000300.SH,4453.6076,-2.439
20251124,000300.SH,4448.0478,-0.1248
20251125,000300.SH,4490.4047,0.9523
20251126,000300.SH,4517.6255,0.6062
20251127,000300.SH,4515.4027,-0.0492
20251128,000300.SH,4526.6616,0.2493
20251201,000300.SH,4576.4856,1.1007
20251202,000300.SH,4554.3347,-0.484
20251203,000300.SH,4531.0486,-0.5113
20251204,000300.SH,4546.5664,0.3425
20251205,000300.SH,4584.5368,0.8351
20251208,000300.SH,4621.7545,0.8118
20251209,000300.SH,4598.2232,-0.5091
20251210,000300.SH,4591.8273,-0.1391
20251211,000300.SH,4552.1848,-0.8633
20251212,000300.SH,4580.95,0.6319
20251215,000300.SH,4552.0596,-0.6307
20251216,000300.SH,4497.5545,-1.1974
20251217,000300.SH,4579.875,1.8303
20251218,000300.SH,4552.7926,-0.5913
20251219,000300.SH,4568.1781,0.3379
20251222,000300.SH,4611.6235,0.951
20251223,000300.SH,4620.7341,0.1976
20251224,000300.SH,4634.0586,0.2884
20251225,000300.SH,4642.5357,0.1829
20251226,000300.SH,4657.24,0.3167
20251229,000300.SH,4639.3721,-0.3837
20251230,000300.SH,4651.2818,0.2567
20251231,000300.SH,4629.9395,-0.4588
20260105,000300.SH,4717.7457,1.8965
20260106,000300.SH,4790.6938,1.5462
20260107,000300.SH,4776.6658,-0.2928
20260108,000300.SH,4737.6536,-0.8167
20260109,000300.SH,4758.9221,0.4489
20260112,000300.SH,4789.9155,0.6513
20260113,000300.SH,4761.0324,-0.603
20260114,000300.SH,4741.9306,-0.4012
20260115,000300.SH,4751.4293,0.2003
20260116,000300.SH,4731.8728,-0.4116
20260119,000300.SH,4734.4556,0.0546
20260120,000300.SH,4718.8782,-0.329
20260121,000300.SH,4723.0692,0.0888
20260122,000300.SH,4723.7091,0.0135
20260123,000300.SH,4702.4966,-0.4491
20260126,000300.SH,4706.964,0.095
20260127,000300.SH,4705.6918,-0.027
20260128,000300.SH,4717.9914,0.2614
20260129,000300.SH,4753.8697,0.7605
20260130,000300.SH,4706.3401,-0.9998
20260202,000300.SH,4605.9799,-2.1324
20260203,000300.SH,4660.1074,1.1752
20260204,000300.SH,4698.6832,0.8278
20260205,000300.SH,4670.4188,-0.6015
20260206,000300.SH,4643.5959,-0.5743
20260209,000300.SH,4719.0559,1.625
20260210,000300.SH,4724.2956,0.111
20260211,000300.SH,4713.8185,-0.2218
20260212,000300.SH,4719.578,0.1222
20260213,000300.SH,4660.4056,-1.2538
20260224,000300.SH,4707.544,1.0115
20250120,399006.SZ,2104.7277,1.8117
20250121,399006.SZ,2112.3901,0.3641
20250122,399006.SZ,2101.0346,-0.5376
20250123,399006.SZ,2093.3129,-0.3675
20250124,399006.SZ,2121.8391,1.3627
20250127,399006.SZ,2063.8199,-2.7344
20250205,399006.SZ,2062.9231,-0.0435
20250206,399006.SZ,2120.7451,2.8029
20250207,399006.SZ,2174.3509,2.5277
20250210,399006.SZ,2183.8767,0.4381
20250211,399006.SZ,2152.7324,-1.4261
20250212,399006.SZ,2191.7594,1.8129
20250213,399006.SZ,2176.1559,-0.7119
20250214,399006.SZ,2215.2984,1.7987
20250217,399006.SZ,2226.6152,0.5108
20250218,399006.SZ,2182.574,-1.9779
20250219,399006.SZ,2226.9821,2.0347
20250220,399006.SZ,2225.5838,-0.0628
20250221,399006.SZ,2281.5118,2.513
20250224,399006.SZ,2266.2441,-0.6692
20250225,399006.SZ,2240.5887,-1.1321
20250226,399006.SZ,2268.2154,1.233
20250227,399006.SZ,2256.5084,-0.5161
20250228,399006.SZ,2170.3919,-3.8164
20250303,399006.SZ,2196.5248,1.2041
20250304,399006.SZ,2190.0783,-0.2935
20250305,399006.SZ,2190.3624,0.013
20250306,399006.SZ,2234.689,2.0237
20250307,399006.SZ,2205.3067,-1.3148
20250310,399006.SZ,2199.8771,-0.2462
20250311,399006.SZ,2204.0302,0.1888
20250312,399006.SZ,2191.2678,-0.579
20250313,399006.SZ,2166.0037,-1.1529
20250314,399006.SZ,2226.7163,2.803
20250317,399006.SZ,2215.1266,-0.5205
20250318,399006.SZ,2228.6442,0.6102
20250319,399006.SZ,2222.3467,-0.2826
20250320,399006.SZ,2200.0321,-1.0041
20250321,399006.SZ,2152.2792,-2.1706
20250324,399006.SZ,2152.5548,0.0128
20250325,399006.SZ,2145.4786,-0.3287
20250326,399006.SZ,2139.9016,-0.2599
20250327,399006.SZ,2145.0951,0.2427
20250328,399006.SZ,2128.2092,-0.7872
20250331,399006.SZ,2103.6987,-1.1517
20250401,399006.SZ,2101.8778,-0.0866
20250402,399006.SZ,2104.625,0.1307
20250403,399006.SZ,2065.4026,-1.8636
20250407,399006.SZ,1807.2061,-12.501
20250408,399006.SZ,1840.3123,1.8319
20250409,399006.SZ,1858.3561,0.9805
20250410,399006.SZ,1900.5276,2.2693
20250411,399006.SZ,1926.3702,1.3598
20250414,399006.SZ,1932.9127,0.3396
20250415,399006.SZ,1930.3994,-0.13
20250416,399006.SZ,1907.1095,-1.2065
20250417,399006.SZ,1908.7764,0.0874
20250418,399006.SZ,1913.9698,0.2721
20250421,399006.SZ,1944.3179,1.5856
20250422,399006.SZ,1928.4315,-0.8171
20250423,399006.SZ,1949.1625,1.075
20250424,399006.SZ,1935.8577,-0.6826
20250425,399006.SZ,1947.1863,0.5852
20250428,399006.SZ,1934.4567,-0.6537
20250429,399006.SZ,1931.9416,-0.13
20250430,399006.SZ,1948.0295,0.8327
20250506,399006.SZ,1986.4092,1.9702
20250507,399006.SZ,1996.51,0.5085
20250508,399006.SZ,2029.4518,1.65
20250509,399006.SZ,2011.7671,-0.8714
20250512,399006.SZ,2064.7137,2.6318
20250513,399006.SZ,2062.2609,-0.1188
20250514,399006.SZ,2083.1421,1.0125
20250515,399006.SZ,2043.2467,-1.9152
20250516,399006.SZ,2039.4452,-0.1861
20250519,399006.SZ,2032.7561,-0.328
20250520,399006.SZ,2048.4587,0.7725
20250521,399006.SZ,2065.39,0.8265
20250522,399006.SZ,2045.5655,-0.9598
20250523,399006.SZ,2021.4991,-1.1765
20250526,399006.SZ,2005.2587,-0.8034
20250527,399006.SZ,1991.6431,-0.679
20250528,399006.SZ,1985.383,-0.3143
20250529,399006.SZ,2012.5482,1.3683
20250530,399006.SZ,1993.1877,-0.962
20250603,399006.SZ,2002.7005,0.4773
20250604,399006.SZ,2024.9335,1.1102
20250605,399006.SZ,2048.615,1.1695
20250606,399006.SZ,2039.4353,-0.4481
20250609,399006.SZ,2061.2909,1.0716
20250610,399006.SZ,2037.2707,-1.1653
20250611,399006.SZ,2061.8674,1.2073
20250612,399006.SZ,2067.1535,0.2564
20250613,399006.SZ,2043.8242,-1.1286
20250616,399006.SZ,2057.3227,0.6605
20250617,399006.SZ,2049.9433,-0.3587
20250618,399006.SZ,2054.7286,0.2334
20250619,399006.SZ,2026.817,-1.3584
20250620,399006.SZ,2009.8934,-0.835
20250623,399006.SZ,2017.6336,0.3851
20250624,399006.SZ,2064.1346,2.3047
20250625,399006.SZ,2128.3922,3.1131
20250626,399006.SZ,2114.4254,-0.6562
20250627,399006.SZ,2124.3446,0.4691
20250630,399006.SZ,2153.0137,1.3496
20250701,399006.SZ,2147.9186,-0.2366
20250702,399006.SZ,2123.7189,-1.1267
20250703,399006.SZ,2164.0884,1.9009
20250704,399006.SZ,2156.234,-0.3629
20250707,399006.SZ,2130.1858,-1.208
20250708,399006.SZ,2181.077,2.389
20250709,399006.SZ,2184.6745,0.1649
20250710,399006.SZ,2189.5773,0.2244
20250711,399006.SZ,2207.0968,0.8001
20250714,399006.SZ,2197.0681,-0.4544
20250715,399006.SZ,2235.0492,1.7287
20250716,399006.SZ,2230.1942,-0.2172
20250717,399006.SZ,2269.3266,1.7547
20250718,399006.SZ,2277.152,0.3448
20250721,399006.SZ,2296.8833,0.8665
20250722,399006.SZ,2310.856,0.6083
20250723,399006.SZ,2310.671,-0.008
20250724,399006.SZ,2345.3673,1.5016
20250725,399006.SZ,2340.0557,-0.2265
20250728,399006.SZ,2362.5995,0.9634
20250729,399006.SZ,2406.5945,1.8621
20250730,399006.SZ,2367.6835,-1.6168
20250731,399006.SZ,2328.313,-1.6628
20250801,399006.SZ,2322.6268,-0.2442
20250804,399006.SZ,2334.323,0.5036
20250805,399006.SZ,2343.3757,0.3878
20250806,399006.SZ,2358.9547,0.6648
20250807,399006.SZ,2342.8609,-0.6822
20250808,399006.SZ,2333.959,-0.38
20250811,399006.SZ,2379.8165,1.9648
20250812,399006.SZ,2409.3983,1.243
20250813,399006.SZ,2496.5041,3.6153
20250814,399006.SZ,2469.6554,-1.0755
20250815,399006.SZ,2534.2187,2.6143
20250818,399006.SZ,2606.2018,2.8404
20250819,399006.SZ,2601.7431,-0.1711
20250820,399006.SZ,2607.6534,0.2272
20250821,399006.SZ,2595.4654,-0.4674
20250822,399006.SZ,2682.5529,3.3554
20250825,399006.SZ,2762.9906,2.9986
20250826,399006.SZ,2742.1268,-0.7551
20250827,399006.SZ,2723.1985,-0.6903
20250828,399006.SZ,2827.172,3.8181
20250829,399006.SZ,2890.1252,2.2267
20250901,399006.SZ,2956.3748,2.2923
20250902,399006.SZ,2872.2224,-2.8465
20250903,399006.SZ,2899.3728,0.9453
20250904,399006.SZ,2776.2483,-4.2466
20250905,399006.SZ,2958.181,6.5532
20250908,399006.SZ,2933.2464,-0.8429
20250909,399006.SZ,2867.9684,-2.2255
20250910,399006.SZ,2904.2687,1.2657
20250911,399006.SZ,3053.7488,5.1469
20250912,399006.SZ,3020.4229,-1.0913
20250915,399006.SZ,3066.1804,1.5149
20250916,399006.SZ,3087.0396,0.6803
20250917,399006.SZ,3147.3454,1.9535
20250918,399006.SZ,3095.8512,-1.6361
20250919,399006.SZ,3091.0035,-0.1566
20250922,399006.SZ,3107.8873,0.5462
20250923,399006.SZ,3114.553,0.2145
20250924,399006.SZ,3185.5709,2.2802
20250925,399006.SZ,3235.7648,1.5757
20250926,399006.SZ,3151.5299,-2.6032
20250929,399006.SZ,3238.0119,2.7441
20250930,399006.SZ,3238.1603,0.0046
20251009,399006.SZ,3261.822,0.7307
20251010,399006.SZ,3113.2621,-4.5545
20251013,399006.SZ,3078.7623,-1.1082
20251014,399006.SZ,2955.9831,-3.9879
20251015,399006.SZ,3025.8673,2.3642
20251016,399006.SZ,3037.4423,0.3825
20251017,399006.SZ,2935.3698,-3.3605
20251020,399006.SZ,2993.4549,1.9788
20251021,399006.SZ,3083.7157,3.0153
20251022,399006.SZ,3059.3192,-0.7911
20251023,399006.SZ,3062.1626,0.0929
20251024,399006.SZ,3171.5687,3.5728
20251027,399006.SZ,3234.4546,1.9828
20251028,399006.SZ,3229.5754,-0.1509
20251029,399006.SZ,3324.2713,2.9321
20251030,399006.SZ,3263.0222,-1.8425
20251031,399006.SZ,3187.5327,-2.3135
20251103,399006.SZ,3196.8709,0.293
20251104,399006.SZ,3134.0895,-1.9638
20251105,399006.SZ,3166.2312,1.0256
20251106,399006.SZ,3224.6238,1.8442
20251107,399006.SZ,3208.2057,-0.5091
20251110,399006.SZ,3178.8272,-0.9157
20251111,399006.SZ,3134.3159,-1.4002
20251112,399006.SZ,3122.027,-0.3921
20251113,399006.SZ,3201.7536,2.5537
20251114,399006.SZ,3111.507,-2.8187
20251117,399006.SZ,3105.2034,-0.2026
20251118,399006.SZ,3069.2196,-1.1588
20251119,399006.SZ,3076.8452,0.2485
20251120,399006.SZ,3042.3406,-1.1214
20251121,399006.SZ,2920.0778,-4.0187
20251124,399006.SZ,2929.0429,0.307
20251125,399006.SZ,2980.9335,1.7716
20251126,399006.SZ,3044.6945,2.139
20251127,399006.SZ,3031.2956,-0.4401
20251128,399006.SZ,3052.5871,0.7024
20251201,399006.SZ,3092.4985,1.3075
20251202,399006.SZ,3071.1487,-0.6904
20251203,399006.SZ,3036.7864,-1.1189
20251204,399006.SZ,3067.4842,1.0109
20251205,399006.SZ,3109.2974,1.3631
20251208,399006.SZ,3190.2688,2.6042
20251209,399006.SZ,3209.6031,0.606
20251210,399006.SZ,3209.0042,-0.0187
20251211,399006.SZ,3163.6746,-1.4126
20251212,399006.SZ,3194.3586,0.9699
20251215,399006.SZ,3137.8013,-1.7705
20251216,399006.SZ,3071.7619,-2.1046
20251217,399006.SZ,3175.9081,3.3904
20251218,399006.SZ,3107.0646,-2.1677
20251219,399006.SZ,3122.238,0.4884
20251222,399006.SZ,3191.9849,2.2339
20251223,399006.SZ,3205.0108,0.4081
20251224,399006.SZ,3229.5772,0.7665
20251225,399006.SZ,3239.343,0.3024
20251226,399006.SZ,3243.8757,0.1399
20251229,399006.SZ,3222.6108,-0.6555
20251230,399006.SZ,3242.9046,0.6297
20251231,399006.SZ,3203.1717,-1.2252
20260105,399006.SZ,3294.5513,2.8528
20260106,399006.SZ,3319.2914,0.7509
20260107,399006.SZ,3329.6926,0.3134
20260108,399006.SZ,3302.3067,-0.8225
20260109,399006.SZ,3327.8127,0.7724
20260112,399006.SZ,3388.3407,1.8189
20260113,399006.SZ,3321.8886,-1.9612
20260114,399006.SZ,3349.1376,0.8203
20260115,399006.SZ,3367.9166,0.5607
20260116,399006.SZ,3361.0167,-0.2049
20260119,399006.SZ,3337.6081,-0.6965
20260120,399006.SZ,3277.979,-1.7866
20260121,399006.SZ,3295.5226,0.5352
20260122,399006.SZ,3328.6471,1.0051
20260123,399006.SZ,3349.5034,0.6266
20260126,399006.SZ,3319.1489,-0.9062
20260127,399006.SZ,3342.5991,0.7065
20260128,399006.SZ,3323.5619,-0.5695
20260129,399006.SZ,3304.5103,-0.5732
20260130,399006.SZ,3346.3552,1.2663
20260202,399006.SZ,3264.1109,-2.4577
20260203,399006.SZ,3324.8923,1.8621
20260204,399006.SZ,3311.5148,-0.4023
20260205,399006.SZ,3260.2783,-1.5472
20260206,399006.SZ,3236.4643,-0.7304
20260209,399006.SZ,3332.7695,2.9756
20260210,399006.SZ,3320.537,-0.367
20260211,399006.SZ,3284.7352,-1.0782
20260212,399006.SZ,3328.0624,1.319
20260213,399006.SZ,3275.9584,-1.5656
20260224,399006.SZ,3308.2648,0.9862
