ts_code,trade_date,close,pct_chg
600482.SH,20251219,20.3,1.0956
600482.SH,20251218,20.08,-0.0498
600482.SH,20251217,20.09,2.3955
600482.SH,20251216,19.62,-3.0632
600482.SH,20251215,20.24,-1.3645
600482.SH,20251212,20.52,1.8362
600482.SH,20251211,20.15,-1.177
600482.SH,20251210,20.39,0.0
600482.SH,20251209,20.39,2.9798
600482.SH,20251208,19.8,0.866
600482.SH,20251205,19.63,0.8218
600482.SH,20251204,19.47,-1.617
600482.SH,20251203,19.79,-1.5423
600482.SH,20251202,20.1,-0.3471
600482.SH,20251201,20.17,-0.5914
600482.SH,20251128,20.29,0.7448
600482.SH,20251127,20.14,-0.1487
600482.SH,20251126,20.17,-3.215
600482.SH,20251125,20.92,1.4549
688772.SH,20260213,18.76,-0.5829
688772.SH,20260212,18.87,0.2657
688772.SH,20260211,18.82,-0.4233
688772.SH,20260210,18.9,-0.7353
688772.SH,20260209,19.04,-0.7299
688772.SH,20260206,19.18,0.9474
688772.SH,20260205,19.0,-1.0932
688772.SH,20260204,19.21,0.1564
688772.SH,20260203,19.18,1.0537
688772.SH,20260202,18.98,-1.8614
688772.SH,20260130,19.34,-1.0742
688772.SH,20260129,19.55,-2.3477
688772.SH,20260128,20.02,-1.5248
688772.SH,20260127,20.33,-1.1187
688772.SH,20260126,20.56,-5.3843
688772.SH,20260123,21.73,3.3777
688772.SH,20260122,21.02,0.2863
688772.SH,20260121,20.96,1.354
688772.SH,20260120,20.68,-2.7739
688772.SH,20260119,21.27,0.6149
688772.SH,20260116,21.14,2.871
688772.SH,20260115,20.55,0.8837
688772.SH,20260114,20.37,-0.9723
688772.SH,20260113,20.57,-4.1473
688772.SH,20260112,21.46,-1.9196
688772.SH,20260109,21.88,1.8148
688772.SH,20260108,21.49,-0.5093
688772.SH,20260107,21.6,-2.0408
688772.SH,20260106,22.05,-0.0453
688772.SH,20260105,22.06,2.4617
688772.SH,20251231,21.53,-1.4645
688772.SH,20251230,21.85,2.3419
688772.SH,20251229,21.35,-0.836
688772.SH,20251226,21.53,-0.6919
688772.SH,20251225,21.68,-1.7226
688772.SH,20251224,22.06,2.8438
688772.SH,20251223,21.45,-0.1861
688772.SH,20251222,21.49,-2.1403
688772.SH,20251219,21.96,-0.363
688772.SH,20251218,22.04,-2.1314
688772.SH,20251217,22.52,3.1136
688772.SH,20251216,21.84,-2.0188
688772.SH,20251215,22.29,-0.9773
688772.SH,20251212,22.51,-1.2719
688772.SH,20251211,22.8,-1.8933
688772.SH,20251210,23.24,-0.2147
688772.SH,20251209,23.29,-0.2997
688772.SH,20251208,23.36,-0.3838
688772.SH,20251205,23.45,2.2232
688772.SH,20251204,22.94,-1.5028
688772.SH,20251203,23.29,-1.104
688772.SH,20251202,23.55,0.7271
688772.SH,20251201,23.38,2.0961
688772.SH,20251128,22.9,0.0
688772.SH,20251127,22.9,2.8751
688772.SH,20251126,22.26,-0.625
688772.SH,20251125,22.4,0.9009
603368.SH,20260213,17.85,-0.1678
603368.SH,20260212,17.88,-0.6115
603368.SH,20260211,17.99,-0.2219
603368.SH,20260210,18.03,-0.4417
603368.SH,20260209,18.11,0.0552
603368.SH,20260206,18.1,-0.2755
603368.SH,20260205,18.15,-0.0551
603368.SH,20260204,18.16,0.6094
603368.SH,20260203,18.05,1.0638
603368.SH,20260202,17.86,-1.652
603368.SH,20260130,18.16,-0.384
603368.SH,20260129,18.23,-0.4913
603368.SH,20260128,18.32,-0.9194
603368.SH,20260127,18.49,-1.5442
603368.SH,20260126,18.78,0.3741
603368.SH,20260123,18.71,1.5744
603368.SH,20260122,18.42,0.6008
603368.SH,20260121,18.31,-0.5972
603368.SH,20260120,18.42,0.6008
603368.SH,20260119,18.31,0.7151
603368.SH,20260116,18.18,-2.1529
603368.SH,20260115,18.58,0.5956
603368.SH,20260114,18.47,-0.6455
603368.SH,20260113,18.59,0.0
603368.SH,20260112,18.59,-0.4285
603368.SH,20260109,18.67,1.7993
603368.SH,20260108,18.34,-0.3261
603368.SH,20260107,18.4,0.5464
603368.SH,20260106,18.3,0.6601
603368.SH,20260105,18.18,2.0202
603368.SH,20251231,17.82,0.6211
603368.SH,20251230,17.71,-0.2815
603368.SH,20251229,17.76,-1.1686
603368.SH,20251226,17.97,-0.9372
603368.SH,20251225,18.14,0.221
603368.SH,20251224,18.1,-0.1104
603368.SH,20251223,18.12,-0.0552
603368.SH,20251222,18.13,-0.8748
603368.SH,20251219,18.29,-1.0281
603368.SH,20251218,18.48,4.2301
603368.SH,20251217,17.73,1.1986
603368.SH,20251216,17.52,-0.3413
603368.SH,20251215,17.58,0.2281
603368.SH,20251212,17.54,-1.4053
603368.SH,20251211,17.79,-1.3858
603368.SH,20251210,18.04,0.3337
603368.SH,20251209,17.98,-2.0163
603368.SH,20251208,18.35,-0.2717
603368.SH,20251205,18.4,-0.325
603368.SH,20251204,18.46,-0.1622
603368.SH,20251203,18.49,0.5985
603368.SH,20251202,18.38,1.547
603368.SH,20251201,18.1,0.9481
603368.SH,20251128,17.93,-0.2781
603368.SH,20251127,17.98,-0.4981
603368.SH,20251126,18.07,0.5565
603368.SH,20251125,17.97,0.3911
301235.SZ,20260213,47.13,2.013
301235.SZ,20260212,46.2,-0.5382
301235.SZ,20260211,46.45,-5.2814
301235.SZ,20260210,49.04,-3.083
301235.SZ,20260209,50.6,2.2635
301235.SZ,20260206,49.48,-2.0973
301235.SZ,20260205,50.54,-4.5334
301235.SZ,20260204,52.94,-1.6534
301235.SZ,20260203,53.83,9.8571
301235.SZ,20260202,49.0,-6.2739
301235.SZ,20260130,52.28,15.9202
301235.SZ,20260129,45.1,-2.8017
301235.SZ,20260128,46.4,-8.6614
301235.SZ,20260127,50.8,1.2759
301235.SZ,20260126,50.16,2.5977
301235.SZ,20260123,48.89,-1.1724
301235.SZ,20260122,49.47,0.8563
301235.SZ,20260121,49.05,4.8301
301235.SZ,20260120,46.79,3.9778
301235.SZ,20260119,45.0,-6.6777
301235.SZ,20260116,48.22,20.01
301235.SZ,20260115,40.18,0.45
301235.SZ,20260114,40.0,4.9043
301235.SZ,20260113,38.13,-1.9794
301235.SZ,20260112,38.9,-0.7906
301235.SZ,20260109,39.21,-0.1782
301235.SZ,20260108,39.28,-1.9226
301235.SZ,20260107,40.05,-0.5463
301235.SZ,20260106,40.27,1.4102
301235.SZ,20260105,39.71,7.7027
301235.SZ,20251231,36.87,-1.8371
301235.SZ,20251230,37.56,-4.2081
301235.SZ,20251229,39.21,-8.5374
301235.SZ,20251226,42.87,-4.9446
301235.SZ,20251225,45.1,5.4231
301235.SZ,20251224,42.78,-3.2564
301235.SZ,20251223,44.22,5.1355
301235.SZ,20251222,42.06,18.8136
301235.SZ,20251219,35.4,2.4306
301235.SZ,20251218,34.56,2.0071
301235.SZ,20251217,33.88,2.4184
301235.SZ,20251216,33.08,-2.9912
301235.SZ,20251215,34.1,3.9317
301235.SZ,20251212,32.81,3.5996
301235.SZ,20251211,31.67,-0.8453
301235.SZ,20251210,31.94,-1.4198
301235.SZ,20251209,32.4,4.4151
301235.SZ,20251208,31.03,4.7603
301235.SZ,20251205,29.62,2.4559
301235.SZ,20251204,28.91,-4.7132
301235.SZ,20251203,30.34,4.5126
301235.SZ,20251202,29.03,-2.223
301235.SZ,20251201,29.69,-0.4359
301235.SZ,20251128,29.82,-0.0335
301235.SZ,20251127,29.83,-0.3008
301235.SZ,20251126,29.92,-0.4657
301235.SZ,20251125,30.06,2.6639
002605.SZ,20260213,26.38,-2.2239
002605.SZ,20260212,26.98,0.4094
002605.SZ,20260211,26.87,-2.2554
002605.SZ,20260210,27.49,5.0439
002605.SZ,20260209,26.17,2.6275
002605.SZ,20260206,25.5,-0.3906
002605.SZ,20260205,25.6,-0.7367
002605.SZ,20260204,25.79,-0.1162
002605.SZ,20260203,25.82,2.5417
002605.SZ,20260202,25.18,-3.1166
002605.SZ,20260130,25.99,-3.0586
002605.SZ,20260129,26.81,1.9392
002605.SZ,20260128,26.3,-0.1139
002605.SZ,20260127,26.33,0.1141
002605.SZ,20260126,26.3,-2.3756
002605.SZ,20260123,26.94,1.5454
002605.SZ,20260122,26.53,0.2646
002605.SZ,20260121,26.46,-0.2639
002605.SZ,20260120,26.53,-2.8205
002605.SZ,20260119,27.3,-2.3256
002605.SZ,20260116,27.95,-3.9519
002605.SZ,20260115,29.1,-2.2177
002605.SZ,20260114,29.76,5.1219
002605.SZ,20260113,28.31,2.4611
002605.SZ,20260112,27.63,9.992
002605.SZ,20260109,25.12,3.5449
002605.SZ,20260108,24.26,2.0614
002605.SZ,20260107,23.77,-1.1231
002605.SZ,20260106,24.04,0.3758
002605.SZ,20260105,23.95,2.7897
002605.SZ,20251231,23.3,0.0859
002605.SZ,20251230,23.28,-0.0858
002605.SZ,20251229,23.3,-1.1874
002605.SZ,20251226,23.58,-0.6321
002605.SZ,20251225,23.73,0.8929
002605.SZ,20251224,23.52,-0.1274
002605.SZ,20251223,23.55,1.2033
002605.SZ,20251222,23.27,-0.0859
002605.SZ,20251219,23.29,0.3447
002605.SZ,20251218,23.21,1.709
002605.SZ,20251217,22.82,1.0629
002605.SZ,20251216,22.58,-1.6979
002605.SZ,20251215,22.97,-0.7775
002605.SZ,20251212,23.15,0.7398
002605.SZ,20251211,22.98,-1.5424
002605.SZ,20251210,23.34,0.9516
002605.SZ,20251209,23.12,-0.1727
002605.SZ,20251208,23.16,0.3466
002605.SZ,20251205,23.08,0.8741
002605.SZ,20251204,22.88,-1.8026
002605.SZ,20251203,23.3,-1.5632
002605.SZ,20251202,23.67,-1.6618
002605.SZ,20251201,24.07,2.1647
002605.SZ,20251128,23.56,-0.5907
002605.SZ,20251127,23.7,-0.7953
002605.SZ,20251126,23.89,-1.1585
002605.SZ,20251125,24.17,0.7083
002381.SZ,20260213,6.98,-0.2857
002381.SZ,20260212,7.0,-1.6854
002381.SZ,20260211,7.12,0.0
002381.SZ,20260210,7.12,-0.1403
002381.SZ,20260209,7.13,0.2813
002381.SZ,20260206,7.11,0.9943
002381.SZ,20260205,7.04,-1.1236
002381.SZ,20260204,7.12,0.7072
002381.SZ,20260203,7.07,2.0202
002381.SZ,20260202,6.93,-2.1186
002381.SZ,20260130,7.08,1.7241
002381.SZ,20260129,6.96,-0.5714
002381.SZ,20260128,7.0,0.0
002381.SZ,20260127,7.0,-0.4267
002381.SZ,20260126,7.03,-0.4249
002381.SZ,20260123,7.06,0.2841
002381.SZ,20260122,7.04,1.0043
002381.SZ,20260121,6.97,0.2878
002381.SZ,20260120,6.95,0.4335
002381.SZ,20260119,6.92,1.6153
002381.SZ,20260116,6.81,-0.4386
002381.SZ,20260115,6.84,0.1464
002381.SZ,20260114,6.83,1.3353
002381.SZ,20260113,6.74,-0.7364
002381.SZ,20260112,6.79,0.8915
002381.SZ,20260109,6.73,0.2981
002381.SZ,20260108,6.71,1.2066
002381.SZ,20260107,6.63,-0.7485
002381.SZ,20260106,6.68,0.1499
002381.SZ,20260105,6.67,1.214
002381.SZ,20251231,6.59,0.152
002381.SZ,20251230,6.58,-1.0526
002381.SZ,20251229,6.65,0.3017
002381.SZ,20251226,6.63,-0.7485
002381.SZ,20251225,6.68,0.4511
002381.SZ,20251224,6.65,0.4532
002381.SZ,20251223,6.62,0.1513
002381.SZ,20251222,6.61,-0.7508
002381.SZ,20251219,6.66,1.9908
002381.SZ,20251218,6.53,2.1909
002381.SZ,20251217,6.39,-0.1563
002381.SZ,20251216,6.4,-1.6897
002381.SZ,20251215,6.51,1.5601
002381.SZ,20251212,6.41,-2.2866
002381.SZ,20251211,6.56,-1.7964
002381.SZ,20251210,6.68,-1.3294
002381.SZ,20251209,6.77,-1.4556
002381.SZ,20251208,6.87,-0.2903
002381.SZ,20251205,6.89,1.9231
002381.SZ,20251204,6.76,-2.3121
002381.SZ,20251203,6.92,0.5814
002381.SZ,20251202,6.88,1.0279
002381.SZ,20251201,6.81,-0.4386
002381.SZ,20251128,6.84,1.1834
002381.SZ,20251127,6.76,1.0463
002381.SZ,20251126,6.69,-1.1817
002381.SZ,20251125,6.77,0.4451
002833.SZ,20260213,18.52,-0.3229
002833.SZ,20260212,18.58,-1.065
002833.SZ,20260211,18.78,0.9135
002833.SZ,20260210,18.61,0.9219
002833.SZ,20260209,18.44,1.0965
002833.SZ,20260206,18.24,-1.4054
002833.SZ,20260205,18.5,-1.7003
002833.SZ,20260204,18.82,-0.4759
002833.SZ,20260203,18.91,4.13
002833.SZ,20260202,18.16,-1.8909
002833.SZ,20260130,18.51,1.4247
002833.SZ,20260129,18.25,-0.0548
002833.SZ,20260128,18.26,-0.7069
002833.SZ,20260127,18.39,0.6568
002833.SZ,20260126,18.27,-1.7742
002833.SZ,20260123,18.6,1.4177
002833.SZ,20260122,18.34,1.8323
002833.SZ,20260121,18.01,0.5022
002833.SZ,20260120,17.92,4.7341
002833.SZ,20260119,17.11,-0.5811
002833.SZ,20260116,17.21,1.3545
002833.SZ,20260115,16.98,-1.2791
002833.SZ,20260114,17.2,2.6866
002833.SZ,20260113,16.75,0.3595
002833.SZ,20260112,16.69,0.4816
002833.SZ,20260109,16.61,0.0602
002833.SZ,20260108,16.6,1.5291
002833.SZ,20260107,16.35,-0.6079
002833.SZ,20260106,16.45,-0.0608
002833.SZ,20260105,16.46,0.5498
002833.SZ,20251231,16.37,-1.5042
002833.SZ,20251230,16.62,3.875
002833.SZ,20251229,16.0,1.33
002833.SZ,20251226,15.79,-0.5041
002833.SZ,20251225,15.87,0.2527
002833.SZ,20251224,15.83,0.7638
002833.SZ,20251223,15.71,-0.254
002833.SZ,20251222,15.75,-0.0635
002833.SZ,20251219,15.76,0.5743
002833.SZ,20251218,15.67,0.6423
002833.SZ,20251217,15.57,0.5814
002833.SZ,20251216,15.48,-1.5267
002833.SZ,20251215,15.72,-0.3171
002833.SZ,20251212,15.77,-0.6301
002833.SZ,20251211,15.87,-1.6119
002833.SZ,20251210,16.13,-0.1856
002833.SZ,20251209,16.16,-1.8226
002833.SZ,20251208,16.46,-0.9627
002833.SZ,20251205,16.62,1.1564
002833.SZ,20251204,16.43,0.4279
002833.SZ,20251203,16.36,0.3681
002833.SZ,20251202,16.3,0.0
002833.SZ,20251201,16.3,0.4932
002833.SZ,20251128,16.22,0.4957
002833.SZ,20251127,16.14,0.9381
002833.SZ,20251126,15.99,0.0626
002833.SZ,20251125,15.98,0.7566
002120.SZ,20260213,6.8,-1.1628
002120.SZ,20260212,6.88,-1.1494
002120.SZ,20260211,6.96,0.7236
002120.SZ,20260210,6.91,-0.8608
002120.SZ,20260209,6.97,0.7225
002120.SZ,20260206,6.92,-0.8596
002120.SZ,20260205,6.98,0.5764
002120.SZ,20260204,6.94,1.6105
002120.SZ,20260203,6.83,0.8863
002120.SZ,20260202,6.77,-1.312
002120.SZ,20260130,6.86,-1.7192
002120.SZ,20260129,6.98,0.4317
002120.SZ,20260128,6.95,-1.138
002120.SZ,20260127,7.03,-0.4249
002120.SZ,20260126,7.06,-0.4231
002120.SZ,20260123,7.09,0.9972
002120.SZ,20260122,7.02,0.8621
002120.SZ,20260121,6.96,-0.1435
002120.SZ,20260120,6.97,1.0145
002120.SZ,20260119,6.9,-0.1447
002120.SZ,20260116,6.91,-1.1445
002120.SZ,20260115,6.99,0.5755
002120.SZ,20260114,6.95,0.8708
002120.SZ,20260113,6.89,-1.0057
002120.SZ,20260112,6.96,0.4329
002120.SZ,20260109,6.93,0.8734
002120.SZ,20260108,6.87,0.1458
002120.SZ,20260107,6.86,-0.7236
002120.SZ,20260106,6.91,1.3196
002120.SZ,20260105,6.82,1.1869
002120.SZ,20251231,6.74,-0.8824
002120.SZ,20251230,6.8,0.1473
002120.SZ,20251229,6.79,-1.5942
002120.SZ,20251226,6.9,-0.5764
002120.SZ,20251225,6.94,0.8721
002120.SZ,20251224,6.88,0.2915
002120.SZ,20251223,6.86,-1.0101
002120.SZ,20251222,6.93,-1.1412
002120.SZ,20251219,7.01,0.5739
002120.SZ,20251218,6.97,0.4323
002120.SZ,20251217,6.94,0.289
002120.SZ,20251216,6.92,-0.1443
002120.SZ,20251215,6.93,0.7267
002120.SZ,20251212,6.88,0.2915
002120.SZ,20251211,6.86,0.2924
002120.SZ,20251210,6.84,0.4405
002120.SZ,20251209,6.81,-1.3043
002120.SZ,20251208,6.9,-0.1447
002120.SZ,20251205,6.91,0.7289
002120.SZ,20251204,6.86,-1.0101
002120.SZ,20251203,6.93,0.8734
002120.SZ,20251202,6.87,-0.8658
002120.SZ,20251201,6.93,-0.8584
002120.SZ,20251128,6.99,0.1433
002120.SZ,20251127,6.98,0.0
002120.SZ,20251126,6.98,-0.9929
002120.SZ,20251125,7.05,0.2845
600048.SH,20260213,6.74,-1.0279
600048.SH,20260212,6.81,-1.0174
600048.SH,20260211,6.88,-0.1451
600048.SH,20260210,6.89,-2.6836
600048.SH,20260209,7.08,1.4327
600048.SH,20260206,6.98,-2.6499
600048.SH,20260205,7.17,-0.2782
600048.SH,20260204,7.19,5.7353
600048.SH,20260203,6.8,2.5641
600048.SH,20260202,6.63,-2.6432
600048.SH,20260130,6.81,-4.2194
600048.SH,20260129,7.11,4.5588
600048.SH,20260128,6.8,3.0303
600048.SH,20260127,6.6,-0.7519
600048.SH,20260126,6.65,-0.8942
600048.SH,20260123,6.71,1.9757
600048.SH,20260122,6.58,1.2308
600048.SH,20260121,6.5,-0.4594
600048.SH,20260120,6.53,4.3131
600048.SH,20260119,6.26,0.4815
600048.SH,20260116,6.23,-2.5039
600048.SH,20260115,6.39,1.5898
600048.SH,20260114,6.29,-2.7821
600048.SH,20260113,6.47,-0.6144
600048.SH,20260112,6.51,-0.9132
600048.SH,20260109,6.57,-0.3035
600048.SH,20260108,6.59,3.1299
600048.SH,20260107,6.39,-1.3889
600048.SH,20260106,6.48,2.5316
600048.SH,20260105,6.32,3.6066
600048.SH,20251231,6.1,0.1642
600048.SH,20251230,6.09,-1.6155
600048.SH,20251229,6.19,-1.1182
600048.SH,20251226,6.26,-0.3185
600048.SH,20251225,6.28,0.3195
600048.SH,20251224,6.26,-0.1595
600048.SH,20251223,6.27,-1.1041
600048.SH,20251222,6.34,0.158
600048.SH,20251219,6.33,1.28
600048.SH,20251218,6.25,-0.4777
600048.SH,20251217,6.28,0.0
600048.SH,20251216,6.28,0.1595
600048.SH,20251215,6.27,-2.3364
600048.SH,20251212,6.42,0.0
600048.SH,20251211,6.42,-3.8922
600048.SH,20251210,6.68,5.1969
600048.SH,20251209,6.35,-2.4578
600048.SH,20251208,6.51,-0.3063
600048.SH,20251205,6.53,0.7716
600048.SH,20251204,6.48,0.3096
600048.SH,20251203,6.46,-1.9727
600048.SH,20251202,6.59,-0.4532
600048.SH,20251201,6.62,-2.071
600048.SH,20251128,6.76,-0.1477
600048.SH,20251127,6.77,-1.4556
600048.SH,20251126,6.87,-1.5759
600048.SH,20251125,6.98,-0.2857
603176.SH,20260213,5.73,-1.0363
603176.SH,20260212,5.79,-1.1945
603176.SH,20260211,5.86,0.0
603176.SH,20260210,5.86,-0.678
603176.SH,20260209,5.9,2.253
603176.SH,20260206,5.77,0.5226
603176.SH,20260205,5.74,-0.8636
603176.SH,20260204,5.79,0.173
603176.SH,20260203,5.78,2.4823
603176.SH,20260202,5.64,-2.7586
603176.SH,20260130,5.8,3.7567
603176.SH,20260129,5.59,-0.1786
603176.SH,20260128,5.6,-2.2688
603176.SH,20260127,5.73,0.0
603176.SH,20260126,5.73,0.3503
603176.SH,20260123,5.71,0.3515
603176.SH,20260122,5.69,1.7889
603176.SH,20260121,5.59,0.1792
603176.SH,20260120,5.58,0.3597
603176.SH,20260119,5.56,1.275
603176.SH,20260116,5.49,-0.1818
603176.SH,20260115,5.5,0.1821
603176.SH,20260114,5.49,0.5495
603176.SH,20260113,5.46,-1.087
603176.SH,20260112,5.52,1.4706
603176.SH,20260109,5.44,0.5545
603176.SH,20260108,5.41,1.6917
603176.SH,20260107,5.32,-0.9311
603176.SH,20260106,5.37,0.3738
603176.SH,20260105,5.35,1.711
603176.SH,20251231,5.26,0.0
603176.SH,20251230,5.26,-0.9416
603176.SH,20251229,5.31,-0.3752
603176.SH,20251226,5.33,-0.3738
603176.SH,20251225,5.35,1.1342
603176.SH,20251224,5.29,1.1472
603176.SH,20251223,5.23,-1.6917
603176.SH,20251222,5.32,0.7576
603176.SH,20251219,5.28,2.5243
603176.SH,20251218,5.15,0.5859
603176.SH,20251217,5.12,0.5894
603176.SH,20251216,5.09,-2.3033
603176.SH,20251215,5.21,-0.9506
603176.SH,20251212,5.26,-1.1278
603176.SH,20251211,5.32,-2.2059
603176.SH,20251210,5.44,0.7407
603176.SH,20251209,5.4,-5.0967
603176.SH,20251208,5.69,-5.3245
603176.SH,20251205,6.01,-1.3136
603176.SH,20251204,6.09,-0.3273
603176.SH,20251203,6.11,-2.24
603176.SH,20251202,6.25,1.461
603176.SH,20251201,6.16,-9.9415
603176.SH,20251128,6.84,3.9514
603176.SH,20251127,6.58,2.0155
603176.SH,20251126,6.45,6.0855
603176.SH,20251125,6.08,5.1903
002734.SZ,20260213,19.53,-2.8358
002734.SZ,20260212,20.1,2.7082
002734.SZ,20260211,19.57,-0.4071
002734.SZ,20260210,19.65,-1.6024
002734.SZ,20260209,19.97,-2.1558
002734.SZ,20260206,20.41,3.1329
002734.SZ,20260205,19.79,-2.2716
002734.SZ,20260204,20.25,0.7964
002734.SZ,20260203,20.09,2.5
002734.SZ,20260202,19.6,-7.9812
002734.SZ,20260130,21.3,1.4769
002734.SZ,20260129,20.99,6.9827
002734.SZ,20260128,19.62,2.7225
002734.SZ,20260127,19.1,1.7581
002734.SZ,20260126,18.77,6.1652
002734.SZ,20260123,17.68,0.0
002734.SZ,20260122,17.68,-3.8085
002734.SZ,20260121,18.38,4.077
002734.SZ,20260120,17.66,0.8567
002734.SZ,20260119,17.51,4.4126
002734.SZ,20260116,16.77,-1.9298
002734.SZ,20260115,17.1,2.0286
002734.SZ,20260114,16.76,0.5399
002734.SZ,20260113,16.67,-0.9507
002734.SZ,20260112,16.83,0.1786
002734.SZ,20260109,16.8,0.3584
002734.SZ,20260108,16.74,0.8434
002734.SZ,20260107,16.6,-2.1803
002734.SZ,20260106,16.97,0.3548
002734.SZ,20260105,16.91,6.0853
002734.SZ,20251231,15.94,-0.4372
002734.SZ,20251230,16.01,-0.187
002734.SZ,20251229,16.04,-1.1097
002734.SZ,20251226,16.22,0.1853
002734.SZ,20251225,16.19,1.2508
002734.SZ,20251224,15.99,0.2508
002734.SZ,20251223,15.95,-0.7467
002734.SZ,20251222,16.07,-0.8637
002734.SZ,20251219,16.21,1.8216
002734.SZ,20251218,15.92,2.1823
002734.SZ,20251217,15.58,1.1032
002734.SZ,20251216,15.41,-3.0818
002734.SZ,20251215,15.9,1.7274
002734.SZ,20251212,15.63,0.2566
002734.SZ,20251211,15.59,-2.5625
002734.SZ,20251210,16.0,0.3764
002734.SZ,20251209,15.94,-1.2392
002734.SZ,20251208,16.14,-1.4652
002734.SZ,20251205,16.38,-0.122
002734.SZ,20251204,16.4,-1.3237
002734.SZ,20251203,16.62,-1.0714
002734.SZ,20251202,16.8,-1.1765
002734.SZ,20251201,17.0,0.295
002734.SZ,20251128,16.95,3.0395
002734.SZ,20251127,16.45,0.4274
002734.SZ,20251126,16.38,-0.7273
002734.SZ,20251125,16.5,1.5385
605006.SH,20260213,9.44,-7.451
605006.SH,20260212,10.2,10.0324
605006.SH,20260211,9.27,9.9644
605006.SH,20260210,8.43,-1.4035
605006.SH,20260209,8.55,3.5109
605006.SH,20260206,8.26,-1.6667
605006.SH,20260205,8.4,0.9615
605006.SH,20260204,8.32,5.1833
605006.SH,20260203,7.91,2.594
605006.SH,20260202,7.71,-2.5284
605006.SH,20260130,7.91,0.7643
605006.SH,20260129,7.85,-1.3819
605006.SH,20260128,7.96,1.6603
605006.SH,20260127,7.83,-1.261
605006.SH,20260126,7.93,0.0
605006.SH,20260123,7.93,-0.6266
605006.SH,20260122,7.98,2.439
605006.SH,20260121,7.79,2.9062
605006.SH,20260120,7.57,-0.1319
605006.SH,20260119,7.58,2.71
605006.SH,20260116,7.38,-0.9396
605006.SH,20260115,7.45,3.1856
605006.SH,20260114,7.22,0.6974
605006.SH,20260113,7.17,-1.3755
605006.SH,20260112,7.27,-0.1374
605006.SH,20260109,7.28,-0.6821
605006.SH,20260108,7.33,1.2431
605006.SH,20260107,7.24,-0.9576
605006.SH,20260106,7.31,-0.2729
605006.SH,20260105,7.33,0.411
605006.SH,20251231,7.3,-1.084
605006.SH,20251230,7.38,-1.3369
605006.SH,20251229,7.48,0.6729
605006.SH,20251226,7.43,0.1348
605006.SH,20251225,7.42,-1.3298
605006.SH,20251224,7.52,3.7241
605006.SH,20251223,7.25,1.3986
605006.SH,20251222,7.15,0.8463
605006.SH,20251219,7.09,1.7217
605006.SH,20251218,6.97,-1.4144
605006.SH,20251217,7.07,1.7266
605006.SH,20251216,6.95,-3.4722
605006.SH,20251215,7.2,0.9818
605006.SH,20251212,7.13,-1.5193
605006.SH,20251211,7.24,-1.0929
605006.SH,20251210,7.32,-1.6129
605006.SH,20251209,7.44,-0.8
605006.SH,20251208,7.5,2.0408
605006.SH,20251205,7.35,2.2253
605006.SH,20251204,7.19,-0.9642
605006.SH,20251203,7.26,-0.684
605006.SH,20251202,7.31,-1.0825
605006.SH,20251201,7.39,0.2714
605006.SH,20251128,7.37,1.0974
605006.SH,20251127,7.29,0.2751
605006.SH,20251126,7.27,-1.7568
605006.SH,20251125,7.4,2.2099
300605.SZ,20260213,16.66,1.5235
300605.SZ,20260212,16.41,-0.4248
300605.SZ,20260211,16.48,-1.199
300605.SZ,20260210,16.68,1.1522
300605.SZ,20260209,16.49,3.1915
300605.SZ,20260206,15.98,-0.2497
300605.SZ,20260205,16.02,-0.1247
300605.SZ,20260204,16.04,-1.1707
300605.SZ,20260203,16.23,2.5917
300605.SZ,20260202,15.82,-2.6462
300605.SZ,20260130,16.25,-0.1843
300605.SZ,20260129,16.28,0.805
300605.SZ,20260128,16.15,-4.0404
300605.SZ,20260127,16.83,0.4776
300605.SZ,20260126,16.75,-1.8171
300605.SZ,20260123,17.06,-0.0586
300605.SZ,20260122,17.07,2.461
300605.SZ,20260121,16.66,-0.2395
300605.SZ,20260120,16.7,-0.7724
300605.SZ,20260119,16.83,-0.0594
300605.SZ,20260116,16.84,-3.107
300605.SZ,20260115,17.38,-2.4144
300605.SZ,20260114,17.81,2.1801
300605.SZ,20260113,17.43,-1.8028
300605.SZ,20260112,17.75,6.6066
300605.SZ,20260109,16.65,1.8972
300605.SZ,20260108,16.34,3.6145
300605.SZ,20260107,15.77,-1.622
300605.SZ,20260106,16.03,0.4386
300605.SZ,20260105,15.96,1.9808
300605.SZ,20251231,15.65,0.8376
300605.SZ,20251230,15.52,-1.4603
300605.SZ,20251229,15.75,-1.0057
300605.SZ,20251226,15.91,-1.0572
300605.SZ,20251225,16.08,0.5
300605.SZ,20251224,16.0,1.0101
300605.SZ,20251223,15.84,-1.676
300605.SZ,20251222,16.11,-2.2451
300605.SZ,20251219,16.48,-0.6031
300605.SZ,20251218,16.58,6.2821
300605.SZ,20251217,15.6,0.9709
300605.SZ,20251216,15.45,-4.3936
300605.SZ,20251215,16.16,-1.5235
300605.SZ,20251212,16.41,-6.6553
300605.SZ,20251211,17.58,-5.4839
300605.SZ,20251210,18.6,-2.8213
300605.SZ,20251209,19.14,-1.7958
300605.SZ,20251208,19.49,5.3514
300605.SZ,20251205,18.5,0.7077
300605.SZ,20251204,18.37,-3.3158
300605.SZ,20251203,19.0,-3.1107
300605.SZ,20251202,19.61,12.1212
300605.SZ,20251201,17.49,-3.4235
300605.SZ,20251128,18.11,-0.8758
