date,ppi_yoy,ppi_mom,core_cpi_yoy,core_cpi_mom,m1_yoy,m2_yoy,m1_m2_scissors,profit_cycle_score,ppi_yoy_change,core_cpi_change,scissors_change,profit_cycle_stage,demand_recovery_score
20240831,-1.8,-0.7,0.6,0.4,-7.3,6.3,-13.6,1,-1.0,0.09999999999999998,-0.6999999999999993,下行,0
20240930,-2.8,-0.6,0.4,0.0,-7.4,6.8,-14.2,0,-0.9999999999999998,-0.19999999999999996,-0.5999999999999996,筑底,0
20241031,-2.9,-0.1,0.3,-0.3,-6.1,7.5,-13.6,1,-0.10000000000000009,-0.10000000000000003,0.5999999999999996,下行,0
20241130,-2.5,0.1,0.2,-0.6,-3.7,7.1,-10.8,3,0.3999999999999999,-0.09999999999999998,2.799999999999999,见顶,34
20241231,-2.3,-0.1,0.1,0.0,1.2,7.3,-6.1,2,0.20000000000000018,-0.1,4.700000000000001,上行,0
20250131,-2.3,-0.2,0.5,0.7,0.4,7.0,-6.6,1,0.0,0.4,-0.5,下行,0
20250228,-2.2,-0.1,-0.7,-0.2,0.1,7.0,-6.9,1,0.09999999999999964,-1.2,-0.3000000000000007,下行,0
20250331,-2.5,-0.4,-0.1,-0.4,1.6,7.0,-5.4,2,-0.2999999999999998,0.6,1.5,上行,0
20250430,-2.7,-0.4,-0.1,0.1,1.5,8.0,-6.5,0,-0.20000000000000018,0.0,-1.0999999999999996,筑底,0
20250531,-3.3,-0.4,-0.1,-0.2,2.3,7.9,-5.6,1,-0.5999999999999996,0.0,0.9000000000000004,下行,0
20250630,-3.6,-0.4,0.1,-0.1,4.6,8.3,-3.7,2,-0.30000000000000027,0.2,1.8999999999999995,上行,0
20250731,-3.6,-0.2,0.0,0.4,5.6,8.8,-3.2,1,0.0,-0.1,0.5,下行,0
20250831,-2.9,0.0,-0.4,0.0,6.0,8.8,-2.8,2,0.7000000000000002,-0.4,0.40000000000000036,上行,0
20250930,-2.3,0.0,-0.3,0.1,7.2,8.4,-1.2,3,0.6000000000000001,0.10000000000000003,1.5999999999999999,见顶,0
20251031,-2.1,0.1,0.2,0.2,6.2,8.2,-2.0,3,0.19999999999999973,0.5,-0.8,见顶,34
20251130,-2.2,0.1,0.7,-0.1,4.9,8.0,-3.1,2,-0.10000000000000009,0.49999999999999994,-1.1,上行,34
20251231,-1.9,0.2,0.8,0.2,3.8,8.5,-4.7,3,0.30000000000000027,0.10000000000000009,-1.6,见顶,34
20260131,-1.4,0.4,0.2,0.2,4.9,9.0,-4.1,3,0.5,-0.6000000000000001,0.6000000000000005,见顶,34
20260228,-0.9,0.4,1.3,1.0,0.0,0.0,0.0,3,0.4999999999999999,1.1,0.0,见顶,67
