date,index_name,daily_buy_amt,daily_sell_amt,daily_net_amt,cum_position,cost_price,close_price,pnl_pct,abnormal_bars
20250403,中证1000,0.15,2.5602,-2.4102,595.58,2.1291,2.511,17.94,2
20250407,中证1000,0.9576,28.6701,-27.7124,509.0,2.1292,2.26,6.14,11
20250408,中证1000,129.8251,118.8562,10.9689,515.39,2.1359,2.2387,4.81,17
20250409,中证1000,8.725,11.8078,-3.0828,522.17,2.1364,2.283,6.86,12
20250410,中证1000,10.4935,1.1035,9.39,544.43,2.1376,2.3393,9.44,7
20250411,中证1000,0.4882,0.694,-0.2058,551.44,2.1377,2.3703,10.88,3
20250414,中证1000,1.6585,0.0,1.6585,560.0,2.1379,2.4,12.26,4
20250415,中证1000,4.5993,0.0,4.5993,562.83,2.1385,2.3923,11.87,2
20250416,中证1000,15.7472,6.0921,9.6551,565.37,2.1402,2.362,10.36,7
20250417,中证1000,0.9321,0.2302,0.7018,566.7,2.1403,2.3647,10.48,3
20250418,中证1000,2.0079,3.1269,-1.1189,564.23,2.1406,2.359,10.2,4
20250421,中证1000,0.9145,0.1959,0.7186,576.43,2.1407,2.407,12.44,3
20250422,中证1000,0.6273,0.0,0.6273,577.05,2.1408,2.407,12.44,1
20250423,中证1000,2.8414,0.0,2.8414,583.25,2.1412,2.421,13.07,4
20250424,中证1000,1.6322,0.1086,1.5237,579.4,2.1414,2.3987,12.01,2
20250425,中证1000,3.3531,1.3744,1.9788,582.58,2.1419,2.4037,12.22,5
20250428,中证1000,0.5,0.6604,-0.1604,576.76,2.1419,2.3803,11.13,3
20250429,中证1000,0.0387,0.0,0.0387,579.14,2.1419,2.39,11.58,1
20250430,中证1000,0.3232,0.69,-0.3669,583.46,2.142,2.4093,12.48,4
20250506,中证1000,1.2232,0.0376,1.1856,599.27,2.1422,2.4697,15.29,5
20250507,中证1000,0.3885,3.6797,-3.2912,596.88,2.1422,2.4733,15.46,8
20250508,中证1000,1.2184,0.1008,1.1176,602.91,2.1424,2.4937,16.39,2
20250509,中证1000,0.2669,0.0,0.2669,596.16,2.1425,2.4647,15.04,2
20250512,中证1000,0.1135,0.7101,-0.5967,603.95,2.1425,2.4993,16.66,4
20250513,中证1000,0.0,1.5513,-1.5513,600.39,2.1425,2.491,16.27,4
20250514,中证1000,2.7384,1.9193,0.8191,602.34,2.143,2.4957,16.46,5
20250515,中证1000,0.0,0.0,0.0,592.76,2.143,2.456,14.61,0
20250516,中证1000,0.0,0.5807,-0.5807,592.67,2.143,2.458,14.7,2
20250519,中证1000,0.0443,0.0089,0.0354,595.51,2.143,2.4697,15.25,2
20250520,中证1000,0.0,0.0,0.0,600.74,2.143,2.4913,16.26,0
20250521,中证1000,0.0,0.0,0.0,599.13,2.143,2.4847,15.95,0
20250522,中证1000,0.4877,0.1739,0.3138,593.66,2.143,2.4607,14.82,2
20250523,中证1000,0.8893,1.3293,-0.44,585.9,2.1432,2.4303,13.4,5
20250526,中证1000,0.0,0.2143,-0.2143,588.74,2.1432,2.443,13.99,1
20250527,中证1000,1.3268,0.1999,1.1269,588.43,2.1434,2.437,13.7,3
20250528,中证1000,0.3306,0.0,0.3306,587.23,2.1434,2.4307,13.4,1
20250529,中证1000,4.762,1.0455,3.7165,601.35,2.1442,2.4737,15.37,8
20250530,中证1000,5.6812,3.7088,1.9724,597.5,2.145,2.4497,14.2,6
20250603,中证1000,0.0,0.0,0.0,600.67,2.145,2.4627,14.81,0
20250604,中证1000,0.5219,0.2775,0.2444,606.61,2.1451,2.486,15.89,3
20250605,中证1000,0.0871,0.0,0.0871,611.5,2.1451,2.5057,16.81,1
20250606,中证1000,0.0,0.0,0.0,610.6,2.1451,2.502,16.64,0
20250609,中证1000,2.2589,0.0464,2.2126,618.91,2.1455,2.527,17.78,5
20250610,中证1000,0.7036,2.3556,-1.652,611.46,2.1456,2.5033,16.67,3
20250611,中证1000,0.8646,0.7049,0.1597,614.3,2.1458,2.5143,17.17,2
20250612,中证1000,0.0,0.0,0.0,615.12,2.1458,2.5177,17.33,0
20250613,中证1000,0.1129,1.1325,-1.0196,606.53,2.1458,2.4867,15.88,5
20250616,中证1000,0.0,0.0002,-0.0002,609.94,2.1458,2.5007,16.54,1
20250617,中证1000,0.9997,0.0,0.9997,610.45,2.146,2.4987,16.43,2
20250618,中证1000,0.3909,0.1226,0.2683,610.07,2.1461,2.496,16.31,3
20250619,中证1000,0.8725,3.5612,-2.6888,600.13,2.1462,2.4663,14.92,7
20250620,中证1000,1.7621,1.7432,0.0189,594.8,2.1464,2.4443,13.88,9
20250623,中证1000,3.5301,0.5915,2.9386,605.12,2.147,2.4747,15.26,8
20250624,中证1000,3.4958,1.0755,2.4202,619.05,2.1476,2.5217,17.42,6
20250625,中证1000,6.9427,1.349,5.5937,633.73,2.1489,2.5587,19.07,9
20250626,中证1000,2.2846,4.915,-2.6304,628.39,2.1494,2.5477,18.53,8
20250627,中证1000,1.0407,2.8235,-1.7828,629.0,2.1496,2.5573,18.97,8
20250630,中证1000,6.4425,2.1772,4.2653,641.55,2.1509,2.591,20.46,13
20250701,中证1000,0.4291,0.2722,0.1569,643.11,2.1509,2.5967,20.72,4
20250702,中证1000,1.6812,0.0629,1.6183,639.11,2.1513,2.574,19.65,4
20250703,中证1000,0.0299,0.0353,-0.0054,642.17,2.1513,2.5863,20.22,2
20250704,中证1000,0.7162,0.3712,0.345,640.03,2.1514,2.5763,19.75,3
20250707,中证1000,0.0,0.0002,-0.0002,640.52,2.1514,2.5783,19.84,1
20250708,中证1000,2.7781,0.0,2.7781,652.25,2.152,2.6143,21.48,3
20250709,中证1000,0.5847,1.1665,-0.5817,650.09,2.1521,2.608,21.18,4
20250710,中证1000,0.4205,0.5172,-0.0967,651.08,2.1522,2.6123,21.38,4
20250711,中证1000,6.55,3.5888,2.9612,660.7,2.1536,2.639,22.54,11
20250714,中证1000,0.4509,2.6039,-2.153,657.79,2.1537,2.636,22.39,6
20250715,中证1000,0.671,1.5069,-0.8359,654.87,2.1539,2.6277,22.0,5
20250716,中证1000,0.3548,0.0768,0.2781,657.23,2.1539,2.636,22.38,3
20250717,中证1000,0.0902,0.0679,0.0224,665.56,2.1539,2.6693,23.93,2
20250718,中证1000,0.1597,0.0,0.1597,667.13,2.154,2.675,24.19,1
20250721,中证1000,2.9109,1.5657,1.3453,674.14,2.1547,2.6977,25.2,9
20250722,中证1000,0.1775,0.0,0.1775,677.73,2.1547,2.7113,25.83,1
20250723,中证1000,0.6111,0.6852,-0.0741,675.48,2.1549,2.7027,25.42,4
20250724,中证1000,2.3428,0.13,2.2127,687.03,2.1554,2.74,27.12,6
20250725,中证1000,0.7808,0.5215,0.2593,686.63,2.1556,2.7373,26.98,6
20250728,中证1000,2.2604,4.4844,-2.224,686.65,2.1562,2.7463,27.37,8
20250729,中证1000,0.6863,0.0101,0.6762,692.75,2.1564,2.768,28.36,4
20250730,中证1000,0.0,2.5377,-2.5377,684.45,2.1564,2.745,27.3,3
20250731,中证1000,0.0364,1.1539,-1.1175,677.52,2.1564,2.7217,26.21,4
20250801,中证1000,1.1752,0.2693,0.9058,678.68,2.1567,2.7227,26.24,7
20250804,中证1000,1.941,0.0,1.941,688.85,2.1572,2.7557,27.74,2
20250805,中证1000,0.1519,0.147,0.0049,693.02,2.1572,2.7723,28.52,4
20250806,中证1000,5.5159,0.0017,5.5141,706.21,2.1587,2.803,29.85,7
20250807,中证1000,1.9628,1.0056,0.9572,706.92,2.1592,2.802,29.77,8
20250808,中证1000,0.0,0.0735,-0.0735,705.16,2.1592,2.7953,29.46,1
20250811,中证1000,9.0725,2.3486,6.7239,721.74,2.1617,2.8343,31.12,11
20250812,中证1000,0.5276,0.6259,-0.0983,724.35,2.1619,2.845,31.6,2
20250813,中证1000,2.8275,1.4156,1.4119,736.39,2.1627,2.8867,33.48,10
20250814,中证1000,0.1585,4.3559,-4.1974,724.29,2.1627,2.8557,32.04,6
20250815,中证1000,2.7761,1.7107,1.0654,739.65,2.1635,2.912,34.6,12
20250818,中证1000,8.5456,5.2074,3.3381,754.23,2.1662,2.9563,36.48,9
20250819,中证1000,2.0473,1.7826,0.2647,755.34,2.1668,2.9597,36.59,5
20250820,中证1000,6.9633,2.0795,4.8838,767.97,2.169,2.99,37.85,12
20250821,中证1000,7.8516,1.7498,6.1018,767.56,2.1714,2.9647,36.53,11
20250822,中证1000,2.5437,1.4002,1.1436,781.55,2.1723,3.0143,38.76,5
20250825,中证1000,4.0591,4.267,-0.2079,791.8,2.1736,3.0547,40.53,10
20250826,中证1000,0.0,0.0,0.0,791.54,2.1736,3.0537,40.49,0
20250827,中证1000,0.0,4.0815,-4.0815,773.66,2.1736,3.0003,38.04,4
20250828,中证1000,6.8291,4.4676,2.3615,786.96,2.1758,3.0427,39.84,13
20250829,中证1000,1.1102,0.2909,0.8193,786.23,2.1761,3.0367,39.55,3
20250901,中证1000,0.8904,0.0796,0.8108,794.72,2.1764,3.0663,40.89,2
20250902,中证1000,1.6374,1.6223,0.015,774.96,2.1769,2.99,37.35,7
20250903,中证1000,2.2187,1.2504,0.9683,764.07,2.1776,2.9443,35.21,6
20250904,中证1000,5.1028,12.2946,-7.1918,739.43,2.179,2.8767,32.02,11
20250905,中证1000,1.6816,0.6277,1.0539,762.34,2.1795,2.9617,35.89,4
20250908,中证1000,4.1809,9.3926,-5.2117,763.26,2.1808,2.9857,36.91,6
20250909,中证1000,0.0231,0.0,0.0231,754.59,2.1808,2.9517,35.35,1
20250910,中证1000,0.4729,0.0,0.4729,755.23,2.1809,2.9523,35.37,2
20250911,中证1000,3.0814,0.0,3.0814,778.98,2.1819,3.033,39.01,2
20250912,中证1000,0.0347,0.0,0.0347,779.44,2.1819,3.0347,39.08,1
20250915,中证1000,0.0,0.0,0.0,777.9,2.1819,3.0287,38.81,0
20250916,中证1000,0.0,0.0,0.0,786.72,2.1819,3.063,40.38,0
20250917,中证1000,0.1281,0.0,0.1281,793.95,2.1819,3.0907,41.65,1
20250918,中证1000,0.4244,4.982,-4.5576,779.39,2.1821,3.0517,39.85,5
20250919,中证1000,0.0,0.0,0.0,776.66,2.1821,3.041,39.36,0
20250922,中证1000,0.0,0.0,0.0,782.2,2.1821,3.0627,40.36,0
20250923,中证1000,0.0,0.7054,-0.7054,772.72,2.1821,3.0283,38.78,3
20250924,中证1000,0.4196,0.0,0.4196,786.32,2.1822,3.08,41.14,2
20250925,中证1000,0.659,0.2748,0.3842,783.73,2.1824,3.0683,40.59,4
20250926,中证1000,0.0,0.5658,-0.5658,773.38,2.1824,3.03,38.84,1
20250929,中证1000,7.4946,1.338,6.1566,789.33,2.1849,3.0683,40.44,6
20250930,中证1000,0.2412,0.0,0.2412,797.29,2.1849,3.0983,41.8,2
20251009,中证1000,0.0538,0.4181,-0.3643,803.1,2.185,3.1223,42.9,2
20251010,中证1000,1.6768,2.1959,-0.5191,792.12,2.1855,3.0817,41.0,4
20251013,中证1000,6.1854,1.6257,4.5597,795.21,2.1875,3.0757,40.6,7
20251014,中证1000,1.7623,2.4613,-0.699,779.18,2.188,3.0163,37.86,10
20251015,中证1000,0.3484,0.0926,0.2558,790.81,2.1881,3.0603,39.86,3
20251016,中证1000,1.2874,0.4959,0.7915,784.02,2.1886,3.031,38.49,3
20251017,中证1000,0.0698,3.0762,-3.0064,758.52,2.1886,2.944,34.52,8
20251020,中证1000,0.26,0.0,0.26,762.82,2.1887,2.9597,35.23,1
20251021,中证1000,4.43,1.0588,3.3712,777.1,2.19,3.002,37.08,6
20251022,中证1000,0.7946,0.0,0.7946,774.87,2.1902,2.9903,36.53,2
20251023,中证1000,0.4957,0.0,0.4957,775.98,2.1904,2.9927,36.63,2
20251024,中证1000,1.7005,0.0,1.7005,790.05,2.1909,3.0403,38.77,1
20251027,中证1000,1.0773,1.5022,-0.4249,795.95,2.1913,3.0647,39.86,8
20251028,中证1000,0.6458,0.5425,0.1033,795.01,2.1915,3.0607,39.66,3
20251029,中证1000,0.6429,0.0,0.6429,805.44,2.1917,3.0983,41.37,3
20251030,中证1000,0.5766,2.4284,-1.8517,795.8,2.1919,3.0683,39.99,4
20251031,中证1000,2.5466,0.9928,1.5538,797.68,2.1927,3.0697,40.0,5
20251103,中证1000,2.4612,0.0,2.4612,804.14,2.1935,3.085,40.64,8
20251104,中证1000,0.2076,0.0,0.2076,793.14,2.1935,3.042,38.68,1
20251105,中证1000,1.1024,0.0,1.1024,797.38,2.1939,3.054,39.2,3
20251106,中证1000,0.0,0.0,0.0,806.78,2.1939,3.09,40.85,0
20251107,中证1000,0.0,0.0,0.0,806.17,2.1939,3.0877,40.74,0
20251110,中证1000,0.0,0.0,0.0,807.56,2.1939,3.093,40.98,0
20251111,中证1000,0.449,0.0389,0.4101,805.88,2.194,3.085,40.61,2
20251112,中证1000,0.0,0.5177,-0.5177,800.74,2.194,3.0673,39.8,1
20251113,中证1000,0.1635,0.0967,0.0668,811.77,2.1941,3.1093,41.71,2
20251114,中证1000,0.0,1.0403,-1.0403,800.47,2.1941,3.07,39.92,3
20251117,中证1000,0.0,0.0,0.0,802.21,2.1941,3.0767,40.23,0
20251118,中证1000,1.3476,1.5473,-0.1997,795.66,2.1945,3.0523,39.09,6
20251119,中证1000,0.4067,1.9258,-1.5191,787.28,2.1946,3.026,37.88,10
20251120,中证1000,2.9943,2.0274,0.9669,783.3,2.1955,3.007,36.96,8
20251121,中证1000,7.4359,21.2139,-13.7779,741.64,2.1976,2.8987,31.9,15
20251124,中证1000,7.3688,3.963,3.4058,752.37,2.1996,2.9273,33.08,11
20251125,中证1000,6.3072,13.1509,-6.8437,754.79,2.2015,2.9633,34.61,16
20251126,中证1000,1.5445,4.1349,-2.5904,753.48,2.2019,2.9683,34.81,8
20251127,中证1000,0.1436,2.4786,-2.335,751.07,2.2019,2.968,34.79,5
20251128,中证1000,0.0,0.0,0.0,759.59,2.2019,3.0017,36.32,0
20251201,中证1000,0.7867,0.2932,0.4935,764.64,2.2022,3.0197,37.12,6
20251202,中证1000,0.0051,0.0,0.0051,758.23,2.2022,2.9943,35.97,1
20251203,中证1000,0.6607,0.4774,0.1833,751.83,2.2024,2.9683,34.78,4
20251204,中证1000,0.5443,0.8216,-0.2772,752.22,2.2025,2.971,34.89,6
20251205,中证1000,4.0888,6.1929,-2.1041,760.24,2.2037,3.011,36.63,7
20251208,中证1000,5.7844,0.4113,5.3731,772.36,2.2055,3.0377,37.73,8
20251209,中证1000,0.0,0.4956,-0.4956,767.54,2.2055,3.0207,36.96,1
20251210,中证1000,0.8966,0.4681,0.4285,770.85,2.2057,3.032,37.46,5
20251211,中证1000,2.0312,2.2193,-0.1882,762.6,2.2063,3.0003,35.99,7
20251212,中证1000,1.4863,8.4708,-6.9845,760.57,2.2068,3.02,36.85,8
20251215,中证1000,0.0,0.0917,-0.0917,754.43,2.2068,2.996,35.76,1
20251216,中证1000,2.4505,0.305,2.1455,743.74,2.2074,2.945,33.41,6
20251217,中证1000,6.4426,1.9046,4.538,758.66,2.2093,2.986,35.16,9
20251218,中证1000,1.7688,0.3185,1.4503,758.32,2.2098,2.979,34.81,5
20251219,中证1000,2.1124,0.5785,1.5339,765.88,2.2104,3.0027,35.84,4
20251222,中证1000,0.5597,1.721,-1.1613,772.46,2.2105,3.033,37.21,5
20251223,中证1000,0.0,0.653,-0.653,770.36,2.2105,3.0273,36.95,1
20251224,中证1000,4.6734,1.348,3.3254,786.08,2.212,3.076,39.06,6
20251225,中证1000,4.0664,1.2515,2.8149,795.96,2.2133,3.1037,40.23,8
20251226,中证1000,8.996,8.4722,0.5238,799.4,2.2161,3.115,40.56,14
20251229,中证1000,1.2575,2.1033,-0.8458,796.67,2.2165,3.1077,40.21,7
20251230,中证1000,0.0,0.0,0.0,798.12,2.2165,3.1133,40.46,0
20251231,中证1000,0.9439,1.6041,-0.6602,797.46,2.2168,3.1133,40.44,6
20260105,中证1000,1.7509,0.0,1.7509,816.47,2.2174,3.1807,43.44,2
20260106,中证1000,3.0264,3.1075,-0.0811,827.94,2.2184,3.2257,45.41,7
20260107,中证1000,5.3209,3.279,2.042,832.63,2.2202,3.236,45.75,11
20260108,中证1000,0.0069,1.8185,-1.8116,838.19,2.2202,3.2647,47.04,3
20260109,中证1000,22.0364,0.9331,21.1033,879.28,2.2281,3.342,49.99,14
20260112,中证1000,24.6363,6.9591,17.6772,922.67,2.2373,3.4397,53.74,16
20260113,中证1000,8.9621,19.6146,-10.6526,893.85,2.2405,3.3713,50.47,16
20260114,中证1000,35.21,38.4671,-3.257,892.07,2.2532,3.377,49.87,17
20260115,中证1000,4.8726,13.1115,-8.2389,884.34,2.2549,3.379,49.85,6
20260116,中证1000,31.8135,67.2415,-35.428,847.08,2.2658,3.372,48.82,10
20260119,中证1000,13.0614,96.362,-83.3006,762.62,2.2703,3.3673,48.32,12
20260120,中证1000,10.8219,54.4335,-43.6116,712.39,2.2738,3.3373,46.77,8
20260121,中证1000,96.3764,207.3762,-110.9998,606.82,2.3051,3.3623,45.87,11
20260122,中证1000,45.9948,82.8504,-36.8556,575.32,2.3196,3.3927,46.26,12
20260123,中证1000,54.7759,184.2509,-129.4749,457.59,2.3372,3.4687,48.41,8
20260126,中证1000,1.0806,153.9148,-152.8342,297.59,2.3375,3.4073,45.77,10
20260127,中证1000,41.1337,23.7201,17.4136,316.2,2.35,3.4207,45.56,8
20260128,中证1000,20.1656,112.9065,-92.7409,223.72,2.3561,3.427,45.45,9
20260129,中证1000,28.8208,22.8616,5.9593,228.24,2.3645,3.4033,43.93,9
20260130,中证1000,1.8456,0.0164,1.8291,227.93,2.365,3.371,42.54,2
20260202,中证1000,13.1948,17.8881,-4.6933,214.15,2.3685,3.2373,36.68,8
20260203,中证1000,0.0036,0.0,0.0036,221.23,2.3685,3.3443,41.2,1
20260204,中证1000,8.3456,1.2142,7.1315,228.73,2.3708,3.3487,41.25,3
20260205,中证1000,0.0,1.4147,-1.4147,223.44,2.3708,3.292,38.86,1
20260206,中证1000,15.4281,1.2588,14.1693,236.69,2.3749,3.28,38.11,3
20260209,中证1000,0.0,0.0,0.0,242.63,2.3749,3.3623,41.58,0
20260210,中证1000,0.0,0.0,0.0,242.61,2.3749,3.362,41.57,0
20260211,中证1000,0.0,0.0,0.0,242.77,2.3749,3.3643,41.66,0
20260212,中证1000,0.2432,0.1502,0.0929,245.23,2.3749,3.397,43.04,2
20260213,中证1000,0.1005,14.5037,-14.4033,227.18,2.375,3.3463,40.9,4
20260224,中证1000,0.0,0.0,0.0,229.79,2.375,3.3847,42.51,0
20260225,中证1000,7.3917,10.9591,-3.5674,229.72,2.3771,3.4357,44.53,7
20260226,中证1000,4.701,9.4928,-4.7918,226.48,2.3785,3.4597,45.46,7
20260227,中证1000,2.8782,1.7849,1.0933,229.78,2.3793,3.4933,46.82,4
20230703,中证500,0.0,0.0,0.0,0.0,0,4.6885,0,0
20230704,中证500,0.0,0.0,0.0,0.0,0,4.6985,0,0
20230705,中证500,0.0,0.0,0.0,0.0,0,4.6765,0,0
20230706,中证500,0.0,0.0,0.0,0.0,0,4.6485,0,0
20230707,中证500,0.0,0.0,0.0,0.0,0,4.638,0,0
20230710,中证500,0.2863,0.0,0.2863,0.29,4.6488,4.6525,0.08,3
20230711,中证500,0.0184,0.0,0.0184,0.31,4.6494,4.6905,0.88,2
20230712,中证500,0.0,0.0,0.0,0.3,4.6494,4.644,-0.12,0
20230713,中证500,0.5715,0.9885,-0.4171,0.0,0,4.7075,0,5
20230714,中证500,0.0,0.0,0.0,0.0,0,4.6905,0,0
20230717,中证500,0.597,1.2592,-0.6622,0.0,0,4.6785,0,6
20230718,中证500,0.1164,0.9075,-0.7911,0.0,0,4.672,0,5
20230719,中证500,0.0,0.0,0.0,0.0,0,4.6655,0,0
20230720,中证500,1.2066,3.2924,-2.0858,0.0,0,4.614,0,12
20230721,中证500,1.7276,0.9543,0.7733,0.0,0,4.6165,0,8
20230724,中证500,0.012,0.0,0.012,0.0,0,4.6095,0,2
20230725,中证500,1.9615,0.0003,1.9612,0.0,0,4.6835,0,5
20230726,中证500,0.0,0.0,0.0,0.0,0,4.675,0,0
20230727,中证500,0.0809,0.0,0.0809,0.0,0,4.6435,0,1
20230728,中证500,1.3369,0.1747,1.1622,0.34,4.6572,4.713,1.2,6
20230731,中证500,3.4607,1.5037,1.957,2.3,4.6862,4.742,1.19,6
20230801,中证500,0.6737,0.0518,0.622,2.92,4.6895,4.7465,1.21,4
20230802,中证500,0.0591,0.2954,-0.2364,2.68,4.6898,4.73,0.86,4
20230803,中证500,3.7755,0.5973,3.1781,5.87,4.7014,4.746,0.95,7
20230804,中证500,1.1825,1.281,-0.0985,5.81,4.7069,4.775,1.45,9
20230807,中证500,7.651,4.3978,3.2532,9.03,4.7184,4.7465,0.59,14
20230808,中证500,2.7724,3.4879,-0.7154,8.29,4.7195,4.73,0.22,10
20230809,中证500,7.4757,5.6683,1.8074,10.03,4.7161,4.697,-0.4,14
20230810,中证500,0.4185,1.2664,-0.848,9.18,4.7159,4.6955,-0.43,8
20230811,中证500,0.5223,5.2989,-4.7767,4.27,4.7148,4.6065,-2.3,11
20230814,中证500,0.6067,2.2275,-1.6208,2.63,4.7124,4.61,-2.17,7
20230815,中证500,0.6879,0.5983,0.0896,2.71,4.7098,4.584,-2.67,5
20230816,中证500,0.5494,0.9301,-0.3807,2.31,4.7075,4.5505,-3.34,4
20230817,中证500,1.0399,1.4398,-0.3999,1.92,4.7035,4.578,-2.67,8
20230818,中证500,2.7737,0.8039,1.9698,3.84,4.693,4.508,-3.94,6
20230821,中证500,0.97,2.6538,-1.6839,2.11,4.6886,4.4495,-5.1,8
20230822,中证500,0.2728,2.2999,-2.0272,0.1,4.6869,4.4695,-4.64,5
20230823,中证500,0.0,1.6015,-1.6015,0.0,0,4.391,0,4
20230824,中证500,0.5063,0.0398,0.4665,0.0,0,4.4035,0,4
20230825,中证500,0.4267,0.0,0.4267,0.0,0,4.3515,0,1
20230828,中证500,1.9947,8.8197,-6.8249,0.0,0,4.402,0,9
20230829,中证500,39.9898,12.6399,27.3499,20.19,4.5696,4.495,-1.63,15
20230830,中证500,0.0222,0.9791,-0.9569,19.24,4.5696,4.497,-1.59,3
20230831,中证500,0.0,0.1062,-0.1062,19.05,4.5696,4.4755,-2.06,1
20230901,中证500,0.0,0.0,0.0,19.07,4.5696,4.4805,-1.95,0
20230904,中证500,3.2073,1.4659,1.7414,21.08,4.5682,4.5425,-0.56,5
20230905,中证500,4.266,2.3254,1.9407,22.87,4.5656,4.511,-1.19,5
20230906,中证500,0.5405,0.0,0.5405,23.41,4.5652,4.5095,-1.22,2
20230907,中证500,0.6719,2.1767,-1.5048,21.59,4.5646,4.4465,-2.59,4
20230908,中证500,0.4498,4.0703,-3.6205,17.96,4.5641,4.4435,-2.64,5
20230911,中证500,1.6217,3.5632,-1.9415,16.22,4.5629,4.4955,-1.48,5
20230912,中证500,0.081,0.0,0.081,16.3,4.5629,4.4975,-1.43,2
20230913,中证500,1.4583,2.9739,-1.5156,14.64,4.561,4.453,-2.37,5
20230914,中证500,0.0,0.5012,-0.5012,14.12,4.561,4.4485,-2.47,2
20230915,中证500,0.8679,0.0,0.8679,14.99,4.5602,4.4505,-2.4,3
20230918,中证500,13.0114,6.3253,6.6861,21.7,4.5484,4.4585,-1.98,9
20230919,中证500,0.3619,0.4853,-0.1234,21.49,4.548,4.4395,-2.39,3
20230920,中证500,0.0076,0.8788,-0.8712,20.47,4.548,4.4095,-3.05,3
20230921,中证500,0.0172,0.0,0.0172,20.32,4.548,4.373,-3.85,1
20230922,中证500,4.7936,0.1271,4.6665,25.35,4.5433,4.4485,-2.09,7
20230925,中证500,0.6174,2.9222,-2.3048,22.9,4.5426,4.423,-2.63,5
20230926,中证500,0.026,0.0,0.026,22.85,4.5426,4.408,-2.96,1
20230927,中证500,3.67,2.6666,1.0034,23.95,4.5391,4.4275,-2.46,12
20230928,中证500,0.2807,0.5219,-0.2412,23.74,4.5389,4.4335,-2.32,2
20231009,中证500,0.23,0.8756,-0.6455,22.96,4.5386,4.408,-2.88,2
20231010,中证500,0.0232,0.0,0.0232,22.88,4.5386,4.388,-3.32,1
20231011,中证500,6.0054,2.463,3.5424,26.4,4.5309,4.384,-3.24,3
20231012,中证500,0.0475,0.9429,-0.8954,25.7,4.5309,4.4155,-2.55,3
20231013,中证500,0.0337,0.0,0.0337,25.6,4.5308,4.394,-3.02,1
20231016,中证500,0.2652,0.0,0.2652,25.62,4.5305,4.351,-3.96,1
20231017,中证500,0.0206,0.0,0.0206,25.69,4.5304,4.359,-3.78,2
20231018,中证500,0.0,0.0,0.0,25.38,4.5304,4.307,-4.93,0
20231019,中证500,0.2659,0.0,0.2659,25.35,4.5299,4.2565,-6.03,2
20231020,中证500,0.1839,0.3349,-0.151,25.02,4.5294,4.2275,-6.67,2
20231023,中证500,2.023,7.3275,-5.3045,19.05,4.5223,4.1165,-8.97,5
20231024,中证500,7.0224,5.7405,1.2819,20.54,4.5018,4.1635,-7.51,13
20231025,中证500,1.5433,0.0209,1.5224,22.15,4.4983,4.183,-7.01,5
20231026,中证500,0.4763,0.0,0.4763,22.73,4.4971,4.203,-6.54,1
20231027,中证500,3.4761,0.464,3.0121,26.21,4.4905,4.2825,-4.63,9
20231030,中证500,1.4643,0.0986,1.3657,27.79,4.4885,4.317,-3.82,4
20231031,中证500,0.2048,0.0,0.2048,27.94,4.4883,4.3085,-4.01,1
20231101,中证500,0.0,0.0,0.0,27.87,4.4883,4.2975,-4.25,0
20231102,中证500,0.0,0.0,0.0,27.62,4.4883,4.259,-5.11,0
20231103,中证500,4.2291,2.9473,1.2818,29.11,4.4826,4.2905,-4.29,7
20231106,中证500,5.3595,2.0467,3.3128,32.92,4.4781,4.3625,-2.58,11
20231107,中证500,0.2796,0.0,0.2796,33.25,4.4779,4.369,-2.43,2
20231108,中证500,0.0,0.0535,-0.0535,33.17,4.4779,4.366,-2.5,1
20231109,中证500,0.38,0.8055,-0.4255,32.68,4.4776,4.3575,-2.68,3
20231110,中证500,0.2478,0.0,0.2478,32.8,4.4774,4.341,-3.05,1
20231113,中证500,0.2358,0.408,-0.1723,32.8,4.4771,4.364,-2.53,5
20231114,中证500,0.2413,0.2084,0.0329,32.99,4.477,4.384,-2.08,3
20231115,中证500,0.0565,0.0341,0.0224,33.21,4.477,4.411,-1.47,2
20231116,中证500,0.1129,0.013,0.0999,32.99,4.4769,4.3685,-2.42,2
20231117,中证500,0.0,0.0,0.0,33.09,4.4769,4.382,-2.12,0
20231120,中证500,0.7675,0.1661,0.6014,33.88,4.4766,4.407,-1.55,2
20231121,中证500,0.0,0.0,0.0,33.79,4.4766,4.3945,-1.83,0
20231122,中证500,0.3285,0.0394,0.2891,33.65,4.4763,4.339,-3.07,3
20231123,中证500,2.5178,0.0,2.5178,36.47,4.4746,4.378,-2.16,4
20231124,中证500,1.5765,6.6432,-5.0667,31.13,4.4734,4.3415,-2.95,4
20231127,中证500,0.0846,0.2131,-0.1286,30.94,4.4733,4.332,-3.16,2
20231128,中证500,0.0,1.0417,-1.0417,30.04,4.4733,4.353,-2.69,2
20231129,中证500,0.0,0.0,0.0,29.88,4.4733,4.331,-3.18,0
20231130,中证500,0.0,0.0,0.0,29.78,4.4733,4.3155,-3.53,0
20231201,中证500,0.2731,0.0,0.2731,30.19,4.473,4.3355,-3.07,1
20231204,中证500,0.0,0.1089,-0.1089,30.01,4.473,4.326,-3.29,1
20231205,中证500,0.0,0.0,0.0,29.54,4.473,4.2575,-4.82,0
20231206,中证500,0.2506,0.1598,0.0908,29.7,4.4727,4.2675,-4.59,3
20231207,中证500,3.9705,0.0,3.9705,33.71,4.4677,4.2725,-4.37,7
