trade_date,symbol,sector,ts_code,open,high,low,close,pre_close,vol,amount,oi
20250725,L,能源化工,L.DCE,7391.0,7483.0,7387.0,7456.0,,377764.0,1405175.71,366548.0
20250725,LH,农产品,LH.DCE,14350.0,14560.0,14335.0,14385.0,,57043.0,1317844.78,62296.0
20250725,LU,能源化工,LU.INE,3581.0,3614.0,3550.0,3613.0,,120729.0,432506.4,81017.0
20250725,M,农产品,M.DCE,3029.0,3038.0,3013.0,3021.0,,894109.0,2704825.89,1623603.0
20250725,MA,能源化工,MA.ZCE,2479.0,2525.0,2475.0,2519.0,,991786.0,2479361.93,663505.0
20250725,NI,有色金属,NI.SHF,123850.0,124420.0,122750.0,124360.0,,165710.0,2046092.87,99007.0
20250725,NR,能源化工,NR.INE,13150.0,13420.0,13125.0,13320.0,,177597.0,2354291.41,62511.0
20250725,OI,农产品,OI.ZCE,9495.0,9505.0,9356.0,9457.0,,309343.0,2920518.46,210783.0
20250725,P,农产品,P.DCE,9058.0,9072.0,8890.0,8936.0,,673443.0,6051218.28,456448.0
20250725,PB,有色金属,PB.SHF,16890.0,16975.0,16850.0,16955.0,,46763.0,395423.85,73327.0
20250725,PF,能源化工,PF.ZCE,6532.0,6610.0,6522.0,6606.0,,144685.0,475174.37,102919.0
20250725,PG,能源化工,PG.DCE,4013.0,4067.0,4007.0,4047.0,,110563.0,892744.36,87911.0
20250725,PK,农产品,PK.ZCE,8140.0,8156.0,8118.0,8138.0,,27569.0,112183.34,97059.0
20250725,PP,能源化工,PP.DCE,7185.0,7239.0,7171.0,7221.0,,308611.0,1111794.92,355640.0
20250725,PX,能源化工,PX.ZCE,6964.0,7088.0,6942.0,7062.0,,190031.0,667115.22,121343.0
20250725,RB,黑色系,RB.SHF,3318.0,3358.0,3288.0,3356.0,,2878137.0,9545641.26,1998652.0
20250725,RI,农产品,RI.ZCE,,,,2479.0,,0.0,0.0,0.0
20250725,RM,农产品,RM.ZCE,2690.0,2702.0,2663.0,2675.0,,300978.0,807120.65,483508.0
20250725,RR,农产品,RR.DCE,3602.0,3612.0,3598.0,3606.0,,2105.0,7588.87,7068.0
20250725,RU,能源化工,RU.SHF,15275.0,15665.0,15250.0,15585.0,,481613.0,7445277.12,127104.0
20250725,SA,能源化工,SA.ZCE,1411.0,1456.0,1405.0,1440.0,,3331091.0,9533075.03,905281.0
20250725,SC,能源化工,SC.INE,509.0,513.1,503.1,512.9,,152592.0,7761359.9,39971.0
20250725,SF,黑色系,SF.ZCE,5786.0,6166.0,5770.0,6166.0,,566065.0,1694181.96,212806.0
20250725,SI,有色金属,SI.GFE,9750.0,9830.0,9510.0,9725.0,,680618.0,3297782.65,323314.0
20250725,SM,黑色系,SM.ZCE,6000.0,6414.0,5954.0,6414.0,,877130.0,2724296.1,387032.0
20250725,SN,有色金属,SN.SHF,272370.0,272750.0,269030.0,271630.0,,66936.0,1813686.45,11350.0
20250725,SP,能源化工,SP.SHF,5450.0,5530.0,5414.0,5520.0,,294770.0,1608138.73,147585.0
20250725,SR,农产品,SR.ZCE,5875.0,5887.0,5863.0,5876.0,,178286.0,1047555.96,343704.0
20250725,SS,黑色系,SS.SHF,12925.0,13045.0,12865.0,13030.0,,200473.0,1296696.39,124753.0
20250725,TA,能源化工,TA.ZCE,4860.0,4948.0,4840.0,4936.0,,1196942.0,2932813.78,1079215.0
20250725,UR,能源化工,UR.ZCE,1786.0,1813.0,1781.0,1803.0,,236179.0,849506.88,171609.0
20250725,V,能源化工,V.DCE,5240.0,5391.0,5226.0,5373.0,,1863851.0,4931358.17,860317.0
20250725,WH,农产品,WH.ZCE,,,,3198.0,,0.0,0.0,0.0
20250725,Y,农产品,Y.DCE,8166.0,8206.0,8112.0,8144.0,,382038.0,3117579.7,504638.0
20250725,ZN,有色金属,ZN.SHF,22925.0,22935.0,22755.0,22885.0,,152086.0,1737322.12,129228.0
20250728,A,农产品,A.DCE,4215.0,4224.0,4145.0,4153.0,,184312.0,771100.31,147626.0
20250728,AG,贵金属,AG.SHF,9350.0,9369.0,9123.0,9212.0,,1203307.0,16651573.55,398421.0
20250728,AL,有色金属,AL.DCE,4215.0,4224.0,4145.0,4153.0,,184312.0,771100.31,147626.0
20250728,AL,有色金属,AL.SHF,20765.0,20790.0,20550.0,20615.0,,188322.0,1944652.24,285172.0
20250728,AO,有色金属,AO.SHF,3404.0,3418.0,3188.0,3243.0,,1003218.0,6570843.94,170310.0
20250728,AP,农产品,AP.ZCE,7979.0,8437.0,7924.0,8052.0,,249449.0,2035761.39,127261.0
20250728,AU,贵金属,AU.SHF,772.82,775.84,770.58,774.78,,256019.0,19797203.67,209675.0
20250728,B,农产品,B.DCE,3652.0,3659.0,3608.0,3620.0,,108798.0,395167.62,107838.0
20250728,BC,有色金属,BC.INE,70210.0,70400.0,69800.0,70040.0,,4031.0,141258.22,2901.0
20250728,BR,能源化工,BR.SHF,12415.0,12415.0,11860.0,11955.0,,150860.0,914960.69,45103.0
20250728,BU,能源化工,BU.SHF,3617.0,3637.0,3552.0,3569.0,,224891.0,807764.44,162463.0
20250728,C,农产品,C.DCE,2308.0,2330.0,2291.0,2319.0,,746921.0,1727706.4,805560.0
20250728,CF,农产品,CF.ZCE,14175.0,14375.0,14040.0,14075.0,,476410.0,3380562.74,468996.0
20250728,CJ,农产品,CJ.ZCE,10550.0,11275.0,10545.0,10695.0,,509774.0,2786993.08,138033.0
20250728,CS,农产品,CS.DCE,2665.0,2689.0,2655.0,2683.0,,166314.0,444792.17,173432.0
20250728,CU,有色金属,CU.SHF,79180.0,79300.0,78730.0,79000.0,,75630.0,2986907.9,176092.0
20250728,CY,农产品,CY.ZCE,20375.0,20540.0,20210.0,20235.0,,14576.0,148578.83,9411.0
20250728,EB,能源化工,EB.DCE,7580.0,7593.0,7330.0,7358.0,,431585.0,1605713.35,295650.0
20250728,EG,能源化工,EG.DCE,4545.0,4545.0,4423.0,4436.0,,241057.0,1077289.82,258742.0
20250728,FG,能源化工,FG.ZCE,1355.0,1355.0,1223.0,1223.0,,4878539.0,12487580.02,950473.0
20250728,FU,能源化工,FU.SHF,2905.0,2909.0,2829.0,2869.0,,628106.0,1796539.63,200979.0
20250728,HC,黑色系,HC.SHF,3506.0,3506.0,3385.0,3397.0,,1255676.0,4312970.24,1481167.0
20250728,I,黑色系,I.DCE,802.5,806.5,780.5,786.0,,531456.0,4216421.55,489437.0
20250728,J,黑色系,J.DCE,1748.5,1749.0,1608.5,1608.5,,62942.0,1055706.56,33534.0
20250728,JD,农产品,JD.DCE,3598.0,3630.0,3559.0,3576.0,,295409.0,1059881.64,251316.0
20250728,JM,黑色系,JM.DCE,1264.5,1288.5,1100.5,1100.5,,3461352.0,24925642.62,393117.0
20250728,L,能源化工,L.DCE,7456.0,7461.0,7320.0,7335.0,,388896.0,1432592.25,346401.0
20250728,LH,农产品,LH.DCE,14180.0,14410.0,13995.0,14125.0,,63935.0,1454802.89,61415.0
20250728,LU,能源化工,LU.INE,3606.0,3610.0,3514.0,3545.0,,130854.0,464392.04,73568.0
20250728,M,农产品,M.DCE,3017.0,3023.0,2984.0,2990.0,,1020578.0,3063211.72,1560299.0
20250728,MA,能源化工,MA.ZCE,2521.0,2521.0,2394.0,2404.0,,1172331.0,2863080.78,616715.0
20250728,NI,有色金属,NI.SHF,123980.0,125370.0,120840.0,121620.0,,297904.0,3659698.95,96124.0
20250728,NR,能源化工,NR.INE,13340.0,13385.0,12700.0,12810.0,,157787.0,2049067.72,55287.0
20250728,OI,农产品,OI.ZCE,9457.0,9467.0,9330.0,9406.0,,258838.0,2436061.1,201338.0
20250728,P,农产品,P.DCE,8936.0,8980.0,8828.0,8946.0,,604377.0,5389807.74,449955.0
20250728,PB,有色金属,PB.SHF,16960.0,17085.0,16820.0,16915.0,,72526.0,614383.11,70546.0
20250728,PF,能源化工,PF.ZCE,6608.0,6618.0,6452.0,6482.0,,137717.0,449071.99,93598.0
20250728,PG,能源化工,PG.DCE,4050.0,4057.0,3952.0,3992.0,,106659.0,852697.56,92218.0
20250728,PK,农产品,PK.ZCE,8148.0,8288.0,8134.0,8142.0,,119194.0,488198.95,101662.0
20250728,PP,能源化工,PP.DCE,7240.0,7242.0,7108.0,7130.0,,344922.0,1232734.41,325802.0
20250728,PX,能源化工,PX.ZCE,7076.0,7114.0,6860.0,6890.0,,209146.0,728935.04,112959.0
20250728,RB,黑色系,RB.SHF,3352.0,3352.0,3230.0,3248.0,,3414713.0,11208167.57,1935881.0
20250728,RI,农产品,RI.ZCE,,,,2479.0,,0.0,0.0,0.0
20250728,RM,农产品,RM.ZCE,2672.0,2682.0,2644.0,2660.0,,288201.0,767896.78,468326.0
20250728,RR,农产品,RR.DCE,3607.0,3608.0,3603.0,3603.0,,816.0,2942.61,7028.0
20250728,RU,能源化工,RU.SHF,15595.0,15635.0,14960.0,15065.0,,425885.0,6491857.53,119335.0
20250728,SA,能源化工,SA.ZCE,1430.0,1432.0,1316.0,1316.0,,3574972.0,9777274.26,951913.0
20250728,SC,能源化工,SC.INE,513.4,513.7,501.0,505.9,,117652.0,5947577.83,37812.0
20250728,SF,黑色系,SF.ZCE,5820.0,6178.0,5700.0,5840.0,,1218323.0,3594856.75,196312.0
20250728,SI,有色金属,SI.GFE,9100.0,9470.0,8915.0,8915.0,,683714.0,3124129.9,279068.0
20250728,SM,黑色系,SM.ZCE,5850.0,6280.0,5800.0,6028.0,,1247227.0,3768508.89,353406.0
20250728,SN,有色金属,SN.SHF,271350.0,272000.0,266800.0,267880.0,,99762.0,2680600.34,31508.0
20250728,SP,能源化工,SP.SHF,5524.0,5560.0,5322.0,5360.0,,362233.0,1964615.18,131605.0
20250728,SR,农产品,SR.ZCE,5872.0,5893.0,5838.0,5845.0,,208937.0,1223695.05,324831.0
20250728,SS,黑色系,SS.SHF,13045.0,13130.0,12760.0,12840.0,,349991.0,2263656.63,112413.0
20250728,TA,能源化工,TA.ZCE,4940.0,4952.0,4782.0,4812.0,,1061018.0,2574085.61,990440.0
20250728,UR,能源化工,UR.ZCE,1750.0,1764.0,1728.0,1738.0,,249378.0,870414.85,153124.0
20250728,V,能源化工,V.DCE,5373.0,5373.0,5126.0,5149.0,,2133221.0,5580917.43,818506.0
20250728,WH,农产品,WH.ZCE,,,,3198.0,,0.0,0.0,0.0
20250728,Y,农产品,Y.DCE,8160.0,8160.0,8062.0,8120.0,,281245.0,2282399.14,490324.0
20250728,ZN,有色金属,ZN.SHF,22905.0,22965.0,22575.0,22645.0,,193107.0,2195488.95,124461.0
20250729,A,农产品,A.DCE,4145.0,4153.0,4121.0,4144.0,,138833.0,574236.85,133349.0
20250729,AG,贵金属,AG.SHF,9190.0,9225.0,9152.0,9195.0,,591927.0,8162160.8,392743.0
20250729,AL,有色金属,AL.DCE,4145.0,4153.0,4121.0,4144.0,,138833.0,574236.85,133349.0
20250729,AL,有色金属,AL.SHF,20635.0,20695.0,20570.0,20605.0,,119985.0,1237402.96,272707.0
20250729,AO,有色金属,AO.SHF,3259.0,3311.0,3230.0,3307.0,,472199.0,3090324.03,158124.0
20250729,AP,农产品,AP.ZCE,8050.0,8060.0,7868.0,7908.0,,94772.0,752506.41,103588.0
20250729,AU,贵金属,AU.SHF,772.66,773.3,767.68,771.44,,219932.0,16947193.73,212407.0
20250729,B,农产品,B.DCE,3619.0,3649.0,3599.0,3645.0,,123310.0,446535.85,99358.0
20250729,BC,有色金属,BC.INE,70290.0,70330.0,69730.0,69730.0,,5603.0,196256.04,2769.0
20250729,BR,能源化工,BR.SHF,11950.0,11980.0,11710.0,11835.0,,104614.0,620306.07,41136.0
20250729,BU,能源化工,BU.SHF,3589.0,3629.0,3584.0,3619.0,,208854.0,754872.43,141786.0
20250729,C,农产品,C.DCE,2317.0,2320.0,2299.0,2302.0,,527538.0,1216914.04,794329.0
20250729,CF,农产品,CF.ZCE,14085.0,14160.0,13875.0,13925.0,,337825.0,2368573.19,413665.0
20250729,CJ,农产品,CJ.ZCE,10750.0,10825.0,10625.0,10790.0,,163826.0,879162.7,136558.0
20250729,CS,农产品,CS.DCE,2681.0,2687.0,2657.0,2666.0,,140702.0,375845.72,175002.0
20250729,CU,有色金属,CU.SHF,79130.0,79250.0,78810.0,78840.0,,65404.0,2582813.92,173744.0
20250729,CY,农产品,CY.ZCE,20215.0,20310.0,19950.0,19995.0,,14629.0,147322.66,7641.0
20250729,EB,能源化工,EB.DCE,7372.0,7398.0,7307.0,7374.0,,267358.0,983744.64,296030.0
20250729,EG,能源化工,EG.DCE,4423.0,4476.0,4423.0,4467.0,,136806.0,608846.32,259123.0
20250729,FG,能源化工,FG.ZCE,1220.0,1227.0,1139.0,1188.0,,3485530.0,8242041.13,882982.0
20250729,FU,能源化工,FU.SHF,2895.0,2934.0,2887.0,2917.0,,591508.0,1723533.02,192439.0
20250729,HC,黑色系,HC.SHF,3398.0,3505.0,3398.0,3503.0,,1006596.0,3478674.84,1612699.0
20250729,I,黑色系,I.DCE,786.5,800.0,786.0,798.0,,330523.0,2620318.42,482200.0
20250729,J,黑色系,J.DCE,1610.0,1639.0,1573.5,1633.0,,47227.0,761462.77,31181.0
20250729,JD,农产品,JD.DCE,3560.0,3579.0,3560.0,3576.0,,111565.0,398387.42,250165.0
20250729,JM,黑色系,JM.DCE,1090.0,1129.5,1050.0,1120.5,,1590877.0,10383680.77,337690.0
20250729,L,能源化工,L.DCE,7341.0,7396.0,7341.0,7385.0,,239704.0,883226.95,343620.0
20250729,LH,农产品,LH.DCE,14350.0,14350.0,14085.0,14150.0,,31825.0,720400.42,54807.0
20250729,LU,能源化工,LU.INE,3570.0,3648.0,3569.0,3640.0,,130315.0,471868.97,70350.0
20250729,M,农产品,M.DCE,2989.0,2992.0,2963.0,2983.0,,1013822.0,3015748.72,1468086.0
20250729,MA,能源化工,MA.ZCE,2416.0,2437.0,2400.0,2434.0,,576181.0,1392633.41,576028.0
20250729,NI,有色金属,NI.SHF,121910.0,122440.0,121220.0,121800.0,,119935.0,1462101.5,91177.0
20250729,NR,能源化工,NR.INE,12810.0,12825.0,12480.0,12670.0,,110850.0,1403949.29,51979.0
20250729,OI,农产品,OI.ZCE,9422.0,9520.0,9412.0,9492.0,,275276.0,2605083.09,196655.0
20250729,P,农产品,P.DCE,8952.0,8996.0,8842.0,8970.0,,611734.0,5460445.28,432271.0
20250729,PB,有色金属,PB.SHF,16985.0,17015.0,16890.0,16900.0,,47978.0,406602.44,64534.0
20250729,PF,能源化工,PF.ZCE,6506.0,6522.0,6476.0,6500.0,,80891.0,262923.99,91930.0
20250729,PG,能源化工,PG.DCE,4001.0,4039.0,4001.0,4028.0,,87634.0,704607.77,87452.0
20250729,PK,农产品,PK.ZCE,8122.0,8130.0,8046.0,8102.0,,70017.0,283173.04,102299.0
20250729,PP,能源化工,PP.DCE,7139.0,7165.0,7130.0,7160.0,,219303.0,783685.74,308754.0
20250729,PX,能源化工,PX.ZCE,6918.0,6976.0,6896.0,6942.0,,156026.0,541054.94,114923.0
20250729,RB,黑色系,RB.SHF,3259.0,3349.0,3248.0,3347.0,,2711612.0,8951879.44,2175237.0
20250729,RI,农产品,RI.ZCE,,,,2479.0,,0.0,0.0,0.0
20250729,RM,农产品,RM.ZCE,2662.0,2668.0,2621.0,2660.0,,324482.0,856741.15,453220.0
20250729,RR,农产品,RR.DCE,3602.0,3627.0,3597.0,3624.0,,1310.0,4730.83,6926.0
20250729,RU,能源化工,RU.SHF,15000.0,15090.0,14820.0,15010.0,,265805.0,3980963.3,108879.0
20250729,SA,能源化工,SA.ZCE,1318.0,1330.0,1266.0,1318.0,,2389911.0,6236237.91,843603.0
20250729,SC,能源化工,SC.INE,510.3,517.5,509.8,515.0,,126393.0,6506553.64,38672.0
20250729,SF,黑色系,SF.ZCE,5840.0,6130.0,5780.0,6110.0,,726721.0,2166001.68,197081.0
20250729,SI,有色金属,SI.GFE,8915.0,9380.0,8775.0,9350.0,,654844.0,2975556.68,276734.0
20250729,SM,黑色系,SM.ZCE,6030.0,6250.0,6008.0,6212.0,,1009206.0,3098528.8,347380.0
20250729,SN,有色金属,SN.SHF,268550.0,269700.0,265350.0,266660.0,,73248.0,1958373.14,29121.0
20250729,SP,能源化工,SP.SHF,5400.0,5450.0,5336.0,5374.0,,284621.0,1532911.53,130965.0
20250729,SR,农产品,SR.ZCE,5840.0,5870.0,5840.0,5867.0,,160001.0,937069.0,310585.0
20250729,SS,黑色系,SS.SHF,12840.0,12930.0,12830.0,12920.0,,138761.0,893945.53,103270.0
20250729,TA,能源化工,TA.ZCE,4832.0,4856.0,4810.0,4838.0,,540294.0,1306349.86,965892.0
20250729,UR,能源化工,UR.ZCE,1730.0,1754.0,1723.0,1744.0,,151631.0,527502.26,152980.0
20250729,V,能源化工,V.DCE,5150.0,5197.0,5123.0,5192.0,,1177628.0,3039335.89,801519.0
20250729,WH,农产品,WH.ZCE,,,,3198.0,,0.0,0.0,0.0
20250729,Y,农产品,Y.DCE,8130.0,8260.0,8098.0,8226.0,,420108.0,3434782.87,511323.0
20250729,ZN,有色金属,ZN.SHF,22645.0,22725.0,22580.0,22655.0,,127217.0,1441602.2,117616.0
20250730,A,农产品,A.DCE,4145.0,4166.0,4133.0,4153.0,,118912.0,493735.12,128657.0
20250730,AG,贵金属,AG.SHF,9193.0,9256.0,9176.0,9192.0,,689866.0,9533288.64,392370.0
20250730,AL,有色金属,AL.DCE,4145.0,4166.0,4133.0,4153.0,,118912.0,493735.12,128657.0
20250730,AL,有色金属,AL.SHF,20585.0,20675.0,20570.0,20625.0,,125168.0,1290749.41,261363.0
20250730,AO,有色金属,AO.SHF,3349.0,3406.0,3286.0,3326.0,,567566.0,3812077.37,148574.0
20250730,AP,农产品,AP.ZCE,7920.0,7957.0,7888.0,7915.0,,52886.0,418812.7,93828.0
20250730,AU,贵金属,AU.SHF,772.7,775.08,770.84,773.78,,206379.0,15955751.19,214105.0
20250730,B,农产品,B.DCE,3640.0,3677.0,3640.0,3671.0,,99603.0,364868.15,99473.0
20250730,BC,有色金属,BC.INE,70050.0,70230.0,69880.0,69910.0,,2028.0,71064.39,2684.0
20250730,BR,能源化工,BR.SHF,11850.0,11950.0,11740.0,11775.0,,100392.0,594253.89,39690.0
20250730,BU,能源化工,BU.SHF,3630.0,3677.0,3616.0,3650.0,,191539.0,698828.21,131496.0
20250730,C,农产品,C.DCE,2303.0,2317.0,2303.0,2312.0,,356650.0,824215.35,750315.0
20250730,CF,农产品,CF.ZCE,13900.0,13920.0,13750.0,13755.0,,313785.0,2168845.06,375938.0
20250730,CJ,农产品,CJ.ZCE,10820.0,10880.0,10710.0,10805.0,,143474.0,773818.39,133469.0
20250730,CS,农产品,CS.DCE,2666.0,2685.0,2666.0,2683.0,,86236.0,230930.78,165146.0
20250730,CU,有色金属,CU.SHF,78910.0,79240.0,78870.0,78930.0,,55888.0,2209574.08,171689.0
20250730,CY,农产品,CY.ZCE,19960.0,20000.0,19855.0,19870.0,,13293.0,132401.2,5384.0
20250730,EB,能源化工,EB.DCE,7377.0,7443.0,7371.0,7387.0,,240665.0,891047.28,291062.0
20250730,EG,能源化工,EG.DCE,4467.0,4490.0,4436.0,4450.0,,154678.0,690756.43,252714.0
20250730,FG,能源化工,FG.ZCE,1187.0,1255.0,1163.0,1191.0,,4846773.0,11796776.17,959127.0
20250730,FU,能源化工,FU.SHF,2931.0,2983.0,2917.0,2956.0,,483428.0,1423599.63,167652.0
20250730,HC,黑色系,HC.SHF,3508.0,3549.0,3460.0,3483.0,,1337397.0,4700996.17,1573214.0
20250730,I,黑色系,I.DCE,798.0,807.5,786.5,789.0,,394826.0,3151057.58,452110.0
20250730,J,黑色系,J.DCE,1640.5,1722.0,1632.0,1676.5,,54649.0,920355.09,29358.0
20250730,JD,农产品,JD.DCE,3578.0,3590.0,3566.0,3570.0,,121676.0,434987.18,249694.0
20250730,JM,黑色系,JM.DCE,1121.0,1172.0,1061.0,1117.0,,1748394.0,11917753.99,307743.0
20250730,L,能源化工,L.DCE,7399.0,7432.0,7369.0,7387.0,,244663.0,905506.63,334157.0
20250730,LH,农产品,LH.DCE,14175.0,14240.0,14005.0,14075.0,,33288.0,752116.27,53049.0
20250730,LU,能源化工,LU.INE,3652.0,3728.0,3646.0,3710.0,,116420.0,429604.86,66405.0
20250730,M,农产品,M.DCE,2983.0,3016.0,2979.0,3010.0,,1042163.0,3127689.27,1438908.0
20250730,MA,能源化工,MA.ZCE,2435.0,2456.0,2415.0,2419.0,,623870.0,1517542.51,579345.0
20250730,NI,有色金属,NI.SHF,121500.0,122780.0,121220.0,121720.0,,153323.0,1870973.83,92635.0
20250730,NR,能源化工,NR.INE,12710.0,12755.0,12485.0,12575.0,,108709.0,1371190.4,47606.0
20250730,OI,农产品,OI.ZCE,9506.0,9625.0,9506.0,9621.0,,280029.0,2680224.8,215474.0
20250730,P,农产品,P.DCE,8970.0,9030.0,8926.0,8982.0,,500291.0,4488703.11,403926.0
20250730,PB,有色金属,PB.SHF,16870.0,16930.0,16840.0,16890.0,,37318.0,315052.97,66741.0
20250730,PF,能源化工,PF.ZCE,6514.0,6572.0,6490.0,6500.0,,85097.0,277770.79,92172.0
20250730,PG,能源化工,PG.DCE,4034.0,4064.0,4025.0,4052.0,,75690.0,612340.75,83675.0
20250730,PK,农产品,PK.ZCE,8112.0,8136.0,8092.0,8106.0,,36933.0,149821.52,101404.0
20250730,PP,能源化工,PP.DCE,7153.0,7197.0,7136.0,7145.0,,208517.0,747019.77,299702.0
20250730,PX,能源化工,PX.ZCE,6950.0,7040.0,6942.0,6984.0,,143494.0,501535.69,114633.0
20250730,RB,黑色系,RB.SHF,3350.0,3384.0,3291.0,3315.0,,3510866.0,11745394.99,2029133.0
20250730,RI,农产品,RI.ZCE,,,,2479.0,,0.0,0.0,0.0
20250730,RM,农产品,RM.ZCE,2661.0,2735.0,2658.0,2735.0,,452891.0,1224191.16,446780.0
20250730,RR,农产品,RR.DCE,3620.0,3627.0,3611.0,3618.0,,1092.0,3952.21,6720.0
20250730,RU,能源化工,RU.SHF,15035.0,15120.0,14865.0,14945.0,,259375.0,3890172.9,99495.0
20250730,SA,能源化工,SA.ZCE,1318.0,1369.0,1292.0,1311.0,,2799103.0,7459889.01,864033.0
20250730,SC,能源化工,SC.INE,518.1,530.7,517.6,528.6,,136660.0,7158674.83,37676.0
20250730,SF,黑色系,SF.ZCE,6256.0,6298.0,5954.0,6008.0,,743432.0,2267507.51,196907.0
20250730,SI,有色金属,SI.GFE,9500.0,9600.0,9070.0,9285.0,,605161.0,2827750.52,242677.0
20250730,SM,黑色系,SM.ZCE,6356.0,6392.0,6082.0,6116.0,,728699.0,2266796.55,334179.0
20250730,SN,有色金属,SN.SHF,267430.0,268340.0,266690.0,267870.0,,61692.0,1651780.23,28583.0
20250730,SP,能源化工,SP.SHF,5380.0,5418.0,5310.0,5326.0,,230842.0,1239027.49,126000.0
20250730,SR,农产品,SR.ZCE,5860.0,5878.0,5800.0,5804.0,,234894.0,1371474.32,277031.0
20250730,SS,黑色系,SS.SHF,12915.0,12995.0,12885.0,12920.0,,153403.0,992735.31,102650.0
20250730,TA,能源化工,TA.ZCE,4854.0,4900.0,4838.0,4856.0,,698354.0,1700129.64,954022.0
20250730,UR,能源化工,UR.ZCE,1764.0,1770.0,1734.0,1742.0,,147498.0,515895.43,147157.0
20250730,V,能源化工,V.DCE,5192.0,5297.0,5140.0,5159.0,,1715304.0,4473244.39,770208.0
20250730,WH,农产品,WH.ZCE,,,,3198.0,,0.0,0.0,0.0
20250730,Y,农产品,Y.DCE,8236.0,8280.0,8216.0,8240.0,,279490.0,2303688.32,506250.0
20250730,ZN,有色金属,ZN.SHF,22640.0,22770.0,22610.0,22670.0,,141408.0,1604365.69,116245.0
20250731,A,农产品,A.DCE,4146.0,4160.0,4119.0,4131.0,,102711.0,424936.17,122210.0
20250731,AG,贵金属,AG.SHF,9145.0,9145.0,8964.0,9008.0,,1100640.0,14957526.3,371110.0
20250731,AL,有色金属,AL.DCE,4146.0,4160.0,4119.0,4131.0,,102711.0,424936.17,122210.0
20250731,AL,有色金属,AL.SHF,20635.0,20670.0,20495.0,20510.0,,145300.0,1494747.91,248613.0
20250731,AO,有色金属,AO.SHF,3300.0,3317.0,3175.0,3222.0,,381169.0,2481850.84,135096.0
20250731,AP,农产品,AP.ZCE,7881.0,7910.0,7788.0,7814.0,,63205.0,494783.3,88131.0
20250731,AU,贵金属,AU.SHF,771.3,772.44,766.86,770.28,,260701.0,20073002.21,217080.0
20250731,B,农产品,B.DCE,3666.0,3682.0,3645.0,3658.0,,94731.0,347056.16,94720.0
20250731,BC,有色金属,BC.INE,69830.0,70160.0,69140.0,69240.0,,6389.0,222496.14,4901.0
20250731,BR,能源化工,BR.SHF,11785.0,11785.0,11460.0,11495.0,,93023.0,538803.48,34820.0
20250731,BU,能源化工,BU.SHF,3654.0,3682.0,3650.0,3659.0,,145613.0,533768.35,125992.0
20250731,C,农产品,C.DCE,2312.0,2320.0,2287.0,2288.0,,501397.0,1155305.25,769791.0
20250731,CF,农产品,CF.ZCE,13750.0,13785.0,13640.0,13650.0,,230269.0,1577539.87,349549.0
20250731,CJ,农产品,CJ.ZCE,10850.0,10965.0,10560.0,10695.0,,174764.0,939202.46,128528.0
20250731,CS,农产品,CS.DCE,2685.0,2692.0,2657.0,2660.0,,131487.0,351948.42,162157.0
20250731,CU,有色金属,CU.SHF,78640.0,78850.0,77950.0,78040.0,,109011.0,4275627.65,176193.0
20250731,CY,农产品,CY.ZCE,19875.0,19945.0,19755.0,19770.0,,9957.0,98694.56,4525.0
20250731,EB,能源化工,EB.DCE,7384.0,7417.0,7317.0,7332.0,,221025.0,814809.95,279870.0
20250731,EG,能源化工,EG.DCE,4440.0,4468.0,4406.0,4414.0,,136468.0,604900.48,245445.0
20250731,FG,能源化工,FG.ZCE,1175.0,1178.0,1107.0,1117.0,,2837551.0,6501631.95,1101265.0
20250731,FU,能源化工,FU.SHF,2965.0,2971.0,2928.0,2933.0,,403993.0,1193328.02,148798.0
20250731,HC,黑色系,HC.SHF,3461.0,3473.0,3366.0,3390.0,,1070244.0,3661462.78,1433936.0
20250731,I,黑色系,I.DCE,792.5,793.0,774.0,779.0,,326294.0,2560306.46,419559.0
20250731,J,黑色系,J.DCE,1679.5,1681.0,1578.0,1601.0,,42135.0,688504.18,28705.0
20250731,JD,农产品,JD.DCE,3564.0,3565.0,3511.0,3522.0,,219432.0,774452.25,236158.0
20250731,JM,黑色系,JM.DCE,1100.5,1113.5,1045.5,1045.5,,987871.0,6408402.16,284647.0
20250731,L,能源化工,L.DCE,7390.0,7396.0,7333.0,7350.0,,211583.0,779615.41,326961.0
20250731,LH,农产品,LH.DCE,14100.0,14180.0,14065.0,14075.0,,29045.0,656438.13,45199.0
20250731,LU,能源化工,LU.INE,3704.0,3736.0,3673.0,3676.0,,116200.0,429700.77,60855.0
20250731,M,农产品,M.DCE,3007.0,3021.0,2986.0,3000.0,,1060322.0,3187353.74,1415275.0
20250731,MA,能源化工,MA.ZCE,2410.0,2426.0,2393.0,2405.0,,528028.0,1273646.26,564414.0
20250731,NI,有色金属,NI.SHF,121050.0,121440.0,119550.0,119830.0,,143818.0,1732742.74,97451.0
20250731,NR,能源化工,NR.INE,12575.0,12580.0,12235.0,12275.0,,93706.0,1158876.27,43054.0
20250731,OI,农产品,OI.ZCE,9606.0,9612.0,9481.0,9510.0,,261149.0,2493171.77,194637.0
20250731,P,农产品,P.DCE,8962.0,8962.0,8866.0,8900.0,,479022.0,4269864.51,394483.0
20250731,PB,有色金属,PB.SHF,16885.0,16905.0,16710.0,16735.0,,53359.0,448504.97,72631.0
