trade_date,ts_code,close,vol,amount,pct_chg,pre_close,open,high,low
20251208,110064.SH,112.848,66357.0,7489.6192,-0.0425,112.896,112.91,112.96,112.83
20251208,118027.SH,113.272,82170.0,9376.4496,-0.8117,114.199,114.324,115.125,112.983
20251208,127017.SZ,113.644,24798.6,2818.2596,0.0652,113.57,113.57,113.819,113.45
20251208,113049.SH,114.595,43146.0,4947.3348,-0.2932,114.932,115.0,115.3,114.398
20251208,123039.SZ,114.9,35200.8,4044.3975,-0.0174,114.92,114.916,114.968,114.844
20251208,110073.SH,115.58,128889.0,14914.3757,0.6058,114.884,115.4,116.255,114.823
20251208,123240.SZ,115.68,50533.3,5854.906,0.678,114.901,115.1,116.793,115.1
20251208,128135.SZ,116.39,16072.8,1871.4082,0.198,116.16,116.1,116.649,116.1
20251208,128134.SZ,117.06,19381.0,2270.715,0.0393,117.014,116.84,117.5,116.84
20251208,123175.SZ,117.405,20374.3,2392.3399,0.0904,117.299,117.33,117.729,117.01
20251208,110081.SH,117.458,111235.0,13090.3094,0.2569,117.157,117.121,117.99,117.121
20251208,123117.SZ,117.532,9945.0,1170.2026,0.2063,117.29,117.48,117.959,117.19
20251208,127049.SZ,117.964,48685.6,5760.0612,-0.4725,118.524,118.639,119.026,117.92
20251208,128119.SZ,118.09,8345.0,985.6374,-0.2408,118.375,118.375,118.463,117.83
20251208,127103.SZ,118.188,27054.0,3199.3017,0.4581,117.649,117.66,118.679,117.66
20251208,127060.SZ,118.239,11042.7,1309.2495,-0.0194,118.262,118.312,118.92,118.003
20251208,128121.SZ,118.352,12705.8,1502.1147,0.5839,117.665,117.792,118.499,117.792
20251208,110076.SH,118.449,17893.0,2126.8908,-0.3969,118.921,118.929,119.495,118.3
20251208,118022.SH,118.5,27566.0,3260.8033,0.365,118.069,118.003,118.69,117.8
20251208,128127.SZ,118.57,24565.0,2914.7623,0.0253,118.54,118.69,119.168,118.17
20251208,127061.SZ,118.736,46141.6,5497.2927,-0.6917,119.563,119.42,119.742,118.587
20251208,123064.SZ,118.884,9674.0,1149.8927,0.2919,118.538,118.538,119.355,118.254
20251208,127027.SZ,118.952,31744.0,3777.2594,0.1853,118.732,118.991,119.299,118.764
20251208,113584.SH,118.971,50507.0,6017.4222,-0.386,119.432,119.38,119.875,118.689
20251208,113647.SH,119.044,16977.0,2023.5256,0.0883,118.939,118.788,119.7,118.788
20251208,123151.SZ,119.044,5278.0,628.3778,0.1725,118.839,118.839,119.218,118.755
20251208,113633.SH,119.081,14281.0,1700.8002,0.2365,118.8,118.784,119.48,118.571
20251208,118034.SH,119.149,136410.0,16243.2301,0.6462,118.384,118.16,119.442,118.16
20251208,123144.SZ,119.234,12631.1,1509.5638,0.0503,119.174,119.24,120.2,118.876
20251208,127085.SZ,119.25,23061.8,2759.8078,0.1537,119.067,119.149,120.25,119.149
20251208,113054.SH,119.43,31441.0,3759.863,0.0561,119.363,119.351,119.852,119.142
20251208,118010.SH,119.546,6292.0,752.5334,0.4546,119.005,119.025,119.968,119.005
20251208,123122.SZ,119.629,9583.0,1147.3199,0.0242,119.6,119.552,119.91,119.38
20251208,113048.SH,119.675,27904.0,3348.1843,0.1372,119.511,119.511,120.369,119.509
20251208,111009.SH,119.802,25218.0,3029.147,-0.1991,120.041,120.041,120.769,119.581
20251208,128128.SZ,119.856,16364.4,1965.4165,-0.12,120.0,120.21,120.499,119.753
20251208,127030.SZ,119.9,15000.0,1802.2637,0.0,119.9,119.75,120.5,119.696
20251208,123142.SZ,120.0,15931.0,1913.2749,-0.124,120.149,120.15,120.846,119.6
20251208,113059.SH,120.05,45918.0,5537.4281,-0.2261,120.322,120.325,121.396,119.84
20251208,127018.SZ,120.13,46308.6,5563.6622,0.1083,120.0,120.051,120.341,119.901
20251208,127098.SZ,120.237,21539.0,2582.9297,1.1168,118.909,119.28,120.499,118.951
20251208,123090.SZ,120.442,14486.5,1747.375,0.2097,120.19,120.015,121.177,120.0
20251208,127068.SZ,120.445,16205.0,1954.4882,0.0623,120.37,120.071,121.036,120.07
20251208,127083.SZ,120.632,21421.4,2591.5884,0.0265,120.6,120.6,121.488,120.413
20251208,118020.SH,120.643,22338.0,2686.8871,0.9979,119.451,119.545,120.854,119.3
20251208,118018.SH,120.645,27144.0,3266.9853,1.0258,119.42,119.5,120.888,119.34
20251208,123179.SZ,120.667,9802.0,1184.05,0.2692,120.343,120.201,120.96,120.159
20251208,113627.SH,120.682,32682.0,3951.4198,0.1635,120.485,120.468,121.438,120.348
20251208,110085.SH,120.786,74201.0,8965.8412,0.4449,120.251,120.345,121.446,120.104
20251208,123154.SZ,120.911,4937.0,597.5459,0.1906,120.681,120.881,121.265,120.638
20251208,123212.SZ,120.962,101181.5,12202.0656,1.9452,118.654,118.9,121.997,118.0
20251208,113660.SH,121.217,2392.0,290.5597,-0.094,121.331,121.329,121.7,121.136
20251208,127056.SZ,121.293,65084.9,7881.7905,-0.1605,121.488,121.722,121.77,120.52
20251208,113051.SH,121.525,44171.0,5368.9661,0.2797,121.186,121.18,121.9,121.133
20251208,123113.SZ,121.858,24053.9,2943.7822,0.0016,121.856,121.999,123.0,121.663
20251208,113648.SH,121.907,28163.0,3437.0247,-0.0426,121.959,122.0,122.6,121.401
20251208,127024.SZ,121.909,26850.2,3282.2101,-0.1916,122.143,122.188,123.025,121.878
20251208,113650.SH,121.977,4032.0,492.0743,0.1675,121.773,121.85,122.35,121.749
20251208,113638.SH,122.083,5603.0,685.3296,0.041,122.033,121.866,122.642,121.865
20251208,127046.SZ,122.196,9376.6,1144.2045,0.2922,121.84,121.871,122.557,121.627
20251208,127067.SZ,122.2,59143.3,7238.9879,-0.0818,122.3,122.611,123.991,121.809
20251208,123216.SZ,122.28,50729.6,6208.271,0.1474,122.1,122.015,122.6,121.999
20251208,113670.SH,122.292,39143.0,4797.8428,-0.1315,122.453,122.449,123.02,121.926
20251208,128101.SZ,122.3,29758.4,3652.2415,-0.0899,122.41,122.375,123.705,122.05
20251208,123109.SZ,122.429,74681.0,9170.213,-1.4632,124.247,123.46,123.629,121.86
20251208,113052.SH,122.429,159671.0,19589.3105,-0.0457,122.485,122.586,122.996,122.4
20251208,127108.SZ,122.43,28559.7,3501.1861,0.0245,122.4,122.42,123.158,121.91
20251208,111014.SH,122.484,20399.0,2503.6042,-0.1508,122.669,122.698,123.159,122.24
20251208,127022.SZ,122.718,114994.1,14039.2252,0.8862,121.64,121.639,123.395,120.0
20251208,127102.SZ,123.0,35963.1,4445.2368,-0.5892,123.729,123.717,124.386,123.0
20251208,118005.SH,123.15,9396.0,1154.5403,0.7552,122.227,122.216,123.3,122.215
20251208,118042.SH,123.253,19289.0,2382.7528,0.2334,122.966,122.646,124.1,122.646
20251208,123104.SZ,123.299,12549.6,1550.939,0.0008,123.298,123.295,123.86,123.2
20251208,123150.SZ,123.37,9886.3,1222.0631,-0.1457,123.55,123.606,123.916,123.314
20251208,113625.SH,123.417,8342.0,1030.116,0.2453,123.115,123.11,123.823,123.105
20251208,113636.SH,123.562,12491.0,1546.5217,0.1711,123.351,123.488,124.295,123.3
20251208,113679.SH,123.609,24394.0,3009.5579,0.4274,123.083,123.021,123.979,122.791
20251208,118015.SH,123.633,10181.0,1259.2926,0.275,123.294,123.497,124.118,123.201
20251208,123065.SZ,123.777,5240.0,649.1281,0.0622,123.7,123.7,124.347,123.564
20251208,118032.SH,123.864,10604.0,1314.0959,0.3492,123.433,123.63,124.333,123.5
20251208,110095.SH,124.118,51928.0,6466.7842,0.0976,123.997,123.997,125.238,123.942
20251208,127075.SZ,124.209,39356.6,4894.5847,0.1088,124.074,124.081,124.8,123.76
20251208,113693.SH,124.273,13455.0,1675.1025,-0.1639,124.477,124.68,124.864,124.2
20251208,123171.SZ,124.4,9708.0,1206.4324,0.3744,123.936,123.75,124.531,123.75
20251208,113616.SH,124.506,42335.0,5281.7005,0.3344,124.091,124.25,125.08,123.979
20251208,113682.SH,124.537,15421.0,1925.5461,0.0169,124.516,124.518,125.2,124.5
20251208,127044.SZ,124.6,13702.7,1700.9337,0.8417,123.56,123.55,124.92,123.01
20251208,127041.SZ,124.603,22292.0,2790.1356,-0.3176,125.0,125.0,125.901,124.579
20251208,123180.SZ,124.636,11229.7,1399.4693,-0.0513,124.7,124.619,124.988,124.159
20251208,127080.SZ,124.637,8800.0,1097.6821,0.2719,124.299,124.301,125.078,124.12
20251208,127034.SZ,124.68,15748.5,1967.9039,-0.113,124.821,124.566,125.36,124.544
20251208,123250.SZ,124.743,6589.9,821.8994,0.4509,124.183,124.152,125.139,124.1
20251208,127089.SZ,124.745,224611.2,28120.8404,0.1968,124.5,124.501,126.399,124.201
20251208,113666.SH,124.798,52081.0,6497.9537,0.0617,124.721,124.523,125.248,124.301
20251208,110087.SH,124.815,38474.0,4837.2129,-0.7806,125.797,125.61,126.379,124.798
20251208,123049.SZ,124.885,46322.0,5784.8615,0.8267,123.861,123.861,125.5,123.613
20251208,123165.SZ,124.902,10459.9,1309.2404,0.1315,124.738,124.738,125.529,124.589
20251208,111015.SH,124.964,26524.0,3316.6239,0.0328,124.923,124.923,125.53,124.501
20251208,127088.SZ,125.0,19692.6,2464.1631,0.4016,124.5,124.176,125.879,124.176
20251208,128125.SZ,125.295,17440.0,2185.9895,0.1615,125.093,125.138,125.7,124.632
20251208,123214.SZ,125.4,15446.0,1933.7064,0.8371,124.359,124.36,125.851,124.142
20251208,127042.SZ,125.421,93628.6,11740.8472,-0.0629,125.5,124.79,125.801,124.279
20251208,113634.SH,125.646,13547.0,1702.0161,0.6763,124.802,125.299,126.067,124.84
20251208,113067.SH,125.646,21894.0,2751.3801,0.1538,125.453,125.568,125.894,125.414
20251208,111001.SH,125.841,7817.0,983.8205,0.6728,125.0,125.0,126.386,125.0
20251208,110084.SH,125.844,21310.0,2686.7798,-0.0254,125.876,125.876,126.449,125.691
20251208,113042.SH,126.09,137639.0,17385.9246,-0.0887,126.202,126.1,126.62,126.0
20251208,118008.SH,126.172,15388.0,1946.7644,0.3667,125.711,126.44,126.906,125.73
20251208,110086.SH,126.191,49594.0,6277.9129,-0.4473,126.758,126.647,127.286,125.995
20251208,113652.SH,126.224,30484.0,3837.0346,0.8848,125.117,125.116,126.565,125.06
20251208,111002.SH,126.258,22190.0,2794.5283,1.1075,124.875,124.875,126.567,124.875
20251208,123168.SZ,126.291,32294.9,4077.2941,0.3106,125.9,125.919,126.786,125.72
20251208,113070.SH,126.301,25494.0,3223.4123,-0.2307,126.593,126.5,126.693,126.166
20251208,123193.SZ,126.4,25942.0,3283.3646,-0.158,126.6,126.589,127.09,126.037
20251208,113605.SH,126.438,29358.0,3723.954,-0.5608,127.151,127.188,127.489,126.0
20251208,110070.SH,126.675,33032.0,4186.0714,-0.5027,127.315,127.588,127.739,126.154
20251208,113683.SH,126.695,73495.0,9294.3038,0.8566,125.619,125.938,127.98,124.452
20251208,118033.SH,126.7,11256.0,1424.1907,0.4487,126.134,126.121,127.12,126.0
20251208,113056.SH,126.787,103097.0,13085.3831,0.1042,126.655,126.555,127.19,126.555
20251208,113643.SH,126.838,16549.0,2104.3332,-0.026,126.871,126.926,127.644,126.713
20251208,123071.SZ,126.885,31583.0,4003.882,-0.0906,127.0,127.0,127.3,126.23
20251208,123138.SZ,126.925,7775.0,988.5534,0.0986,126.8,126.835,127.386,126.625
20251208,123194.SZ,127.18,30344.0,3869.8055,-0.6383,127.997,127.947,128.131,126.886
20251208,127038.SZ,127.194,29746.9,3789.3272,0.4295,126.65,126.791,127.89,126.43
20251208,123192.SZ,127.21,25963.3,3308.7982,-0.2509,127.53,127.43,127.93,126.92
20251208,127069.SZ,127.364,6312.8,804.4199,0.2874,126.999,127.0,127.678,126.81
20251208,123091.SZ,127.452,28706.6,3665.6147,-0.0376,127.5,127.501,128.64,127.019
20251208,123197.SZ,127.473,15629.2,1992.2987,0.5308,126.8,126.849,127.889,126.709
20251208,127059.SZ,127.77,26214.0,3352.4898,0.3968,127.265,127.358,128.474,127.142
20251208,111010.SH,127.81,63839.0,8159.2089,0.6505,126.984,126.98,128.499,126.901
20251208,123183.SZ,127.84,23908.8,3059.4969,-0.0618,127.919,127.608,128.365,127.451
20251208,113674.SH,128.196,12456.0,1599.5477,0.2565,127.868,128.0,128.848,127.818
20251208,127054.SZ,128.29,20969.4,2696.3041,-0.217,128.569,129.0,129.193,127.97
20251208,127090.SZ,128.3,19688.6,2522.7754,1.1279,126.869,127.0,128.95,126.75
20251208,110098.SH,128.303,33730.0,4340.947,-0.1323,128.473,128.533,129.421,128.01
20251208,123072.SZ,128.376,3608.0,463.6912,-0.035,128.421,128.4,128.882,128.28
20251208,111021.SH,128.382,24369.0,3135.4297,-0.0132,128.399,128.541,129.0,128.17
20251208,127031.SZ,128.42,19290.4,2485.3135,-0.4488,128.999,128.668,129.468,128.366
20251208,118011.SH,128.423,29944.0,3845.6673,0.4175,127.889,127.947,128.799,127.675
20251208,118031.SH,128.58,191228.0,24634.9485,-0.1483,128.771,128.5,129.437,128.08
20251208,113665.SH,128.637,57724.0,7461.1571,-1.145,130.127,130.0,131.071,128.1
20251208,118053.SH,128.712,19572.0,2519.0489,0.7042,127.812,128.0,129.196,127.619
20251208,113610.SH,128.841,8377.0,1078.0768,-0.1774,129.07,128.97,129.02,128.29
20251208,123107.SZ,128.959,52707.9,6804.162,-0.3947,129.47,129.48,129.708,128.71
20251208,113062.SH,129.007,58360.0,7546.4883,-0.0751,129.104,129.156,129.637,128.903
20251208,113658.SH,129.061,13595.0,1758.1638,0.0721,128.968,128.748,129.8,128.741
20251208,128142.SZ,129.076,23735.4,3071.1788,-0.4343,129.639,129.37,129.773,128.774
20251208,123119.SZ,129.16,33727.1,4368.4317,-0.0402,129.212,129.212,130.0,128.8
20251208,113692.SH,129.19,27770.0,3595.4826,0.1496,128.997,128.999,129.8,128.999
20251208,113661.SH,129.212,27784.0,3605.5164,-0.4568,129.805,129.622,130.645,129.0
20251208,111000.SH,129.236,19170.0,2483.5158,-0.1082,129.376,129.56,129.976,129.043
20251208,110067.SH,129.36,171264.0,22333.9927,0.1859,129.12,130.039,131.521,129.318
20251208,123196.SZ,129.401,27584.5,3570.7482,0.7953,128.38,128.38,129.948,128.156
20251208,123172.SZ,129.41,83385.0,10826.4392,-0.4692,130.02,129.6,130.71,129.108
20251208,113655.SH,129.484,47472.0,6167.6964,-0.364,129.957,130.152,130.492,129.1
20251208,123177.SZ,129.549,43577.8,5649.7765,-0.5306,130.24,130.5,131.0,128.27
20251208,113656.SH,129.577,58734.0,7611.1386,0.6369,128.757,128.91,130.1,128.463
20251208,123229.SZ,129.809,3927.8,510.7473,-0.1868,130.052,129.86,130.381,129.6
20251208,123121.SZ,129.824,19031.9,2475.1291,0.6731,128.956,129.099,130.544,128.957
20251208,128138.SZ,129.859,18489.5,2405.3232,-0.1799,130.093,130.02,130.33,129.801
20251208,118025.SH,129.868,42119.0,5484.1087,-0.1515,130.065,130.25,130.911,129.563
20251208,118044.SH,129.909,18387.0,2396.3468,0.2083,129.639,129.44,130.799,129.44
20251208,110093.SH,129.952,39530.0,5140.5468,0.1866,129.71,130.0,130.367,129.557
20251208,111018.SH,129.957,19908.0,2593.789,-0.0392,130.008,130.235,130.762,129.7
20251208,123126.SZ,130.056,13619.9,1774.4838,0.3093,129.655,129.659,130.6,129.658
20251208,113688.SH,130.272,18521.0,2413.687,0.0276,130.236,130.266,130.8,129.9
20251208,110075.SH,130.281,133576.0,17349.0571,0.3605,129.813,129.6,130.657,128.501
20251208,110082.SH,130.305,170232.0,22013.4576,1.8334,127.959,128.42,131.183,126.88
20251208,113597.SH,130.625,12588.0,1646.2613,0.6744,129.75,130.004,131.273,130.004
20251208,113659.SH,130.707,90540.0,11838.9051,-0.0971,130.834,131.778,131.778,130.001
20251208,113053.SH,130.867,96057.0,12576.7028,0.4351,130.3,130.3,131.558,129.988
20251208,123155.SZ,130.87,54145.9,7088.0156,-0.6,131.66,130.8,132.042,129.989
20251208,123189.SZ,131.0,44202.0,5765.1976,0.5889,130.233,130.099,131.2,129.721
20251208,127062.SZ,131.091,75678.2,9918.0546,0.6843,130.2,130.15,131.75,130.15
20251208,123182.SZ,131.222,532964.0,70880.1015,1.8804,128.8,130.468,135.499,129.8
20251208,118041.SH,131.313,18886.0,2477.7491,0.3861,130.808,130.5,131.806,130.366
20251208,118006.SH,131.348,17537.0,2305.1849,0.4773,130.724,130.953,131.77,130.602
20251208,127047.SZ,131.65,17598.0,2311.8885,0.3797,131.152,131.086,131.807,130.955
20251208,118037.SH,131.834,21490.0,2830.6398,0.782,130.811,130.769,132.12,130.61
20251208,118038.SH,132.045,18649.0,2469.3657,0.0227,132.015,132.033,132.944,131.803
20251208,113618.SH,132.15,22429.0,2953.2887,1.6546,129.999,130.198,132.567,129.7
20251208,123128.SZ,132.207,302860.9,40447.104,-0.3325,132.648,132.383,136.388,132.03
20251208,123178.SZ,132.296,19768.9,2615.1471,0.352,131.832,131.7,132.742,131.5
20251208,118036.SH,132.357,19463.0,2573.1755,1.137,130.869,131.0,132.594,130.692
20251208,111003.SH,132.444,8979.0,1186.8974,0.4764,131.816,132.001,132.476,131.716
20251208,123215.SZ,132.45,24904.0,3302.8856,0.1626,132.235,131.929,133.15,131.929
20251208,128141.SZ,132.498,31517.4,4178.6458,-0.0762,132.599,132.599,133.095,132.1
20251208,118024.SH,132.503,49296.0,6532.811,0.2072,132.229,132.164,133.295,131.577
20251208,113624.SH,132.521,27654.0,3677.3409,-0.1522,132.723,132.303,133.723,132.303
20251208,113046.SH,132.542,51042.0,6750.7426,0.6951,131.627,132.3,132.8,131.624
20251208,123076.SZ,132.582,38340.4,5083.1526,0.7462,131.6,131.571,133.222,131.483
20251208,123195.SZ,132.985,6611.9,877.0923,0.8165,131.908,131.908,133.295,131.776
20251208,113680.SH,132.99,23504.0,3114.828,0.59,132.21,131.49,133.083,131.49
20251208,123224.SZ,133.18,20027.0,2674.4261,-0.6468,134.047,134.047,134.248,132.934
20251208,123129.SZ,133.291,6914.0,920.1322,0.4075,132.75,132.893,133.433,132.6
20251208,113663.SH,133.303,95216.0,12694.3953,-0.3722,133.801,133.111,134.347,132.368
20251208,113640.SH,133.468,25440.0,3404.7426,0.0802,133.361,132.95,134.555,132.684
20251208,113623.SH,133.609,122055.0,16370.9167,-0.7856,134.667,134.43,135.35,133.126
20251208,127045.SZ,133.67,72399.4,9720.6582,-0.2463,134.0,134.0,134.999,133.518
20251208,127040.SZ,133.7,56296.3,7553.7807,-0.1635,133.919,133.652,134.9,133.455
20251208,123114.SZ,133.701,23775.1,3193.4939,0.0891,133.582,133.583,135.175,133.06
20251208,113631.SH,133.986,35719.0,4785.18,0.1794,133.746,133.799,134.245,133.621
20251208,113696.SH,134.026,31454.0,4227.6893,-0.0738,134.125,134.094,134.998,133.9
20251208,111013.SH,134.151,42804.0,5739.6773,0.4982,133.486,133.686,134.596,133.2
20251208,113043.SH,134.318,149959.0,20191.1573,1.0442,132.93,133.945,135.6,133.008
20251208,123133.SZ,134.387,38271.2,5151.493,0.5898,133.599,133.6,135.366,133.057
20251208,118035.SH,134.402,21276.0,2856.4197,1.0405,133.018,132.979,134.899,132.859
20251208,123149.SZ,134.443,50280.9,6765.7672,0.187,134.192,134.691,135.35,133.861
20251208,113574.SH,134.475,56484.0,7627.7202,1.4875,132.504,132.504,136.597,132.504
20251208,111020.SH,134.546,23537.0,3162.1926,-0.1292,134.72,134.314,134.786,133.933
20251208,128137.SZ,134.821,19044.0,2567.4671,1.2306,133.182,133.382,135.499,133.229
20251208,113691.SH,134.878,94313.0,12747.8677,0.1671,134.653,134.855,135.706,134.335
20251208,113653.SH,134.997,45946.0,6201.8955,0.952,133.724,133.925,135.96,133.166
20251208,127095.SZ,135.2,26284.5,3568.9942,-0.0296,135.24,135.24,136.336,134.903
20251208,118040.SH,135.204,54156.0,7330.4094,0.0548,135.13,134.7,136.388,133.872
20251208,123199.SZ,135.399,19467.0,2638.3562,0.0288,135.36,135.369,136.304,134.802
20251208,127105.SZ,135.49,37907.7,5127.9983,0.3637,134.999,134.999,135.97,134.287
20251208,123092.SZ,135.55,24040.0,3268.0275,0.1774,135.31,135.31,136.332,135.31
20251208,123124.SZ,135.805,51008.8,6925.6633,0.9703,134.5,134.295,136.765,134.295
20251208,128136.SZ,135.9,91933.6,12525.3053,0.5922,135.1,134.703,137.1,134.176
20251208,123253.SZ,135.939,37017.7,5033.7813,0.8846,134.747,134.7,136.5,134.7
20251208,123198.SZ,135.96,30220.0,4115.0328,0.0596,135.879,135.71,136.725,135.282
20251208,123185.SZ,136.0,401651.6,55055.4246,-3.9053,141.527,141.352,144.0,135.129
20251208,111023.SH,136.059,10993.0,1495.6271,0.654,135.175,135.4,136.501,135.265
20251208,111017.SH,136.07,27164.0,3700.3325,0.4214,135.499,135.3,136.698,135.209
20251208,123225.SZ,136.165,47163.0,6442.7075,-0.3914,136.7,136.9,137.299,135.445
20251208,127094.SZ,136.188,25390.0,3450.8395,0.3241,135.748,135.748,136.382,135.233
20251208,113644.SH,136.256,37659.0,5132.4453,-0.2401,136.584,137.0,137.257,135.542
20251208,127078.SZ,136.551,22516.0,3079.5551,-0.0359,136.6,136.6,137.163,136.029
20251208,111019.SH,136.951,41892.0,5746.2779,-0.0044,136.957,137.025,137.905,136.419
20251208,123088.SZ,137.01,45373.5,6192.7619,0.9654,135.7,135.7,137.2,135.3
20251208,113678.SH,137.144,21385.0,2934.5546,0.5963,136.331,136.555,137.68,136.42
20251208,127026.SZ,137.204,107326.1,14696.534,1.1911,135.589,135.182,138.13,135.071
20251208,118003.SH,137.339,20598.0,2836.1127,-0.1236,137.509,137.598,138.325,137.131
20251208,123252.SZ,137.349,842233.8,115278.3548,6.2259,129.299,131.08,139.99,131.08
20251208,123080.SZ,137.588,16112.0,2213.8278,0.3523,137.105,137.105,137.744,137.012
20251208,123220.SZ,137.739,23540.2,3247.3391,-0.029,137.779,137.875,138.65,137.339
20251208,113681.SH,137.749,25115.0,3464.7824,0.3365,137.287,137.284,138.376,137.284
20251208,127050.SZ,137.9,113781.9,15647.0234,2.1103,135.05,135.253,138.949,135.252
20251208,113676.SH,138.006,20048.0,2768.7774,-0.1743,138.247,138.3,138.621,137.41
20251208,118039.SH,138.264,21048.0,2913.8673,-0.192,138.53,138.53,138.898,137.988
20251208,113649.SH,138.337,27783.0,3855.3901,0.0043,138.331,138.331,139.239,138.228
20251208,127110.SZ,138.356,30125.9,4168.5574,0.1129,138.2,138.115,138.7,137.928
20251208,113632.SH,138.384,38552.0,5373.5309,-1.1013,139.925,139.925,140.1,138.198
20251208,123112.SZ,138.48,18649.6,2575.8227,0.6395,137.6,137.806,138.67,137.14
20251208,127099.SZ,138.481,59968.7,8283.1992,1.2828,136.727,137.0,139.058,136.548
20251208,113673.SH,138.728,40354.0,5605.051,-0.0987,138.865,138.66,139.458,138.301
20251208,127028.SZ,138.801,152591.5,21440.6879,-0.7856,139.9,139.82,144.929,138.346
20251208,123223.SZ,138.932,5321.0,740.1019,0.0302,138.89,138.764,139.374,138.7
20251208,110090.SH,139.131,37340.0,5211.6809,-0.341,139.607,139.607,140.305,138.306
20251208,111004.SH,139.247,68494.0,9479.3108,2.0932,136.392,136.0,139.526,135.535
20251208,127039.SZ,139.3,24515.8,3425.4319,-0.3862,139.84,139.979,140.5,139.026
20251208,127111.SZ,139.3,22434.3,3136.1935,0.5051,138.6,138.609,140.4,138.609
20251208,123061.SZ,139.587,31967.0,4481.2422,-0.3313,140.051,139.999,141.147,139.079
20251208,123085.SZ,139.662,90357.0,12599.7913,2.0175,136.9,137.099,140.151,136.9
20251208,127093.SZ,139.874,7059.4,986.2557,0.2092,139.582,139.446,140.044,139.0
20251208,118007.SH,140.158,43875.0,6144.8305,1.1037,138.628,138.655,140.668,138.655
20251208,113671.SH,140.168,89977.0,12752.6545,-1.0616,141.672,142.265,144.521,139.708
20251208,110089.SH,140.277,98809.0,13870.2462,-0.3934,140.831,141.042,141.506,139.482
20251208,123158.SZ,140.3,140790.6,19694.8142,1.2982,138.502,138.29,141.694,138.225
20251208,118000.SH,140.377,87956.0,12330.985,1.6488,138.1,137.502,141.6,137.5
20251208,113066.SH,140.422,21077.0,2963.6248,-0.0477,140.489,140.28,141.199,140.052
20251208,118016.SH,140.44,17399.0,2444.957,0.0064,140.431,140.3,141.081,140.115
20251208,113694.SH,140.636,56611.0,7920.0665,1.815,138.129,137.92,140.878,137.92
20251208,113593.SH,140.721,1374475.0,198846.6209,0.63,139.84,144.001,150.03,139.13
20251208,111022.SH,140.831,10295.0,1446.6254,0.8861,139.594,139.666,141.2,139.254
20251208,127072.SZ,141.0,13411.7,1891.728,-0.1416,141.2,141.031,141.725,140.5
20251208,123233.SZ,141.093,75593.3,10657.2804,0.066,141.0,141.0,141.9,140.248
20251208,123173.SZ,141.18,409314.8,57634.2033,2.3518,137.936,136.996,143.422,136.996
20251208,123259.SZ,141.2,55403.5,7820.334,0.9718,139.841,139.63,142.158,139.63
20251208,118029.SH,141.333,42367.0,5978.6097,1.2813,139.545,139.754,142.68,139.5
20251208,123221.SZ,141.375,11381.0,1609.6705,0.6909,140.405,141.0,142.09,140.118
20251208,123157.SZ,141.499,16666.7,2361.2964,0.1742,141.253,141.16,142.659,140.873
20251208,110094.SH,141.678,19663.0,2791.8878,-0.6054,142.541,142.755,143.122,141.112
20251208,113646.SH,142.084,16043.0,2279.763,0.826,140.92,140.998,142.866,140.665
20251208,123059.SZ,142.5,16310.0,2324.8052,0.8493,141.3,141.678,143.2,141.128
20251208,110097.SH,142.573,19684.0,2811.723,-0.0287,142.614,142.614,143.565,141.894
20251208,127071.SZ,142.577,239918.4,34877.0433,-0.9428,143.934,144.44,146.903,142.1
20251208,113045.SH,142.888,395930.0,56137.6988,2.9779,138.756,138.658,144.028,137.816
20251208,123230.SZ,143.25,87012.0,12414.1387,-0.1387,143.449,143.764,144.782,140.687
20251208,123176.SZ,143.72,26544.0,3826.0595,0.2931,143.3,143.292,145.179,142.697
20251208,123054.SZ,144.315,15840.0,2290.7325,0.0589,144.23,144.231,145.092,143.71
20251208,111016.SH,144.884,29207.0,4223.2516,0.459,144.222,144.222,145.08,143.911
20251208,118012.SH,145.015,28927.0,4195.5318,0.8695,143.765,144.02,145.8,143.501
20251208,123160.SZ,145.05,28526.0,4130.4159,0.7432,143.98,143.98,145.69,143.408
20251208,123146.SZ,145.293,28224.8,4118.2147,-0.3259,145.768,146.144,147.083,145.038
20251208,127066.SZ,145.34,90926.2,13185.9817,1.6655,142.959,142.204,146.413,142.204
20251208,113686.SH,145.387,37884.0,5510.2817,0.7386,144.321,144.2,146.89,144.0
20251208,123210.SZ,145.507,33762.0,4945.4605,0.8365,144.3,144.301,147.582,143.761
20251208,118059.SH,145.609,48127.0,7037.6778,0.4089,145.016,145.016,147.31,144.718
20251208,113698.SH,145.682,17883.0,2606.457,0.3492,145.175,145.0,146.175,145.0
20251208,110099.SH,145.985,53257.0,7733.6852,0.5559,145.178,144.983,146.118,144.42
20251208,123203.SZ,145.999,123202.4,17787.7174,2.8307,141.98,141.5,146.868,140.217
20251208,113058.SH,146.1,48395.0,7087.7327,-0.1415,146.307,146.382,147.154,145.688
20251208,113030.SH,146.407,84517.0,12533.5989,1.47,144.286,144.9,151.19,144.9
20251208,123242.SZ,146.72,16344.0,2398.1017,0.5703,145.888,145.951,147.4,145.776
20251208,113069.SH,149.179,157030.0,23492.89,-0.3953,149.771,151.069,151.071,148.7
20251208,127064.SZ,149.2,88007.1,12953.8667,3.3334,144.387,144.562,149.48,143.931
20251208,127104.SZ,149.75,12054.8,1812.4386,-0.1134,149.92,149.92,151.203,149.199
