date,narrative_key,narrative_name,score,ma7,ma28,hist_pct,momentum,duration_days,stage,stage_emoji,confidence,action
2025-10-12,通胀通缩,通胀/通缩预期,10.0,7.14,7.18,57.2,0.117,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-13,AI_CapEx,AI CapEx 超级周期,10.0,8.0,8.11,67.7,0.163,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-13,中国刺激,中国刺激预期,10.0,6.57,8.21,20.6,-0.316,4,观察,🔍,低,热度偏低，暂无明确信号
2025-10-13,全球再武装,全球再武装,4.0,2.86,3.29,60.5,-0.255,3,观察,🔍,低,热度偏低，暂无明确信号
2025-10-13,去美元化,去美元化,10.0,8.57,8.5,87.4,0.102,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-13,地缘风险,地缘风险,7.0,3.86,4.0,71.3,-0.276,3,观察,🔍,低,热度偏低，暂无明确信号
2025-10-13,美国衰退,美国衰退预期,1.0,2.0,1.79,66.4,-0.056,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-13,财政主导,财政主导,2.0,1.57,2.54,13.0,-0.444,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-13,通胀通缩,通胀/通缩预期,10.0,7.43,7.18,60.1,0.255,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-14,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.2,0.367,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-14,中国刺激,中国刺激预期,10.0,7.14,8.21,35.7,-0.041,5,观察,🔍,低,热度偏低，暂无明确信号
2025-10-14,全球再武装,全球再武装,2.0,3.0,3.29,62.5,-0.245,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-14,去美元化,去美元化,10.0,8.57,8.54,87.5,0.306,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-14,地缘风险,地缘风险,3.0,3.71,3.96,68.8,-0.276,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-14,美国衰退,美国衰退预期,2.0,2.0,1.82,66.5,-0.036,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-14,财政主导,财政主导,7.0,1.86,2.68,17.4,-0.464,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-14,通胀通缩,通胀/通缩预期,10.0,8.29,7.32,89.3,0.413,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-15,AI_CapEx,AI CapEx 超级周期,0.0,8.57,8.11,90.2,0.408,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-15,中国刺激,中国刺激预期,0.0,7.14,8.21,36.0,0.163,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-10-15,全球再武装,全球再武装,0.0,3.0,3.29,62.7,-0.194,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-15,去美元化,去美元化,0.0,8.57,8.54,87.6,0.306,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-15,地缘风险,地缘风险,0.0,3.71,3.96,68.9,-0.27,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-15,美国衰退,美国衰退预期,0.0,2.0,1.82,66.7,-0.041,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-15,财政主导,财政主导,0.0,1.86,2.68,17.8,-0.403,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-15,通胀通缩,通胀/通缩预期,0.0,8.29,7.32,89.3,0.378,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-16,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.3,0.378,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-16,中国刺激,中国刺激预期,10.0,8.57,8.21,82.3,0.337,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-16,全球再武装,全球再武装,0.0,3.0,3.25,62.8,-0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-16,去美元化,去美元化,10.0,8.57,8.54,87.6,0.255,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-16,地缘风险,地缘风险,0.0,3.71,3.96,69.0,-0.214,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-16,美国衰退,美国衰退预期,2.0,2.29,1.89,73.9,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-16,财政主导,财政主导,1.0,2.0,2.71,27.4,-0.245,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-16,通胀通缩,通胀/通缩预期,10.0,8.29,7.32,89.4,0.342,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-17,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.3,0.276,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-17,中国刺激,中国刺激预期,10.0,8.57,8.21,82.4,0.429,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-17,全球再武装,全球再武装,1.0,3.0,3.14,63.0,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-17,去美元化,去美元化,10.0,8.57,8.54,87.7,0.153,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-17,地缘风险,地缘风险,1.0,3.57,3.93,64.3,-0.122,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-17,美国衰退,美国衰退预期,0.0,2.29,1.89,74.0,-0.107,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-17,财政主导,财政主导,3.0,2.29,2.64,33.9,-0.041,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-17,通胀通缩,通胀/通缩预期,10.0,8.29,7.32,89.4,0.311,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-18,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.4,0.102,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-18,中国刺激,中国刺激预期,10.0,8.57,8.21,82.5,0.439,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-18,全球再武装,全球再武装,10.0,3.29,3.25,67.1,0.056,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-18,去美元化,去美元化,10.0,8.57,8.54,87.7,0.0,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-18,地缘风险,地缘风险,10.0,4.43,3.93,81.6,-0.005,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-18,美国衰退,美国衰退预期,0.0,1.14,1.89,37.7,-0.184,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-18,财政主导,财政主导,0.0,2.29,2.64,34.2,0.01,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-18,通胀通缩,通胀/通缩预期,6.0,8.0,7.54,79.8,0.153,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-19,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.4,0.061,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-19,中国刺激,中国刺激预期,10.0,8.57,8.21,82.5,0.367,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-19,全球再武装,全球再武装,4.0,3.0,3.07,62.9,0.036,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-19,去美元化,去美元化,10.0,8.57,8.57,87.8,0.0,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-19,地缘风险,地缘风险,4.0,3.57,3.75,64.2,0.015,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-19,美国衰退,美国衰退预期,0.0,0.71,1.57,29.7,-0.189,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-19,财政主导,财政主导,8.0,3.0,2.61,50.2,0.199,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-19,通胀通缩,通胀/通缩预期,4.0,7.14,7.32,55.9,-0.051,4,观察,🔍,低,热度偏低，暂无明确信号
2025-10-20,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.11,90.4,0.0,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-20,中国刺激,中国刺激预期,10.0,8.57,8.21,82.6,0.255,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-20,全球再武装,全球再武装,5.0,3.14,3.18,64.3,0.026,3,观察,🔍,低,热度偏低，暂无明确信号
2025-10-20,去美元化,去美元化,10.0,8.57,8.57,87.8,0.0,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-20,地缘风险,地缘风险,3.0,3.0,3.79,50.0,-0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-20,美国衰退,美国衰退预期,4.0,1.14,1.64,38.3,-0.224,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-20,财政主导,财政主导,2.0,3.0,2.57,50.4,0.214,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-20,通胀通缩,通胀/通缩预期,10.0,7.14,7.32,56.1,-0.214,5,观察,🔍,低,热度偏低，暂无明确信号
2025-10-21,AI_CapEx,AI CapEx 超级周期,10.0,8.57,8.18,90.5,0.0,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-21,中国刺激,中国刺激预期,10.0,8.57,8.21,82.7,0.153,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-21,全球再武装,全球再武装,1.0,3.0,3.21,62.8,0.01,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-21,去美元化,去美元化,10.0,8.57,8.57,87.9,0.0,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-21,地缘风险,地缘风险,4.0,3.14,3.89,53.7,-0.112,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-21,美国衰退,美国衰退预期,0.0,0.86,1.64,31.2,-0.26,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-21,财政主导,财政主导,5.0,2.71,2.57,41.1,0.189,1,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-10-21,通胀通缩,通胀/通缩预期,4.0,6.29,7.21,42.4,-0.337,6,消退,📉,中,叙事降温，关注对应资产反向机会
2025-10-22,AI_CapEx,AI CapEx 超级周期,0.0,8.57,8.18,90.5,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-22,中国刺激,中国刺激预期,0.0,8.57,8.21,82.8,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-22,全球再武装,全球再武装,0.0,3.0,3.21,62.9,-0.005,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-22,去美元化,去美元化,0.0,8.57,8.57,87.9,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-22,地缘风险,地缘风险,0.0,3.14,3.89,53.9,-0.143,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-22,美国衰退,美国衰退预期,0.0,0.86,1.64,31.5,-0.255,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-22,财政主导,财政主导,0.0,2.71,2.57,41.4,0.133,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-10-22,通胀通缩,通胀/通缩预期,0.0,6.29,7.21,42.7,-0.388,0,消退,📉,中,叙事降温，关注对应资产反向机会
2025-10-23,AI_CapEx,AI CapEx 超级周期,0.0,7.14,7.82,51.1,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,中国刺激,中国刺激预期,0.0,7.14,7.86,35.2,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,全球再武装,全球再武装,0.0,3.0,3.18,63.1,-0.02,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,去美元化,去美元化,0.0,7.14,8.21,48.5,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,地缘风险,地缘风险,0.0,3.14,3.79,54.1,-0.153,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,美国衰退,美国衰退预期,0.0,0.57,1.64,26.6,-0.199,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,财政主导,财政主导,0.0,2.57,2.57,37.8,0.051,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-23,通胀通缩,通胀/通缩预期,0.0,4.86,6.86,30.0,-0.52,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,AI_CapEx,AI CapEx 超级周期,10.0,7.14,7.82,51.3,-0.255,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,中国刺激,中国刺激预期,10.0,7.14,7.86,35.5,-0.255,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,全球再武装,全球再武装,1.0,3.0,3.07,63.2,-0.036,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,去美元化,去美元化,10.0,7.14,8.21,48.7,-0.255,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,地缘风险,地缘风险,1.0,3.14,3.79,54.3,-0.163,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,美国衰退,美国衰退预期,0.0,0.57,1.64,26.9,-0.082,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,财政主导,财政主导,5.0,2.86,2.57,48.7,0.02,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-24,通胀通缩,通胀/通缩预期,10.0,4.86,6.86,30.3,-0.531,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,AI_CapEx,AI CapEx 超级周期,10.0,7.14,7.82,51.5,-0.306,2,消退,📉,中,叙事降温，关注对应资产反向机会
2025-10-25,中国刺激,中国刺激预期,10.0,7.14,7.86,35.7,-0.306,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,全球再武装,全球再武装,10.0,3.0,3.07,63.4,-0.01,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,去美元化,去美元化,10.0,7.14,8.21,48.9,-0.306,2,消退,📉,中,叙事降温，关注对应资产反向机会
2025-10-25,地缘风险,地缘风险,10.0,3.14,3.79,54.5,-0.036,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,美国衰退,美国衰退预期,8.0,1.71,1.93,59.1,0.056,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,财政主导,财政主导,0.0,2.86,2.57,48.9,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-25,通胀通缩,通胀/通缩预期,10.0,5.43,6.86,31.1,-0.398,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,AI_CapEx,AI CapEx 超级周期,2.0,6.0,7.54,36.9,-0.429,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,中国刺激,中国刺激预期,10.0,7.14,7.86,36.0,-0.306,3,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,全球再武装,全球再武装,2.0,2.71,3.14,54.2,-0.046,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,去美元化,去美元化,2.0,6.0,7.93,38.1,-0.429,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,地缘风险,地缘风险,2.0,2.86,3.79,45.8,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,美国衰退,美国衰退预期,0.0,1.71,1.79,59.3,0.112,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,财政主导,财政主导,4.0,2.29,2.71,33.5,-0.061,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-26,通胀通缩,通胀/通缩预期,10.0,6.29,6.86,43.6,-0.204,3,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,AI_CapEx,AI CapEx 超级周期,10.0,6.0,7.54,37.1,-0.459,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,中国刺激,中国刺激预期,10.0,7.14,7.86,36.3,-0.255,4,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,全球再武装,全球再武装,1.0,2.14,3.11,45.1,-0.112,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,去美元化,去美元化,10.0,6.0,7.93,38.4,-0.459,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,地缘风险,地缘风险,1.0,2.57,3.75,36.3,-0.082,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,美国衰退,美国衰退预期,1.0,1.29,1.82,40.1,0.148,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-10-27,财政主导,财政主导,2.0,2.29,2.68,33.8,-0.066,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-27,通胀通缩,通胀/通缩预期,10.0,6.29,6.86,43.9,0.02,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-28,AI_CapEx,AI CapEx 超级周期,10.0,6.0,7.64,37.4,-0.398,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,中国刺激,中国刺激预期,10.0,7.14,7.86,36.6,-0.153,5,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,全球再武装,全球再武装,1.0,2.14,3.07,45.4,-0.163,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,去美元化,去美元化,10.0,6.0,7.93,38.7,-0.398,2,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,地缘风险,地缘风险,1.0,2.14,3.64,32.8,-0.158,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,美国衰退,美国衰退预期,1.0,1.43,1.82,45.0,0.153,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-10-28,财政主导,财政主导,5.0,2.29,2.75,34.0,-0.087,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-28,通胀通缩,通胀/通缩预期,5.0,6.43,6.82,45.4,0.168,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-29,AI_CapEx,AI CapEx 超级周期,0.0,6.0,7.43,37.7,-0.245,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,中国刺激,中国刺激预期,0.0,7.14,7.64,36.8,0.0,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-29,全球再武装,全球再武装,0.0,2.14,3.07,45.6,-0.184,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,去美元化,去美元化,0.0,6.0,7.57,38.9,-0.245,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,地缘风险,地缘风险,0.0,2.14,3.54,33.1,-0.199,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,美国衰退,美国衰退预期,0.0,1.43,1.71,45.2,0.138,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,财政主导,财政主导,0.0,2.29,2.75,34.3,-0.092,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-29,通胀通缩,通胀/通缩预期,0.0,6.43,6.61,45.6,0.311,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-30,AI_CapEx,AI CapEx 超级周期,10.0,7.43,7.43,54.6,-0.051,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,中国刺激,中国刺激预期,10.0,8.57,7.64,83.3,0.153,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-30,全球再武装,全球再武装,0.0,2.14,3.07,45.8,-0.173,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,去美元化,去美元化,10.0,7.43,7.57,50.0,-0.051,1,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,地缘风险,地缘风险,0.0,2.14,3.54,33.3,-0.204,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,美国衰退,美国衰退预期,0.0,1.43,1.68,45.4,0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,财政主导,财政主导,0.0,2.29,2.75,34.6,-0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-30,通胀通缩,通胀/通缩预期,10.0,7.86,6.79,74.2,0.398,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-31,AI_CapEx,AI CapEx 超级周期,10.0,7.43,7.43,54.8,0.133,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-31,中国刺激,中国刺激预期,10.0,8.57,7.64,83.4,0.255,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-31,全球再武装,全球再武装,0.0,2.0,2.93,43.2,-0.148,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-31,去美元化,去美元化,10.0,7.43,7.57,50.2,0.133,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-10-31,地缘风险,地缘风险,1.0,2.14,3.5,33.6,-0.173,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-31,美国衰退,美国衰退预期,1.0,1.57,1.5,55.6,-0.031,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-31,财政主导,财政主导,2.0,1.86,2.68,17.0,-0.107,0,观察,🔍,低,热度偏低，暂无明确信号
2025-10-31,通胀通缩,通胀/通缩预期,10.0,7.86,6.93,74.3,0.378,2,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-01,AI_CapEx,AI CapEx 超级周期,10.0,7.43,7.43,55.0,0.306,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-01,中国刺激,中国刺激预期,10.0,8.57,7.64,83.5,0.306,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-01,全球再武装,全球再武装,0.0,0.57,2.57,32.6,-0.24,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-01,去美元化,去美元化,10.0,7.43,7.57,50.4,0.306,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-01,地缘风险,地缘风险,8.0,1.86,3.43,28.9,-0.138,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-01,美国衰退,美国衰退预期,0.0,0.43,1.5,18.2,-0.117,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-01,财政主导,财政主导,0.0,1.86,2.32,17.4,-0.077,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-01,通胀通缩,通胀/通缩预期,8.0,7.57,6.86,66.9,0.301,3,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-02,AI_CapEx,AI CapEx 超级周期,4.0,7.71,7.57,59.3,0.337,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-02,中国刺激,中国刺激预期,10.0,8.57,7.64,83.5,0.306,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-02,全球再武装,全球再武装,4.0,0.86,2.36,32.9,-0.255,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-02,去美元化,去美元化,10.0,8.57,7.93,88.5,0.429,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-02,地缘风险,地缘风险,0.0,1.57,3.07,28.0,-0.128,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-02,美国衰退,美国衰退预期,10.0,1.86,1.86,64.2,-0.005,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-02,财政主导,财政主导,8.0,2.43,2.61,36.2,-0.031,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-02,通胀通缩,通胀/通缩预期,10.0,7.57,7.04,67.1,0.27,4,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-03,AI_CapEx,AI CapEx 超级周期,10.0,7.71,7.57,59.4,0.306,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-03,中国刺激,中国刺激预期,10.0,8.57,7.71,83.6,0.255,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-03,全球再武装,全球再武装,0.0,0.71,2.21,32.8,-0.301,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-03,去美元化,去美元化,10.0,8.57,7.93,88.5,0.459,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-03,地缘风险,地缘风险,2.0,1.71,2.79,28.3,-0.097,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-03,美国衰退,美国衰退预期,0.0,1.71,1.54,60.2,0.026,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-03,财政主导,财政主导,4.0,2.71,2.39,43.4,0.041,2,观察,🔍,低,热度偏低，暂无明确信号
2025-11-03,通胀通缩,通胀/通缩预期,10.0,7.57,7.11,67.2,0.194,5,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-04,AI_CapEx,AI CapEx 超级周期,7.0,7.29,7.61,51.4,0.168,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-04,中国刺激,中国刺激预期,9.0,8.43,7.82,43.3,0.138,6,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-11-04,全球再武装,全球再武装,2.0,0.86,2.25,33.5,-0.281,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-04,去美元化,去美元化,10.0,8.57,7.93,88.6,0.398,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-04,地缘风险,地缘风险,2.0,1.86,2.71,29.8,-0.082,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-04,美国衰退,美国衰退预期,0.0,1.57,1.46,55.5,0.046,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-04,财政主导,财政主导,3.0,2.43,2.32,36.3,0.066,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-04,通胀通缩,通胀/通缩预期,6.0,7.71,7.18,71.8,0.107,6,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-05,AI_CapEx,AI CapEx 超级周期,0.0,7.29,7.61,51.6,-0.015,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,中国刺激,中国刺激预期,0.0,8.43,7.82,43.5,-0.026,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,全球再武装,全球再武装,0.0,0.86,2.25,33.7,-0.214,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,去美元化,去美元化,0.0,8.57,7.93,88.6,0.245,0,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-05,地缘风险,地缘风险,0.0,1.86,2.71,30.1,-0.056,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,美国衰退,美国衰退预期,0.0,1.57,1.46,55.7,0.061,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,财政主导,财政主导,0.0,2.43,2.32,36.6,0.087,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-05,通胀通缩,通胀/通缩预期,0.0,7.71,7.18,72.0,-0.026,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,AI_CapEx,AI CapEx 超级周期,10.0,7.29,7.61,51.8,-0.041,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,中国刺激,中国刺激预期,10.0,8.43,8.18,43.7,-0.031,1,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,全球再武装,全球再武装,0.0,0.86,2.25,34.0,-0.102,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,去美元化,去美元化,10.0,8.57,7.93,88.7,0.204,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-06,地缘风险,地缘风险,0.0,1.86,2.71,30.4,-0.02,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,美国衰退,美国衰退预期,0.0,1.57,1.46,55.9,0.071,0,观察,🔍,低,热度偏低，暂无明确信号
2025-11-06,财政主导,财政主导,0.0,2.43,2.32,36.8,0.102,0,新兴,🌱,中,最佳配置窗口，市场尚未充分定价，关注对应资产
2025-11-06,通胀通缩,通胀/通缩预期,10.0,7.71,7.18,72.1,0.0,1,积累,🔥,中,窗口收窄中，仍可参与但需控制仓位
2025-11-07,AI_CapEx,AI CapEx 超级周期,10.0,7.29,7.61,52.0,-0.061,2,观察,🔍,低,热度偏低，暂无明确信号
