trade_date,heavy_nav,light_nav,relative_strength,heavy_ret,light_ret,rs_ma20,rs_ma60
2025-12-18,108.07855526726013,107.19407712676154,100.8251184806159,0.372,-0.25749999999999995,99.5893166844497,97.5155192617703
2025-12-19,109.13988667998463,108.03555063220662,101.02219689844279,0.9819999999999999,0.785,99.59614259318667,97.73018659688948
2025-12-22,109.99990898702292,108.69456749106308,101.20092616042396,0.788,0.61,99.7155886942782,97.9315877701575
2025-12-23,109.93170904345098,108.37663588115171,101.43487860612743,-0.06200000000000001,-0.29250000000000004,99.88535228612582,98.1585029163318
2025-12-24,110.40221675815695,109.38724801074346,100.92786752191974,0.42799999999999994,0.9325000000000001,100.0584430272468,98.36221482268033
2025-12-25,110.47066613254701,110.05997958600955,100.37314793995262,0.061999999999999986,0.615,100.16568394243235,98.5828633225072
2025-12-26,111.76096351297515,109.86737462173404,101.72352247221764,1.168,-0.17500000000000002,100.3253818581978,98.83992560074348
2025-12-29,111.05910466211368,109.66137329431828,101.27458860472598,-0.6279999999999999,-0.1875,100.45283947197579,99.05030164152704
2025-12-30,110.69483079882197,109.90536984989814,100.71830971498666,-0.32799999999999996,0.22250000000000003,100.50801132316498,99.24403152763088
2025-12-31,110.84094797547641,110.15265693206042,100.62485196688493,0.13200000000000003,0.225,100.47811898191188,99.43535064245678
2026-01-05,111.905021076041,114.10989113234469,98.0677660504062,0.96,3.5925000000000002,100.34164325003061,99.53924092197823
2026-01-06,114.35350293718476,115.71884059731075,98.8201250089627,2.1879999999999997,1.4099999999999997,100.22095139692973,99.60530923602465
2026-01-07,115.28662752115217,116.07467603214747,99.32108489298989,0.8160000000000001,0.30749999999999994,100.2014497913516,99.65590699105883
2026-01-08,115.47108612518602,117.24412839317135,98.48773470169905,0.15999999999999998,1.0075,100.2150583887583,99.65304608201276
2026-01-09,116.73664922911806,120.3804088276887,96.97312907137051,1.0959999999999999,2.675,100.13389240762288,99.64056498003336
2026-01-12,117.97872717691587,125.59589004014833,93.93518142926688,1.064,4.3325,99.86285624021023,99.57549125278368
2026-01-13,117.5799590790579,124.5471643583131,94.4059703686139,-0.338,-0.835,99.61816799314572,99.48891498228129
2026-01-14,117.31422837153922,126.47453172675797,92.7571952786438,-0.22599999999999998,1.5475,99.20549433270074,99.3784750943923
2026-01-15,117.18987528946539,125.01691274860708,93.73921712906088,-0.10599999999999998,-1.1525,98.84127944843112,99.30167715429737
2026-01-16,116.33438919985228,123.207292936571,94.42167458361658,-0.7299999999999999,-1.4475,98.55272434404641,99.24145418598081
2026-01-19,117.19061030436319,122.33868152136817,95.79195136568003,0.736,-0.7050000000000001,98.30106598829961,99.19098606358402
2026-01-20,118.03438269855462,121.02048222797544,97.5325668230311,0.7200000000000001,-1.0775,98.12658448452902,99.20145682804771
2026-01-21,118.38140378368836,121.96141647729794,97.0646350321161,0.294,0.7775,97.91976992811364,99.19923505632353
2026-01-22,119.37580757547133,122.44926214320712,97.49001789480664,0.8399999999999999,0.4,97.72252689254759,99.21818117546131
2026-01-23,120.63164107116529,124.04722501417598,97.2465454647451,1.052,1.305,97.53846078968886,99.22202949173223
2026-01-26,122.26740612409029,122.27334969647326,99.99513911052757,1.3559999999999999,-1.43,97.5195603482176,99.23846446208816
2026-01-27,120.88822978301054,122.82052293636498,98.42673430534441,-1.1280000000000001,0.44749999999999995,97.35472093987394,99.2568079818921
2026-01-28,123.52117542768451,121.6138112985152,101.56837789129678,2.178,-0.9825,97.36941040420248,99.32776916935053
