date,close,ticker,name,theme
2025-10-28,36.619998931884766,600150.SS,🇨🇳 中国船舶,地缘重装
2025-10-29,36.72999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2025-10-30,36.040000915527344,600150.SS,🇨🇳 中国船舶,地缘重装
2025-10-31,35.900001525878906,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-03,36.43000030517578,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-04,36.25,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-05,36.150001525878906,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-06,35.95000076293945,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-07,35.810001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-10,35.22999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-11,34.81999969482422,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-12,34.459999084472656,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-13,34.599998474121094,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-14,34.310001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-17,34.650001525878906,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-18,34.02000045776367,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-19,34.97999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-20,34.40999984741211,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-21,34.2599983215332,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-24,35.4900016784668,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-25,34.93000030517578,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-26,34.22999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-27,34.13999938964844,600150.SS,🇨🇳 中国船舶,地缘重装
2025-11-28,34.369998931884766,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-01,34.34000015258789,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-02,34.36000061035156,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-03,33.83000183105469,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-04,33.5,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-05,33.77000045776367,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-08,33.7400016784668,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-09,34.560001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-10,34.65999984741211,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-11,34.09000015258789,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-12,34.209999084472656,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-15,33.810001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-16,32.810001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-17,32.95000076293945,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-18,32.650001525878906,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-19,33.20000076293945,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-22,33.16999816894531,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-23,33.279998779296875,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-24,33.369998931884766,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-25,33.84000015258789,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-26,33.68000030517578,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-29,33.540000915527344,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-30,33.2599983215332,600150.SS,🇨🇳 中国船舶,地缘重装
2025-12-31,33.2599983215332,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-05,34.47999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-06,35.11000061035156,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-07,34.470001220703125,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-08,35.880001068115234,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-09,35.77000045776367,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-12,36.13999938964844,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-13,35.849998474121094,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-14,35.72999954223633,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-15,36.0,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-16,35.33000183105469,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-19,35.75,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-20,35.56999969482422,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-21,35.27000045776367,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-22,36.060001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-23,35.529998779296875,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-26,35.34000015258789,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-27,34.900001525878906,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-28,34.689998626708984,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-29,34.56999969482422,600150.SS,🇨🇳 中国船舶,地缘重装
2026-01-30,33.540000915527344,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-02,33.099998474121094,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-03,34.619998931884766,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-04,35.11000061035156,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-05,34.65999984741211,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-06,33.90999984741211,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-09,34.09000015258789,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-10,34.79999923706055,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-11,34.9900016784668,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-12,36.060001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-13,36.349998474121094,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-24,37.31999969482422,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-25,38.099998474121094,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-26,38.11000061035156,600150.SS,🇨🇳 中国船舶,地缘重装
2026-02-27,37.75,600150.SS,🇨🇳 中国船舶,地缘重装
2026-03-02,38.130001068115234,600150.SS,🇨🇳 中国船舶,地缘重装
2026-03-03,37.56999969482422,600150.SS,🇨🇳 中国船舶,地缘重装
2026-03-04,38.560001373291016,600150.SS,🇨🇳 中国船舶,地缘重装
2026-03-05,38.7599983215332,600150.SS,🇨🇳 中国船舶,地缘重装
2025-03-05,44.04848861694336,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-06,44.118106842041016,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-07,45.07286834716797,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-10,44.92368698120117,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-11,46.057472229003906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-12,45.20216369628906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-13,44.83418273925781,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-14,44.92368698120117,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-17,44.993309020996094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-18,44.505977630615234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-19,43.949031829833984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-20,44.20761489868164,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-21,43.73023223876953,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-24,43.61088562011719,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-25,43.53132247924805,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-26,43.69044876098633,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-27,43.362247467041016,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-28,43.1832275390625,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-31,42.04944610595703,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-01,44.24739837646485,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-02,42.66606903076172,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-03,42.705848693847656,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-07,41.01512145996094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-08,41.770973205566406,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-09,44.028594970703125,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-10,44.35679626464844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-11,44.58554458618164,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-14,44.486087799072266,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-15,43.760066986083984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-16,44.237449645996094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-17,43.95897674560547,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-18,43.79985046386719,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-21,43.95897674560547,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-22,43.640724182128906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-23,42.81524658203125,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-24,42.447265625,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-25,42.60639572143555,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-28,42.24835586547851,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-29,42.43732070922851,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-04-30,42.42737579345703,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-06,42.98432159423828,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-07,45.75910568237305,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-08,48.394657135009766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-09,45.92818069458008,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-12,49.79697036743164,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-13,47.549293518066406,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-14,47.121639251708984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-15,46.66414260864258,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-16,46.94261932373047,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-19,47.42994689941406,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-20,47.42000198364258,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-21,47.9900016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-22,48.130001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-23,48.0099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-26,48.33000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-27,47.650001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-28,47.25,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-29,47.58000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-05-30,48.029998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-03,49.380001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-04,49.36000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-05,49.599998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-06,50.0,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-09,54.650001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-10,52.88999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-11,53.38999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-12,53.279998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-13,54.900001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-16,54.4900016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-17,55.5099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-18,55.279998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-19,53.470001220703125,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-20,53.06999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-23,53.040000915527344,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-24,52.900001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-25,53.779998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-26,53.77000045776367,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-27,55.04999923706055,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-06-30,58.619998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-01,57.939998626708984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-02,56.66999816894531,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-03,57.029998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-04,58.58000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-07,60.099998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-08,59.97999954223633,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-09,59.439998626708984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-10,58.400001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-11,58.20000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-14,57.709999084472656,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-15,58.130001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-16,57.97999954223633,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-17,63.779998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-18,65.63999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-21,64.98999786376953,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-22,65.70999908447266,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-23,63.119998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-24,63.63999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-25,63.29999923706055,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-28,63.97999954223633,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-29,66.13999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-30,64.33999633789062,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-07-31,64.72000122070312,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-01,62.20000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-04,63.380001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-05,62.84000015258789,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-06,64.72000122070312,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-07,63.599998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-08,62.68000030517578,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-11,62.02000045776367,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-12,59.869998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-13,59.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-14,59.849998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-15,59.709999084472656,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-18,60.83000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-19,59.599998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-20,60.13999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-21,60.880001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-22,62.540000915527344,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-25,64.19000244140625,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-26,62.5099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-27,61.56999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-28,62.130001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-08-29,63.470001220703125,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-01,64.4000015258789,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-02,62.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-03,57.08000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-04,54.2400016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-05,54.599998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-08,54.59000015258789,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-09,55.66999816894531,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-10,57.2400016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-11,58.84000015258789,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-12,58.25,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-15,58.38999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-16,57.88999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-17,58.5,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-18,58.650001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-19,62.45000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-22,63.7400016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-23,63.7400016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-24,64.13999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-25,63.880001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-26,64.4800033569336,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-29,65.30000305175781,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-09-30,71.83000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-09,71.20999908447266,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-10,71.19000244140625,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-13,70.75,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-14,67.72000122070312,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-15,66.58000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-16,67.13999938964844,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-17,64.56999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-20,64.51000213623047,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-21,64.33000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-22,63.099998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-23,62.27000045776367,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-24,63.150001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-27,63.65999984741211,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-28,64.87999725341797,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-29,64.12999725341797,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-30,62.61000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-10-31,61.08000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-03,61.40999984741211,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-04,60.290000915527344,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-05,60.380001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-06,60.65999984741211,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-07,59.81999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-10,59.630001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-11,58.93000030517578,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-12,58.31999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-13,58.45000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-14,59.040000915527344,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-17,60.2599983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-18,59.380001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-19,60.439998626708984,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-20,58.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-21,57.900001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-24,61.20000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-25,60.369998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-26,58.400001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-27,58.529998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-11-28,58.709999084472656,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-01,58.22999954223633,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-02,57.58000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-03,55.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-04,56.70000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-05,56.849998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-08,56.93000030517578,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-09,55.599998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-10,55.81999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-11,54.400001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-12,53.630001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-15,54.33000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-16,53.900001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-17,54.5099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-18,54.52000045776367,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-19,55.33000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-22,54.86000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-23,54.0099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-24,55.650001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-25,57.25,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-26,56.630001068115234,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-29,57.119998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-30,56.45000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-12-31,56.150001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-05,58.279998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-06,60.099998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-07,58.5099983215332,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-08,61.810001373291016,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-09,62.400001525878906,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-12,62.66999816894531,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-13,60.0,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-14,59.779998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-15,61.18000030517578,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-16,58.93000030517578,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-19,61.20000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-20,60.45000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-21,59.66999816894531,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-22,60.83000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-23,59.86000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-26,56.91999816894531,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-27,56.939998626708984,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-28,55.970001220703125,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-29,55.529998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-01-30,54.97999954223633,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-02,53.79999923706055,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-03,54.529998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-04,55.5,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-05,55.790000915527344,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-06,55.099998474121094,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-09,55.36000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-10,56.08000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-11,54.81999969482422,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-12,54.86000061035156,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-13,55.65999984741211,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-24,56.279998779296875,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-25,56.25,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-26,55.83000183105469,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-02-27,55.34000015258789,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-03-02,57.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-03-03,55.7400016784668,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-03-04,56.869998931884766,600760.SS,🇨🇳 中航沈飞,地缘重装
2026-03-05,55.95000076293945,600760.SS,🇨🇳 中航沈飞,地缘重装
2025-03-05,26.599498748779297,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-06,26.347829818725582,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-07,26.38654899597168,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-10,26.23167610168457,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-11,26.318790435791016,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-12,26.251033782958984,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-13,26.376869201660156,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-14,26.57046127319336,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-17,26.493024826049805,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-18,26.328472137451172,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-19,26.744691848754883,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-20,26.754371643066406,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-21,26.522062301635746,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-24,26.812450408935547,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-25,27.03508186340332,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-26,26.93828392028809,600900.SS,🇨🇳 长江电力,AI能耗
2025-03-27,26.88020896911621,600900.SS,🇨🇳 长江电力,AI能耗
